 	0-1                                                                                                                                                                                                                                                                                                         	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	%                                                                                                                                                                                                                                                                                                           	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	1/h                                                                                                                                                                                                                                                                                                         	m3                                                                                                                                                                                                                                                                                                          	0/1                                                                                                                                                                                                                                                                                                         	0                                                                                                                                                                                                                                                                                                           	
Period	Occupation_OFFICE        	Tamb                     	X_amb                    	Tamb_m24                 	Tamb_g24                 	Tset_cl_OFFICE           	Tset_ht_OFFICE           	Tair_OFFICE              	Top_OFFICE               	ATop_OFFICE              	ATair_OFFICE             	Tdp_OFFICE               	X_OFFICE                 	Arh_OFFICE               	Tsup_al_OFFICE           	Tout_al_OFFICE           	Tsurf_al_OFFICE          	Tsup_mv_OFFICE           	X_mv_OFFICE              	Tearthd_OFFICE           	Thrc_OFFICE              	ACR_tot_OFFICE           	Vol_OFFICE               	SHD_active_OFFICE        	Zero                     	
   3241.0000       0.0000      10.5500       6.4790      13.7354      14.6073      28.0000      20.6204      23.1160      23.1578       0.0000       0.0000       9.2625       7.2418       0.0000      23.9666      23.9666      23.8180      10.5500       6.4790      10.5500      19.9745       0.1000     252.0000       0.0000       0.0000
   3242.0000       0.0000       9.5500       6.2423      13.6056      14.6073      28.0000      20.6204      23.0015      23.0479       0.0000       0.0000       9.2056       7.2138       0.0000      23.9297      23.9297      23.7622       9.5500       6.2423       9.5500      19.6386       0.1000     252.0000       0.0000       0.0000
   3243.0000       0.0000       8.6000       6.0251      13.4499      14.6073      28.0000      20.6204      22.8764      22.9317       0.0000       0.0000       9.1313       7.1773       0.0000      23.8906      23.8906      23.7052       8.6000       6.0251       8.6000      19.3073       0.1000     252.0000       0.0000       0.0000
   3244.0000       0.0000       8.0000       5.9167      13.3105      14.6073      28.0000      20.6204      22.7700      22.8300       0.0000       0.0000       9.0511       7.1382       0.0000      23.8493      23.8493      23.6486       8.0000       5.9167       8.0000      19.0775       0.1000     252.0000       0.0000       0.0000
   3245.0000       0.0000       7.2000       5.6948      13.1600      14.6073      28.0000      20.6204      22.6597      22.7250       0.0000       0.0000       8.9614       7.0947       0.0000      23.8060      23.8060      23.5908       7.2000       5.6948       7.2000      18.7948       0.1000     252.0000       0.0000       0.0000
   3246.0000       0.0000       7.4500       5.7948      12.9939      14.6073      28.0000      20.6204      22.6337      22.7188       0.0000       0.0000       8.8660       7.0486       0.0000      23.7643      23.7643      23.5548       7.4500       5.7948       7.4500      18.8378       0.1000     252.0000       0.0000       0.0000
   3247.0000       0.0000       9.4000       6.4400      12.8803      14.6073      28.0000      20.6204      22.8551      22.9435       0.0000       0.0000       8.8005       7.0171       0.0000      23.7323      23.7323      23.5704       9.4000       6.4400       9.4000      19.4913       0.1000     252.0000       0.0000       0.0000
   3248.0000       0.0000      11.9000       7.0459      12.8563      14.6073      28.0000      20.6204      23.2606      23.3314       0.0000       0.0000       8.7846       7.0095       0.0000      23.7171      23.7171      23.6344      11.9000       7.0459      11.9000      20.4204       0.1000     252.0000       0.0000       0.0000
   3249.0000       1.0000      13.9500       7.1683      12.9215      14.6073      28.0000      20.6204      24.6325      24.4473      24.4473      24.6325       9.6239       7.4249      38.5403      23.7498      23.7498      23.8983      18.0000       7.1683      13.9500      18.0000       1.1300     252.0000       1.0000       0.0000
   3250.0000       1.0000      15.1500       7.2720      13.0379      14.6073      28.0000      20.6204      23.1702      23.6280      23.6280      23.1702      10.3951       7.8204      44.3603      23.7756      23.7756      23.8918      18.0000       7.2720      15.1500      18.0000       4.1300     252.0000       1.0000       0.0000
   3251.0000       1.0000      16.1500       7.5850      13.1652      14.6073      28.0000      20.6204      22.8143      23.4275      23.4275      22.8143      10.7832       8.0283      46.4637      23.8093      23.8093      23.9222      18.0000       7.5850      16.1500      18.0000       4.1300     252.0000       1.0000       0.0000
   3252.0000       1.0000      17.0000       7.8295      13.2730      14.6073      28.0000      20.6204      23.2665      23.8358      23.8358      23.2665      11.2528       8.2862      46.6429      23.8420      23.8420      24.0211      18.0000       7.8295      17.0000      18.0000       4.1300     252.0000       0.0000       0.0000
   3253.0000       1.0000      17.2500       8.0800      13.3293      14.6073      28.0000      20.6204      23.3393      23.8146      23.8146      23.3393      11.6780       8.5262      47.7670      23.8681      23.8681      24.0306      18.0000       8.0800      17.2500      18.0000       4.1300     252.0000       1.0000       0.0000
   3254.0000       1.0000      17.7000       8.3801      13.3738      14.6073      28.0000      20.6204      23.4083      23.8683      23.8683      23.4083      12.1537       8.8022      49.0852      23.8989      23.8989      24.0685      18.0000       8.3801      17.7000      19.0289       4.1300     252.0000       1.0000       0.0000
   3255.0000       1.0000      19.0500       8.6405      13.4366      14.6073      28.0000      20.6204      23.8669      24.2487      24.2487      23.8669      12.6254       9.0837      49.2531      23.9361      23.9361      24.1579      18.0000       8.6405      19.0500      22.6627       4.1300     252.0000       1.0000       0.0000
   3256.0000       1.0000      20.1500       8.6678      13.5405      14.6073      28.0000      20.6204      24.3318      24.5662      24.5662      24.3318      12.9086       9.2564      48.7958      23.9792      23.9792      24.2378      18.0000       8.6678      20.1500      23.2864       4.1300     252.0000       1.0000       0.0000
   3257.0000       1.0000      20.2500       8.6477      13.6553      14.6073      28.0000      20.6204      24.4549      24.6958      24.6958      24.4549      12.9253       9.2667      48.4901      24.0293      24.0293      24.3157      18.0000       8.6477      20.2500      23.4037       4.1300     252.0000       0.7500       0.0000
   3258.0000       1.0000      20.1500       8.8170      13.7653      14.6073      28.0000      20.6204      24.6293      24.8869      24.8869      24.6293      13.0525       9.3455      48.3892      24.0858      24.0858      24.4116      18.0000       8.8170      20.1500      23.5095       4.1300     252.0000       0.0000       0.0000
   3259.0000       0.0000      19.8500       8.9447      13.8745      14.6073      28.0000      20.6204      24.7768      24.7551       0.0000       0.0000      13.1693       9.4182       0.0000      24.1215      24.1215      24.3386      19.8500       8.9447      19.8500      23.5451       0.1000     252.0000       0.0000       0.0000
   3260.0000       0.0000      18.8000       8.8484      14.0071      14.6073      28.0000      20.6204      24.5559      24.4910       0.0000       0.0000      13.1429       9.4017       0.0000      24.1412      24.1412      24.2818      18.8000       8.8484      18.8000      23.1169       0.1000     252.0000       0.0000       0.0000
   3261.0000       0.0000      17.7000       8.5719      14.1564      14.6073      28.0000      20.6204      24.2246      24.1890       0.0000       0.0000      13.1070       9.3793       0.0000      24.1414      24.1414      24.2093      17.7000       8.5719      17.7000      22.5935       0.1000     252.0000       0.0000       0.0000
   3262.0000       0.0000      16.6000       8.4590      14.3179      14.6073      28.0000      20.6204      23.9876      23.9669       0.0000       0.0000      13.0598       9.3499       0.0000      24.1304      24.1304      24.1428      16.6000       8.4590      16.6000      22.1407       0.1000     252.0000       0.0000       0.0000
   3263.0000       0.0000      15.9000       8.6019      14.4842      14.6073      28.0000      20.6204      23.7954      23.7915       0.0000       0.0000      13.0159       9.3227       0.0000      24.1132      24.1132      24.0833      15.9000       8.6019      15.9000      21.8216       0.1000     252.0000       0.0000       0.0000
   3264.0000       0.0000      15.5500       8.4652      14.6743      14.6776      28.0000      20.6436      23.6664      23.6690       0.0000       0.0000      12.9771       9.2987       0.0000      24.0923      24.0923      24.0320      15.5500       8.4652      15.5500      21.6373       0.1000     252.0000       0.0000       0.0000
   3265.0000       0.0000      14.8500       8.1401      14.8557      14.8884      28.0000      20.7132      23.5475      23.5579       0.0000       0.0000      12.9227       9.2651       0.0000      24.0690      24.0690      23.9844      14.8500       8.1401      14.8500      21.3731       0.1000     252.0000       0.0000       0.0000
   3266.0000       0.0000      14.8000       7.9006      15.0535      14.8884      28.0000      20.7132      23.4592      23.4763       0.0000       0.0000      12.8570       9.2247       0.0000      24.0441      24.0441      23.9423      14.8000       7.9006      14.8000      21.2944       0.1000     252.0000       0.0000       0.0000
   3267.0000       0.0000      14.5000       7.7979      15.2973      14.8884      28.0000      20.7132      23.3948      23.4124       0.0000       0.0000      12.7816       9.1785       0.0000      24.0182      24.0182      23.9039      14.5000       7.7979      14.5000      21.1711       0.1000     252.0000       0.0000       0.0000
   3268.0000       0.0000      13.6000       7.9871      15.5333      14.8884      28.0000      20.7132      23.3103      23.3330       0.0000       0.0000      12.7119       9.1359       0.0000      23.9912      23.9912      23.8645      13.6000       7.9871      13.6000      20.8828       0.1000     252.0000       0.0000       0.0000
   3269.0000       0.0000      13.0500       8.0823      15.7715      14.8884      28.0000      20.7132      23.2298      23.2585       0.0000       0.0000      12.6538       9.1007       0.0000      23.9628      23.9628      23.8253      13.0500       8.0823      13.0500      20.6849       0.1000     252.0000       0.0000       0.0000
   3270.0000       0.0000      12.7500       8.0159      16.0078      14.8884      28.0000      20.7132      23.1783      23.2140       0.0000       0.0000      12.5969       9.0662       0.0000      23.9341      23.9341      23.7919      12.7500       8.0159      12.7500      20.5712       0.1000     252.0000       0.0000       0.0000
   3271.0000       0.0000      12.5000       7.9750      16.1753      14.8884      28.0000      20.7132      23.1902      23.2372       0.0000       0.0000      12.5385       9.0310       0.0000      23.9076      23.9076      23.7749      12.5000       7.9750      12.5000      20.5176       0.1000     252.0000       0.0000       0.0000
   3272.0000       0.0000      12.8500       8.0690      16.2442      14.8884      28.0000      20.7132      23.4483      23.5091       0.0000       0.0000      12.4826       8.9974       0.0000      23.8929      23.8929      23.8183      12.8500       8.0690      12.8500      20.7987       0.1000     252.0000       0.0000       0.0000
   3273.0000       1.0000      14.0000       8.3019      16.2564      14.8884      28.0000      20.7132      24.7922      24.7648      24.7648      24.7922      12.8473       9.2193      47.2915      23.9366      23.9366      24.1440      18.0000       8.3019      14.0000      18.0000       1.8800     252.0000       0.0000       0.0000
   3274.0000       1.0000      15.2000       8.3804      16.2566      14.8884      28.0000      20.7132      23.1875      23.8780      23.8780      23.1875      12.7538       9.1616      51.7469      23.9740      23.9740      24.1496      18.0000       8.3804      15.2000      18.0000       4.1300     252.0000       0.2500       0.0000
   3275.0000       1.0000      15.9000       8.4310      16.2548      14.8884      28.0000      20.7132      23.0448      23.7152      23.7152      23.0448      12.5779       9.0547      51.5955      24.0139      24.0139      24.1630      18.0000       8.4310      15.9000      18.0000       4.1300     252.0000       1.0000       0.0000
   3276.0000       1.0000      16.9500       8.7158      16.2424      14.8884      28.0000      20.7132      23.1876      23.7513      23.7513      23.1876      12.7904       9.1841      51.8705      24.0365      24.0365      24.1687      18.0000       8.7158      16.9500      18.0000       4.1300     252.0000       1.0000       0.0000
   3277.0000       1.0000      17.9500       8.9694      16.2634      14.8884      28.0000      20.7132      23.5357      23.9874      23.9874      23.5357      13.1911       9.4320      52.1429      24.0604      24.0604      24.2134      18.0000       8.9694      17.9500      19.0556       4.1300     252.0000       1.0000       0.0000
   3278.0000       1.0000      18.4000       9.2308      16.2939      14.8884      28.0000      20.7132      23.7222      24.1321      24.1321      23.7222      13.5633       9.6679      52.8299      24.0877      24.0877      24.2593      18.0000       9.2308      18.4000      22.3916       4.1300     252.0000       1.0000       0.0000
   3279.0000       1.0000      18.7000       9.4081      16.3012      14.8884      28.0000      20.7132      23.8769      24.2512      24.2512      23.8769      13.9443       9.9146      53.6560      24.1186      24.1186      24.3056      18.0000       9.4081      18.7000      22.5826       4.1300     252.0000       1.0000       0.0000
   3280.0000       1.0000      19.4500       9.6510      16.2674      14.8884      28.0000      20.7132      24.0840      24.4448      24.4448      24.0840      14.2127      10.0920      53.9247      24.1547      24.1547      24.3732      18.0000       9.6510      19.4500      22.9255       4.1300     252.0000       0.7500       0.0000
   3281.0000       1.0000      20.2000       9.5184      16.2588      14.8884      28.0000      20.7132      24.6787      24.9619      24.9619      24.6787      14.4397      10.2440      52.8106      24.2061      24.2061      24.5093      18.0000       9.5184      20.2000      23.5590       4.1300     252.0000       0.0000       0.0000
   3282.0000       1.0000      20.1000       9.5325      16.2574      14.8884      28.0000      20.7132      24.7238      25.0067      25.0067      24.7238      14.2166      10.0944      51.9115      24.2642      24.2642      24.5811      18.0000       9.5325      20.1000      23.5679       4.1300     252.0000       0.0000       0.0000
   3283.0000       0.0000      19.5500      10.0699      16.2497      14.8884      28.0000      20.7132      24.8571      24.8470       0.0000       0.0000      14.3884      10.2094       0.0000      24.2974      24.2974      24.4977      19.5500      10.0699      19.5500      23.5304       0.1000     252.0000       0.0000       0.0000
   3284.0000       0.0000      18.7000       9.0080      16.2385      14.8884      28.0000      20.7132      24.6644      24.6074       0.0000       0.0000      14.3657      10.1941       0.0000      24.3140      24.3140      24.4412      18.7000       9.0080      18.7000      23.1733       0.1000     252.0000       0.0000       0.0000
   3285.0000       0.0000      18.0000       7.7616      16.2474      14.8884      28.0000      20.7132      24.3649      24.3316       0.0000       0.0000      14.2686      10.1290       0.0000      24.3124      24.3124      24.3715      18.0000       7.7616      18.0000      22.7737       0.1000     252.0000       0.0000       0.0000
   3286.0000       0.0000      17.2500       7.5226      16.2667      14.8884      28.0000      20.7132      24.1508      24.1315       0.0000       0.0000      14.1466      10.0478       0.0000      24.3009      24.3009      24.3091      17.2500       7.5226      17.2500      22.4256       0.1000     252.0000       0.0000       0.0000
   3287.0000       0.0000      16.1000       7.3289      16.2896      14.8884      28.0000      20.7132      23.9712      23.9636       0.0000       0.0000      14.0156       9.9613       0.0000      24.2837      24.2837      24.2519      16.1000       7.3289      16.1000      22.0034       0.1000     252.0000       0.0000       0.0000
   3288.0000       0.0000      15.4000       7.0060      16.2807      15.0262      28.0000      20.7586      23.8195      23.8250       0.0000       0.0000      13.8776       9.8709       0.0000      24.2628      24.2628      24.1996      15.4000       7.0060      15.4000      21.7146       0.1000     252.0000       0.0000       0.0000
   3289.0000       0.0000      14.4500       6.7866      16.2754      15.4396      28.0000      20.8951      23.6995      23.7098       0.0000       0.0000      13.7249       9.7717       0.0000      24.2389      24.2389      24.1507      14.4500       6.7866      14.4500      21.3871       0.1000     252.0000       0.0000       0.0000
   3290.0000       0.0000      13.3500       6.7991      16.2291      15.4396      28.0000      20.8951      23.5662      23.5882       0.0000       0.0000      13.5738       9.6743       0.0000      24.2124      24.2124      24.1015      13.3500       6.7991      13.3500      21.0122       0.1000     252.0000       0.0000       0.0000
   3291.0000       0.0000      13.1000       6.7823      16.1651      15.4396      28.0000      20.8951      23.4716      23.5002       0.0000       0.0000      13.4254       9.5797       0.0000      24.1839      24.1839      24.0564      13.1000       6.7823      13.1000      20.8787       0.1000     252.0000       0.0000       0.0000
   3292.0000       0.0000      13.0000       6.7847      16.1276      15.4396      28.0000      20.8951      23.3996      23.4316       0.0000       0.0000      13.2805       9.4880       0.0000      24.1541      24.1541      24.0147      13.0000       6.7847      13.0000      20.7997       0.1000     252.0000       0.0000       0.0000
   3293.0000       0.0000      12.5000       6.7895      16.1088      15.4396      28.0000      20.8951      23.3338      23.3674       0.0000       0.0000      13.1393       9.3995       0.0000      24.1234      24.1234      23.9745      12.5000       6.7895      12.5000      20.6254       0.1000     252.0000       0.0000       0.0000
   3294.0000       0.0000      12.1500       6.8123      16.0803      15.4396      28.0000      20.8951      23.2884      23.3344       0.0000       0.0000      13.0021       9.3142       0.0000      24.0933      24.0933      23.9433      12.1500       6.8123      12.1500      20.5038       0.1000     252.0000       0.0000       0.0000
   3295.0000       0.0000      12.8000       7.0676      16.0768      15.4396      28.0000      20.8951      23.4083      23.4630       0.0000       0.0000      12.8743       9.2353       0.0000      24.0691      24.0691      23.9480      12.8000       7.0676      12.8000      20.7562       0.1000     252.0000       0.0000       0.0000
   3296.0000       0.0000      13.5500       7.3769      16.1049      15.4396      28.0000      20.8951      23.6890      23.7378       0.0000       0.0000      12.7679       9.1701       0.0000      24.0571      24.0571      23.9935      13.5500       7.3769      13.5500      21.1543       0.1000     252.0000       0.0000       0.0000
   3297.0000       1.0000      14.7000       7.7455      16.1315      15.4396      28.0000      20.8951      24.3842      24.5615      24.5615      24.3842      12.7031       9.1311      48.0124      24.0941      24.0941      24.2610      18.0000       7.7455      14.7000      18.0000       2.6300     252.0000       0.0000       0.0000
   3298.0000       1.0000      16.3000       8.2427      16.1711      15.4396      28.0000      20.8951      23.4072      24.0723      24.0723      23.4072      12.2696       8.8704      49.4649      24.1332      24.1332      24.3075      18.0000       8.2427      16.3000      18.0000       4.1300     252.0000       0.2500       0.0000
   3299.0000       1.0000      17.5000       8.5249      16.2293      15.4396      28.0000      20.8951      23.5726      24.1151      24.1151      23.5726      12.5125       9.0155      49.7623      24.1723      24.1723      24.3420      18.0000       8.5249      17.5000      18.0000       4.1300     252.0000       1.0000       0.0000
   3300.0000       1.0000      18.2000       8.6514      16.2930      15.4396      28.0000      20.8951      23.7710      24.2167      24.2167      23.7710      12.7896       9.1835      50.0747      24.2038      24.2038      24.3761      18.0000       8.6514      18.2000      22.3782       4.1300     252.0000       1.0000       0.0000
   3301.0000       1.0000      18.9000       8.7682      16.3308      15.4396      28.0000      20.8951      24.0468      24.4608      24.4608      24.0468      12.9930       9.3086      49.9129      24.2408      24.2408      24.4504      18.0000       8.7682      18.9000      22.7601       4.1300     252.0000       1.0000       0.0000
   3302.0000       1.0000      19.5000       8.8933      16.3779      15.4396      28.0000      20.8951      24.2840      24.6108      24.6108      24.2840      13.1975       9.4359      49.8705      24.2787      24.2787      24.5026      18.0000       8.8933      19.5000      23.0880       4.1300     252.0000       1.0000       0.0000
   3303.0000       1.0000      19.9500       9.0753      16.4240      15.4396      28.0000      20.8951      24.4877      24.8000      24.8000      24.4877      13.4227       9.5780      49.9961      24.3235      24.3235      24.5779      18.0000       9.0753      19.9500      23.3532       4.1300     252.0000       1.0000       0.0000
   3304.0000       1.0000      18.4500       8.1387      16.4367      15.4396      28.0000      20.8951      24.3903      24.7988      24.7988      24.3903      13.0969       9.3761      49.2306      24.3704      24.3704      24.6408      18.0000       8.1387      18.4500      20.6556       4.1300     252.0000       0.0000       0.0000
   3305.0000       1.0000      14.9000       7.7073      16.2772      15.4396      28.0000      20.8951      23.2938      24.0173      24.0173      23.2938      11.7336       8.5582      48.0787      24.3978      24.3978      24.5698      18.0000       7.7073      14.9000      18.0000       4.1300     252.0000       0.0000       0.0000
   3306.0000       1.0000      13.2500       8.1901      16.0040      15.4396      28.0000      20.8951      22.3742      23.2876      23.2876      22.3742      11.9102       8.6599      51.4298      24.3980      24.3980      24.4438      18.0000       8.1901      13.2500      18.0000       4.1300     252.0000       0.0000       0.0000
   3307.0000       0.0000      13.2500       8.3339      15.7313      15.4396      28.0000      20.8951      23.3067      23.5555       0.0000       0.0000      12.0737       8.7549       0.0000      24.3702      24.3702      24.3038      13.2500       8.3339      13.2500      20.7925       0.1000     252.0000       0.0000       0.0000
   3308.0000       0.0000      13.2500       8.4300      15.4906      15.4396      28.0000      20.8951      23.6713      23.6967       0.0000       0.0000      12.0532       8.7429       0.0000      24.3362      24.3362      24.2420      13.2500       8.4300      13.2500      21.0660       0.1000     252.0000       0.0000       0.0000
   3309.0000       0.0000      13.0000       8.4328      15.2781      15.4396      28.0000      20.8951      23.5743      23.6027       0.0000       0.0000      12.0362       8.7330       0.0000      24.3013      24.3013      24.1827      13.0000       8.4328      13.0000      20.9307       0.1000     252.0000       0.0000       0.0000
   3310.0000       0.0000      12.8500       8.4901      15.0815      15.4396      28.0000      20.8951      23.4900      23.5239       0.0000       0.0000      12.0200       8.7235       0.0000      24.2666      24.2666      24.1312      12.8500       8.4901      12.8500      20.8300       0.1000     252.0000       0.0000       0.0000
   3311.0000       0.0000      12.9500       8.4995      14.9304      15.4396      28.0000      20.8951      23.4345      23.4694       0.0000       0.0000      12.0085       8.7169       0.0000      24.2322      24.2322      24.0865      12.9500       8.4995      12.9500      20.8134       0.1000     252.0000       0.0000       0.0000
   3312.0000       0.0000      12.8500       8.4432      14.8193      15.4176      28.0000      20.8878      23.3840      23.4199       0.0000       0.0000      11.9939       8.7083       0.0000      24.1982      24.1982      24.0455      12.8500       8.4432      12.8500      20.7505       0.1000     252.0000       0.0000       0.0000
   3313.0000       0.0000      12.7500       8.3874      14.7290      15.3517      28.0000      20.8661      23.3382      23.3753       0.0000       0.0000      11.9782       8.6992       0.0000      24.1646      24.1646      24.0070      12.7500       8.3874      12.7500      20.6911       0.1000     252.0000       0.0000       0.0000
   3314.0000       0.0000      12.6000       8.2582      14.6885      15.3517      28.0000      20.8661      23.2949      23.3328       0.0000       0.0000      11.9568       8.6867       0.0000      24.1311      24.1311      23.9701      12.6000       8.2582      12.6000      20.6211       0.1000     252.0000       0.0000       0.0000
   3315.0000       0.0000      12.4000       8.1490      14.6589      15.3517      28.0000      20.8661      23.2508      23.2899       0.0000       0.0000      11.9295       8.6709       0.0000      24.0977      24.0977      23.9338      12.4000       8.1490      12.4000      20.5381       0.1000     252.0000       0.0000       0.0000
   3316.0000       0.0000      12.4500       8.1762      14.6326      15.3517      28.0000      20.8661      23.2127      23.2533       0.0000       0.0000      11.8996       8.6535       0.0000      24.0645      24.0645      23.8989      12.4500       8.1762      12.4500      20.5220       0.1000     252.0000       0.0000       0.0000
   3317.0000       0.0000      12.4500       8.2670      14.6214      15.3517      28.0000      20.8661      23.1834      23.2229       0.0000       0.0000      11.8758       8.6397       0.0000      24.0315      24.0315      23.8653      12.4500       8.2670      12.4500      20.5001       0.1000     252.0000       0.0000       0.0000
   3318.0000       0.0000      12.3500       8.2574      14.6288      15.3517      28.0000      20.8661      23.1642      23.2084       0.0000       0.0000      11.8546       8.6275       0.0000      23.9995      23.9995      23.8372      12.3500       8.2574      12.3500      20.4606       0.1000     252.0000       0.0000       0.0000
   3319.0000       0.0000      12.4500       8.2216      14.6251      15.3517      28.0000      20.8661      23.2196      23.2686       0.0000       0.0000      11.8326       8.6148       0.0000      23.9712      23.9712      23.8269      12.4500       8.2216      12.4500      20.5272       0.1000     252.0000       0.0000       0.0000
   3320.0000       0.0000      12.5000       8.2490      14.5910      15.3517      28.0000      20.8661      23.3579      23.4041       0.0000       0.0000      11.8105       8.6020       0.0000      23.9497      23.9497      23.8380      12.5000       8.2490      12.5000      20.6434       0.1000     252.0000       0.0000       0.0000
   3321.0000       0.0000      12.8500       8.3964      14.5283      15.3517      28.0000      20.8661      23.5547      23.5961       0.0000       0.0000      11.7941       8.5926       0.0000      23.9377      23.9377      23.8703      12.8500       8.3964      12.8500      20.8786       0.1000     252.0000       0.0000       0.0000
   3322.0000       0.0000      13.3500       8.4858      14.4226      15.3517      28.0000      20.8661      23.7843      23.8191       0.0000       0.0000      11.7865       8.5882       0.0000      23.9359      23.9359      23.9191      13.3500       8.4858      13.3500      21.1758       0.1000     252.0000       0.0000       0.0000
   3323.0000       0.0000      13.8500       8.5205      14.2788      15.3517      28.0000      20.8661      23.9940      23.9785       0.0000       0.0000      11.7812       8.5851       0.0000      23.9407      23.9407      23.9551      13.8500       8.5205      13.8500      21.4580       0.1000     252.0000       0.7500       0.0000
   3324.0000       0.0000      14.9000       8.2119      14.1316      15.3517      28.0000      20.8661      23.9036      23.9080       0.0000       0.0000      11.7724       8.5801       0.0000      23.9462      23.9462      23.9580      14.9000       8.2119      14.9000      21.6527       0.1000     252.0000       1.0000       0.0000
   3325.0000       0.0000      16.1000       7.9640      14.0104      15.3517      28.0000      20.8661      23.9313      23.9280       0.0000       0.0000      11.7396       8.5613       0.0000      23.9485      23.9485      23.9630      16.1000       7.9640      16.1000      21.9735       0.1000     252.0000       1.0000       0.0000
   3326.0000       0.0000      17.0500       8.4072      13.9006      15.3517      28.0000      20.8661      24.0459      24.0502       0.0000       0.0000      11.7168       8.5482       0.0000      23.9543      23.9543      23.9920      17.0500       8.4072      17.0500      22.2969       0.1000     252.0000       1.0000       0.0000
   3327.0000       0.0000      18.0000       8.4071      13.8128      15.3517      28.0000      20.8661      24.2213      24.2066       0.0000       0.0000      11.7143       8.5467       0.0000      23.9650      23.9650      24.0294      18.0000       8.4071      18.0000      22.6660       0.1000     252.0000       1.0000       0.0000
   3328.0000       0.0000      18.7000       8.2510      13.7765      15.3517      28.0000      20.8661      24.2593      24.2237       0.0000       0.0000      11.6974       8.5371       0.0000      23.9772      23.9772      24.0452      18.7000       8.2510      18.7000      22.8695       0.1000     252.0000       1.0000       0.0000
   3329.0000       0.0000      18.8000       8.2349      13.8849      15.3517      28.0000      20.8661      24.1973      24.1825       0.0000       0.0000      11.6838       8.5293       0.0000      23.9885      23.9885      24.0532      18.8000       8.2349      18.8000      22.8480       0.1000     252.0000       0.7500       0.0000
   3330.0000       0.0000      18.1500       7.8367      14.0878      15.3517      28.0000      20.8661      24.3767      24.3478       0.0000       0.0000      11.6556       8.5132       0.0000      24.0040      24.0040      24.0986      18.1500       7.8367      18.1500      22.8200       0.1000     252.0000       0.0000       0.0000
   3331.0000       0.0000      17.5500       7.6681      14.2724      15.3517      28.0000      20.8661      24.3372      24.2984       0.0000       0.0000      11.6096       8.4869       0.0000      24.0196      24.0196      24.1046      17.5500       7.6681      17.5500      22.6404       0.1000     252.0000       0.0000       0.0000
   3332.0000       0.0000      16.9500       7.7415      14.4398      15.3517      28.0000      20.8661      24.1040      24.0615       0.0000       0.0000      11.5646       8.4613       0.0000      24.0253      24.0253      24.0630      16.9500       7.7415      16.9500      22.3155       0.1000     252.0000       0.0000       0.0000
   3333.0000       0.0000      15.8000       7.9759      14.5686      15.3517      28.0000      20.8661      23.8479      23.8340       0.0000       0.0000      11.5283       8.4407       0.0000      24.0208      24.0208      24.0142      15.8000       7.9759      15.8000      21.8359       0.1000     252.0000       0.0000       0.0000
   3334.0000       0.0000      14.9500       8.4061      14.6677      15.3517      28.0000      20.8661      23.6637      23.6640       0.0000       0.0000      11.5135       8.4324       0.0000      24.0075      24.0075      23.9639      14.9500       8.4061      14.9500      21.4853       0.1000     252.0000       0.0000       0.0000
   3335.0000       0.0000      14.5000       8.6321      14.7393      15.3517      28.0000      20.8661      23.5277      23.5375       0.0000       0.0000      11.5208       8.4365       0.0000      23.9890      23.9890      23.9175      14.5000       8.6321      14.5000      21.2708       0.1000     252.0000       0.0000       0.0000
   3336.0000       0.0000      14.3000       8.1603      14.7999      15.3035      28.0000      20.8502      23.4256      23.4420       0.0000       0.0000      11.5225       8.4375       0.0000      23.9675      23.9675      23.8753      14.3000       8.1603      14.3000      21.1442       0.1000     252.0000       0.0000       0.0000
   3337.0000       0.0000      13.5500       7.2345      14.8483      15.1589      28.0000      20.8024      23.3353      23.3541       0.0000       0.0000      11.4794       8.4131       0.0000      23.9438      23.9438      23.8345      13.5500       7.2345      13.5500      20.8889       0.1000     252.0000       0.0000       0.0000
   3338.0000       0.0000      12.7000       6.9273      14.8589      15.1589      28.0000      20.8024      23.2305      23.2583       0.0000       0.0000      11.3965       8.3664       0.0000      23.9181      23.9181      23.7928      12.7000       6.9273      12.7000      20.5979       0.1000     252.0000       0.0000       0.0000
   3339.0000       0.0000      12.5000       7.2908      14.8630      15.1589      28.0000      20.8024      23.1551      23.1876       0.0000       0.0000      11.3222       8.3247       0.0000      23.8907      23.8907      23.7536      12.5000       7.2908      12.5000      20.4913       0.1000     252.0000       0.0000       0.0000
