Koordinatensystem : Lambert konform konisch
Rechtswert        : 3943500 Meter
Hochwert          : 2443500 Meter
Hoehenlage        : 380 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3943500 2443500  7  7 12  19.2  976 268  1.2 8 10.2  72   40  331 377 -463  2
3943500 2443500  7  7 13  19.5  975 277  1.8 5 10.5  72  259  403 367 -475  2
3943500 2443500  7  7 14  19.7  975   6  2.9 5 10.2  69  226  385 358 -484  2
3943500 2443500  7  7 15  20.9  975 306  1.1 5 10.1  65  107  331 359 -481  2
3943500 2443500  7  7 16  21.3  975 359  2.2 6 10.4  64   63  273 365 -476  2
3943500 2443500  7  7 17  21.3  975   9  2.1 7 10.3  62   48  218 372 -468  2
3943500 2443500  7  7 18  21.1  975  15  2.7 6 10.5  64   97  183 372 -456  2
3943500 2443500  7  7 19  21.0  975  41  2.3 5 10.6  65   80  108 365 -445  2
3943500 2443500  7  7 20  19.9  973  10  1.8 5 10.4  66   33   48 360 -434  2
3943500 2443500  7  7 21  18.5  973   5  1.8 4 10.4  72    0    7 353 -422  2
3943500 2443500  7  7 22  17.1  974 355  0.8 1 10.4  78    0    0 334 -413  2
3943500 2443500  7  7 23  16.3  974 306  0.8 1 10.4  84    0    0 320 -407  2
3943500 2443500  7  7 24  15.0  974 305  1.5 3 10.4  89    0    0 323 -402  2
3943500 2443500  7  8  1  14.4  974 281  1.2 1 10.3  94    0    0 320 -399  2
3943500 2443500  7  8  2  13.5  973 325  1.5 1 10.0  96    0    0 310 -397  2
3943500 2443500  7  8  3  13.5  973 302  1.5 2  9.7  96    0    0 312 -393  2
3943500 2443500  7  8  4  12.7  972 270  1.7 2  9.6  98    0    0 314 -390  2
3943500 2443500  7  8  5  12.0  972 195  1.1 1  9.3  99    0    2 307 -388  2
3943500 2443500  7  8  6  13.7  973  91  0.9 1  9.6  99   25   46 305 -389  2
3943500 2443500  7  8  7  16.6  973 112  1.1 0 10.8  96  137   93 308 -394  2
3943500 2443500  7  8  8  18.6  973 197  1.9 0 11.4  87  293  111 312 -408  2
3943500 2443500  7  8  9  20.9  973 113  1.8 0 11.2  74  442  125 318 -430  2
3943500 2443500  7  8 10  23.5  973 140  2.1 0 11.4  65  582  129 328 -454  2
3943500 2443500  7  8 11  24.6  973 113  2.0 1 11.0  56  682  137 339 -476  2
3943500 2443500  7  8 12  25.8  972 196  2.4 2 10.4  50  776  122 349 -494  2
3943500 2443500  7  8 13  26.9  971 216  2.8 4 10.6  47  732  162 363 -503  2
3943500 2443500  7  8 14  27.8  972 119  2.1 4  9.3  39  771  120 370 -507  2
3943500 2443500  7  8 15  28.3  971 255  2.3 2  7.8  31  716  111 365 -512  2
3943500 2443500  7  8 16  29.3  970 243  2.3 1  7.5  29  605  110 360 -507  2
3943500 2443500  7  8 17  29.4  970 207  2.2 3  7.9  29  433  121 365 -493  2
3943500 2443500  7  8 18  29.1  969 152  2.5 4  8.5  32  267  115 369 -484  2
3943500 2443500  7  8 19  27.8  969 137  1.7 5  9.7  38  133   88 370 -473  2
3943500 2443500  7  8 20  24.8  969 100  1.5 7 11.1  49   28   44 368 -459  2
3943500 2443500  7  8 21  24.2  968 145  1.3 6 11.5  57    0    2 366 -447  2
3943500 2443500  7  8 22  21.8  969  50  1.4 2 11.9  64    0    0 354 -438  2
3943500 2443500  7  8 23  20.6  969  54  1.1 2 12.8  77    0    0 344 -431  2
3943500 2443500  7  8 24  19.5  969 339  0.6 3 12.5  81    0    0 340 -425  2
3943500 2443500  7  9  1  18.1  968  58  1.0 2 12.2  85    0    0 337 -421  2
3943500 2443500  7  9  2  17.8  968 110  1.1 2 12.2  90    0    0 333 -417  2
3943500 2443500  7  9  3  17.7  968 319  1.0 1 11.9  89    0    0 330 -414  2
3943500 2443500  7  9  4  16.9  968 291  0.7 2 11.6  90    0    0 329 -412  2
3943500 2443500  7  9  5  15.5  968  74  1.8 2 11.3  94    0    2 327 -411  2
3943500 2443500  7  9  6  16.7  968 289  0.7 3 11.7  97   20   44 329 -412  2
3943500 2443500  7  9  7  20.1  968  61  1.2 2 12.9  92  100  101 336 -416  2
3943500 2443500  7  9  8  21.8  968  79  1.1 3 13.9  85  248  129 346 -426  2
3943500 2443500  7  9  9  24.0  968  90  2.1 3 14.5  79  446  117 356 -442  2
3943500 2443500  7  9 10  25.3  967  91  2.5 1 14.4  70  598  114 359 -458  2
3943500 2443500  7  9 11  27.0  967 188  2.0 1 13.2  59  723  106 361 -469  2
3943500 2443500  7  9 12  28.4  967  61  2.0 2 11.9  49  805   97 370 -483  2
3943500 2443500  7  9 13  28.8  966 156  1.7 4 10.8  42  321  355 379 -503  2
3943500 2443500  7  9 14  29.1  966 341  3.1 5 10.2  39  171  357 386 -511  2
3943500 2443500  7  9 15  27.1  966 327  5.9 3 10.4  42  316  307 384 -507  2
3943500 2443500  7  9 16  27.4  966 330  5.0 3 10.2  43  433  200 378 -501  2
3943500 2443500  7  9 17  27.4  966 330  4.8 2 10.2  43  321  175 378 -493  2
3943500 2443500  7  9 18  25.3  966 329  2.8 5 10.9  48   17  149 379 -482  2
3943500 2443500  7  9 19  20.5  965 189  2.9 8 11.9  64    0   24 382 -470  2
3943500 2443500  7  9 20  19.2  968 116  2.0 7 13.3  87    0   14 378 -458  2
3943500 2443500  7  9 21  19.2  967 248  2.7 6 13.6  93    0    3 373 -450  2
3943500 2443500  7  9 22  17.7  968 210  1.3 3 13.4  95    0    0 362 -444  2
3943500 2443500  7  9 23  18.2  967 121  2.0 3 13.1  96    0    0 355 -440  2
3943500 2443500  7  9 24  17.5  967 159  1.4 3 12.7  94    0    0 355 -435  2
3943500 2443500  7 10  1  15.3  967 103  1.7 0 11.8  96    0    0 346 -429  2
3943500 2443500  7 10  2  15.9  967 257  0.9 0 11.4  98    0    0 342 -425  2
3943500 2443500  7 10  3  16.2  967 293  1.9 0 11.7  97    0    0 346 -423  2
3943500 2443500  7 10  4  14.8  966 198  1.4 0 11.4  98    0    0 342 -421  2
3943500 2443500  7 10  5  14.7  966  85  1.1 3 10.9  99    0    0 341 -421  2
3943500 2443500  7 10  6  16.7  966 229  1.1 6 11.6  99    1   31 353 -421  2
3943500 2443500  7 10  7  18.2  965 121  1.3 7 12.8  97    2   73 368 -424  2
3943500 2443500  7 10  8  18.9  966  88  1.8 6 13.3  94  143  146 373 -425  2
3943500 2443500  7 10  9  20.0  965  79  1.9 6 13.6  91  101  228 374 -426  2
3943500 2443500  7 10 10  21.2  964  71  3.9 6 13.4  84  139  282 378 -428  2
3943500 2443500  7 10 11  21.7  963 239  2.1 6 13.3  78  148  315 381 -428  2
3943500 2443500  7 10 12  23.5  964 261  5.0 6 13.6  75  109  339 386 -422  2
3943500 2443500  7 10 13  19.4  964 257  7.2 8 13.5  80    0  123 389 -418  2
3943500 2443500  7 10 14  16.5  966  29  4.0 7 12.9  95    0  103 380 -425  2
3943500 2443500  7 10 15  16.0  968 305  2.4 7 12.1  99    0   96 369 -433  2
3943500 2443500  7 10 16  16.6  969 301  3.4 7 11.9  98    2  198 369 -435  2
3943500 2443500  7 10 17  15.7  970 291  6.2 7 11.4  95   16  190 367 -431  2
3943500 2443500  7 10 18  15.3  970 295  6.0 6 10.4  90   27  147 359 -427  2
3943500 2443500  7 10 19  16.3  971 276  3.2 4 10.1  86   33   93 348 -424  2
3943500 2443500  7 10 20  15.4  971 261  2.3 4  9.9  84   10   37 341 -418  2
3943500 2443500  7 10 21  14.5  972 204  1.6 3  9.7  88    0    6 334 -414  2
3943500 2443500  7 10 22  13.8  972 190  1.4 3 10.0  95    0    0 328 -410  2
3943500 2443500  7 10 23  13.7  972 249  1.7 4  9.9  97    0    0 329 -408  2
3943500 2443500  7 10 24  13.1  972 266  1.2 4  9.5  95    0    0 330 -406  2
3943500 2443500  7 11  1  12.8  973 251  0.8 3  9.4  97    0    0 324 -404  2
3943500 2443500  7 11  2  13.2  974  92  1.7 3  9.5  97    0    0 320 -402  2
3943500 2443500  7 11  3  11.3  974 121  1.7 2  9.0  97    0    0 313 -400  2
3943500 2443500  7 11  4  10.9  974 150  5.0 3  8.5  99    0    0 309 -398  2
3943500 2443500  7 11  5  11.3  974 143  0.6 4  8.5  99    0    0 316 -396  2
3943500 2443500  7 11  6  12.7  975 201  1.0 4  9.1  99    0   30 323 -394  2
3943500 2443500  7 11  7  14.1  975 169  1.6 4  9.8  97   71  105 326 -395  2
3943500 2443500  7 11  8  15.9  976 193  2.2 4  9.7  88  152  162 331 -402  2
3943500 2443500  7 11  9  16.1  976 165  2.2 5  9.4  79   41  233 339 -415  2
3943500 2443500  7 11 10  16.6  977 212  2.2 6  9.3  77   96  306 349 -433  2
3943500 2443500  7 11 11  19.1  977 216  1.9 3  9.5  71  220  339 347 -445  2
3943500 2443500  7 11 12  19.9  977 158  2.5 3  9.2  62  378  322 341 -446  2
3943500 2443500  7 11 13  20.4  976 238  3.0 3  8.4  55  745  139 343 -453  2
3943500 2443500  7 11 14  20.2  976  24  4.4 4  8.4  54  503  260 348 -468  2
3943500 2443500  7 11 15  20.7  976   4  1.7 4  8.3  53  192  324 350 -479  2
3943500 2443500  7 11 16  20.7  976  27  2.0 3  7.9  50  331  240 345 -478  2
3943500 2443500  7 11 17  20.9  976  10  3.1 4  8.2  51  260  197 345 -465  2
3943500 2443500  7 11 18  20.9  976   1  2.8 4  8.3  52   94  164 346 -454  2
3943500 2443500  7 11 19  19.4  976   8  2.7 3  8.3  54   91   93 340 -442  2
3943500 2443500  7 11 20  19.2  976  22  1.8 4  8.4  58   17   41 337 -432  2
3943500 2443500  7 11 21  18.9  977 349  2.1 6  8.5  59    0    4 345 -424  2
3943500 2443500  7 11 22  18.3  977 353  1.1 5  8.3  60    0    0 346 -417  2
3943500 2443500  7 11 23  17.6  978  56  0.7 5  8.1  60    0    0 340 -411  2
3943500 2443500  7 11 24  16.1  978 312  1.7 4  8.4  68    0    0 335 -405  2
3943500 2443500  7 12  1  15.8  978 303  0.9 4  8.5  72    0    0 329 -403  2
3943500 2443500  7 12  2  14.6  977 332  1.0 4  8.4  75    0    0 326 -400  2
3943500 2443500  7 12  3  13.5  977 313  1.8 4  8.7  84    0    0 323 -398  2
3943500 2443500  7 12  4  14.0  977 237  1.2 3  8.9  87    0    0 319 -400  2
3943500 2443500  7 12  5  12.8  977 282  0.9 3  8.9  89    0    2 314 -400  2
3943500 2443500  7 12  6  13.6  977 313  1.7 3  9.0  92    8   42 311 -400  2
3943500 2443500  7 12  7  14.5  977  71  0.7 4  9.6  92   33  108 315 -402  2
3943500 2443500  7 12  8  16.5  978 118  1.0 4 10.0  87  176  168 322 -407  2
3943500 2443500  7 12  9  18.8  977  93  1.2 4  9.9  75  321  196 329 -413  2
3943500 2443500  7 12 10  20.5  977  74  2.1 2  9.7  65  487  193 329 -426  2
3943500 2443500  7 12 11  22.0  976  65  1.9 2  9.9  60  592  201 329 -440  2
3943500 2443500  7 12 12  23.2  976  60  2.5 3  9.5  53  645  213 337 -447  2
3943500 2443500  7 12 13  23.9  976  20  1.8 4  7.9  42  691  199 346 -454  2
3943500 2443500  7 12 14  24.8  975 353  1.8 5  7.1  36  662  199 355 -458  2
3943500 2443500  7 12 15  25.5  975  64  2.4 3  7.5  36  544  222 356 -450  2
3943500 2443500  7 12 16  25.5  974 149  1.6 3  7.7  36  433  212 349 -446  2
3943500 2443500  7 12 17  25.8  974  58  2.1 4  7.4  34  250  216 352 -450  2
3943500 2443500  7 12 18  25.5  973  87  3.0 5  8.1  38  183  154 361 -446  2
3943500 2443500  7 12 19  24.8  972  75  3.1 4  9.3  45  123   94 362 -440  2
3943500 2443500  7 12 20  22.8  972 117  2.5 4  9.8  53   30   45 354 -433  2
3943500 2443500  7 12 21  21.7  973 118  2.2 4 10.2  58    0    7 348 -427  2
3943500 2443500  7 12 22  20.7  973 116  1.9 4 10.2  62    0    0 342 -423  2
3943500 2443500  7 12 23  19.7  973 122  1.7 4 10.1  66    0    0 336 -420  2
3943500 2443500  7 12 24  19.0  972 128  1.5 4 10.0  69    0    0 338 -419  2
3943500 2443500  7 13  1  18.2  971 120  1.2 4 10.1  73    0    0 351 -448  2
3943500 2443500  7 13  2  17.5  971 170  1.0 4 10.1  77    0    0 350 -444  2
3943500 2443500  7 13  3  17.0  970 191  0.9 4 10.2  80    0    0 344 -439  2
3943500 2443500  7 13  4  16.9  970 176  0.8 3 10.3  81    0    0 330 -435  2
3943500 2443500  7 13  5  17.2  970 145  0.9 4 10.4  81    0    5 319 -431  2
3943500 2443500  7 13  6  17.5  970 101  1.0 5 10.6  84    0   22 328 -432  2
3943500 2443500  7 13  7  17.9  970 156  1.3 6 11.0  83    5   82 343 -438  2
3943500 2443500  7 13  8  19.2  970 242  1.9 7 11.2  80   22  163 353 -449  2
3943500 2443500  7 13  9  20.8  970 211  1.2 5 11.3  73  127  248 355 -466  2
3943500 2443500  7 13 10  22.6  970 223  1.6 6 11.0  65  123  313 360 -486  2
3943500 2443500  7 13 11  23.9  970 190  1.7 5 10.9  58  349  312 369 -505  2
3943500 2443500  7 13 12  25.5  970 230  2.4 3 11.0  54  648  198 368 -521  2
3943500 2443500  7 13 13  26.6  969 223  3.0 3 11.4  51  589  245 370 -528  2
3943500 2443500  7 13 14  26.8  970 210  3.6 4 11.3  49  342  349 376 -528  2
3943500 2443500  7 13 15  27.2  970 289  3.2 4 11.1  47  289  328 380 -532  2
3943500 2443500  7 13 16  27.4  969 277  1.6 3 10.4  44  416  211 375 -530  2
3943500 2443500  7 13 17  27.9  969 339  2.5 2  9.9  41  413  128 368 -524  2
3943500 2443500  7 13 18  27.6  968 300  2.6 2  9.9  41  139  161 367 -516  2
3943500 2443500  7 13 19  27.5  968 129  0.8 1  9.6  40  117   89 362 -500  2
3943500 2443500  7 13 20  26.1  968   9  1.0 1  9.8  42   21   37 357 -486  2
3943500 2443500  7 13 21  23.5  967  66  1.1 0 10.3  50    0    0 347 -474  2
3943500 2443500  7 13 22  22.1  968 301  1.2 0 10.4  57    0    0 338 -466  2
3943500 2443500  7 13 23  20.7  968 309  1.1 0 10.5  63    0    0 334 -460  2
3943500 2443500  7 13 24  20.4  969 279  1.3 2 10.7  68    0    0 337 -454  2
3943500 2443500  7 14  1  19.1  969  71  0.4 4 10.8  71    0    0 349 -450  2
3943500 2443500  7 14  2  18.3  968 314  0.6 2 10.7  75    0    0 344 -448  2
3943500 2443500  7 14  3  17.9  968 356  0.8 3 10.6  78    0    0 338 -446  2
3943500 2443500  7 14  4  17.6  967  60  1.0 4 10.6  80    0    0 342 -447  2
3943500 2443500  7 14  5  17.3  967  75  1.4 5 10.6  81    0    0 346 -446  2
3943500 2443500  7 14  6  17.8  967  83  1.3 4 10.9  83   12   42 345 -445  2
3943500 2443500  7 14  7  20.0  968 102  1.1 1 11.3  78   99  102 336 -446  2
3943500 2443500  7 14  8  23.0  968 100  1.2 2 11.5  68  226  141 339 -455  2
3943500 2443500  7 14  9  25.6  967  85  1.5 2 11.6  58  364  166 353 -474  2
3943500 2443500  7 14 10  27.9  968  96  2.0 1 12.2  53  496  178 364 -498  2
3943500 2443500  7 14 11  29.3  967 196  1.6 1 12.3  48  597  188 374 -520  2
3943500 2443500  7 14 12  30.8  967 239  2.8 1 11.2  40  645  203 381 -536  2
3943500 2443500  7 14 13  31.8  966 151  2.5 1 10.8  36  636  221 387 -547  2
3943500 2443500  7 14 14  32.2  966 132  2.9 1 11.5  37  653  193 392 -556  2
3943500 2443500  7 14 15  33.1  965 124  3.6 1 11.7  36  537  216 395 -562  2
3943500 2443500  7 14 16  34.0  964 135  3.8 0 10.9  32  437  202 395 -564  2
3943500 2443500  7 14 17  34.3  963 139  4.6 0  9.8  28  372  151 393 -558  2
3943500 2443500  7 14 18  34.3  962 161  3.4 0  9.1  25  233  128 390 -544  2
3943500 2443500  7 14 19  32.6  962 144  3.2 3  9.4  28  113   92 392 -527  2
3943500 2443500  7 14 20  28.2  961 250  6.5 5  9.7  34   25   37 393 -511  2
3943500 2443500  7 14 21  22.6  963 270  7.8 6 10.9  51    0    0 386 -496  2
3943500 2443500  7 14 22  22.2  965 160  1.9 6 12.4  69    0    0 380 -485  2
3943500 2443500  7 14 23  21.5  967 131  1.2 7 12.6  73    0    0 378 -481  2
3943500 2443500  7 14 24  20.9  968 249  1.6 7 13.2  80    0    0 378 -475  2
3943500 2443500  7 15  1  20.3  969 293  1.6 7 12.9  81    0    0 374 -462  2
3943500 2443500  7 15  2  20.1  969 291  1.4 8 11.9  76    0    0 374 -452  2
3943500 2443500  7 15  3  19.8  970 290  0.9 8 11.5  75    0    0 376 -444  2
3943500 2443500  7 15  4  18.7  970 250  1.8 8 11.6  79    0    0 374 -438  2
3943500 2443500  7 15  5  18.7  970 328  1.6 8 11.8  83    0    0 373 -433  2
3943500 2443500  7 15  6  18.9  970 109  1.2 8 12.1  85    0   27 373 -430  2
3943500 2443500  7 15  7  19.3  971  73  1.9 7 12.4  85    4   81 368 -433  2
3943500 2443500  7 15  8  19.9  972 107  1.6 7 12.4  83    0  111 365 -443  2
3943500 2443500  7 15  9  20.7  973 247  2.4 5 11.9  76  134  242 361 -457  2
3943500 2443500  7 15 10  21.8  973 213  2.4 5 10.9  66  287  269 358 -475  2
3943500 2443500  7 15 11  23.2  973 186  3.6 5 10.0  56  340  307 360 -496  2
3943500 2443500  7 15 12  23.6  973 142  2.2 5  9.5  50  232  373 362 -514  2
3943500 2443500  7 15 13  24.0  973 244  3.1 5  9.1  47  233  384 362 -527  2
3943500 2443500  7 15 14  25.6  972 254  2.3 5  9.1  44  318  349 368 -529  2
3943500 2443500  7 15 15  25.4  972 259  2.3 5  9.2  43  308  313 372 -522  2
3943500 2443500  7 15 16  26.1  972   1  3.4 5  9.4  44  178  287 375 -519  2
3943500 2443500  7 15 17  25.6  972 327  3.1 3  9.9  46  147  229 373 -510  2
3943500 2443500  7 15 18  25.4  972 352  3.6 1 10.2  48  157  149 362 -493  2
3943500 2443500  7 15 19  24.2  971 340  3.3 1 10.2  50   96   88 354 -482  2
3943500 2443500  7 15 20  23.2  972 338  2.8 2 10.2  53   12   35 353 -474  2
3943500 2443500  7 15 21  21.7  972 358  2.1 1  9.9  56    0    0 347 -467  2
3943500 2443500  7 15 22  20.5  973 350  1.8 1  9.5  58    0    0 339 -461  2
3943500 2443500  7 15 23  19.9  972 351  1.1 2  9.3  60    0    0 339 -455  2
3943500 2443500  7 15 24  19.1  973 329  1.7 1  9.2  62    0    0 336 -449  2
3943500 2443500  7 16  1  18.1  973 300  1.5 1  9.2  66    0    0 331 -443  2
3943500 2443500  7 16  2  17.2  973 309  1.5 1  9.2  70    0    0 328 -437  2
3943500 2443500  7 16  3  16.4  972 303  1.2 2  9.2  74    0    0 328 -432  2
3943500 2443500  7 16  4  16.3  972 220  1.0 1  9.4  77    0    0 327 -427  2
3943500 2443500  7 16  5  15.8  972 115  1.0 1  9.4  79    0    4 323 -423  2
3943500 2443500  7 16  6  16.8  972  97  1.0 0  9.6  80   21   48 320 -421  2
3943500 2443500  7 16  7  19.6  973 100  1.0 0 10.0  74   93  117 323 -427  2
3943500 2443500  7 16  8  21.2  973  61  2.0 1 10.5  67  195  180 333 -441  2
3943500 2443500  7 16  9  23.4  973 129  1.3 0 11.4  65  306  233 341 -463  2
3943500 2443500  7 16 10  25.5  973 261  1.3 0 12.0  60  402  278 350 -490  2
3943500 2443500  7 16 11  27.3  973 177  1.5 0 11.3  50  486  308 358 -517  2
3943500 2443500  7 16 12  28.6  973 103  1.8 0  9.3  38  538  326 362 -536  2
3943500 2443500  7 16 13  29.7  973 203  1.9 1  8.6  33  560  329 369 -546  2
3943500 2443500  7 16 14  30.6  972 206  2.5 1  8.7  31  538  323 377 -551  2
3943500 2443500  7 16 15  31.5  972 157  2.3 1  8.1  28  482  304 379 -550  2
3943500 2443500  7 16 16  31.8  972 270  2.7 1  8.3  27  401  272 381 -544  2
3943500 2443500  7 16 17  31.8  971 251  2.4 1  8.4  27  279  236 381 -534  2
3943500 2443500  7 16 18  30.7  971 349  3.1 1  8.7  29  175  180 380 -522  2
3943500 2443500  7 16 19  28.7  971 314  3.4 1  9.8  36   84  115 374 -507  2
3943500 2443500  7 16 20  28.5  972 321  2.4 4 10.4  41    4   32 377 -493  2
3943500 2443500  7 16 21  26.3  972 310  2.4 4 10.1  42    0    0 378 -480  2
3943500 2443500  7 16 22  25.4  972 292  2.0 6  9.5  44    0    0 374 -470  2
3943500 2443500  7 16 23  25.0  972 161  2.5 7  9.8  47    0    0 379 -464  2
3943500 2443500  7 16 24  22.6  973 171  2.1 8 11.3  59    0    0 380 -458  2
3943500 2443500  7 17  1  20.8  974  81  1.6 8 12.7  75    0    0 376 -452  2
3943500 2443500  7 17  2  20.3  974 150  2.0 7 13.2  84    0    0 370 -446  2
3943500 2443500  7 17  3  20.0  973 269  1.1 5 13.1  84    0    0 360 -441  2
3943500 2443500  7 17  4  19.8  973 156  1.0 6 13.0  85    0    0 356 -435  2
3943500 2443500  7 17  5  19.9  973 262  2.0 5 12.4  82    0    6 356 -430  2
3943500 2443500  7 17  6  19.8  973 253  1.4 3 11.3  74   11   45 344 -425  2
3943500 2443500  7 17  7  20.7  973   0  1.6 5 10.8  69   27  116 341 -427  2
3943500 2443500  7 17  8  22.5  975 318  2.7 4 10.8  64  131  211 347 -435  2
3943500 2443500  7 17  9  22.6  975 328  3.4 3 10.5  59  227  280 344 -450  2
3943500 2443500  7 17 10  24.4  976 323  4.0 3 10.3  55  363  314 345 -470  2
3943500 2443500  7 17 11  24.3  976 331  4.4 4  9.8  50  211  421 353 -491  2
3943500 2443500  7 17 12  22.6  976 311  4.8 7  9.6  51   22  335 365 -507  2
3943500 2443500  7 17 13  20.3  976 286  6.2 8 10.2  62    0  152 373 -514  2
3943500 2443500  7 17 14  17.5  976 331  4.6 7 11.0  77    0  146 366 -516  2
3943500 2443500  7 17 15  16.6  977 268  3.7 7 10.4  82    0  137 359 -515  2
3943500 2443500  7 17 16  16.7  977 242  2.2 8  9.5  78    0   84 362 -503  2
3943500 2443500  7 17 17  14.9  978 220  1.7 7  9.1  78    0  126 360 -483  2
3943500 2443500  7 17 18  15.2  977 180  1.6 7  9.1  82    2  115 357 -466  2
3943500 2443500  7 17 19  14.8  976 188  2.1 7  9.4  85    0   59 359 -458  2
3943500 2443500  7 17 20  14.8  977 189  1.8 8  9.4  86    2   31 362 -454  2
3943500 2443500  7 17 21  14.6  978 236  1.3 7  9.4  86    0    0 362 -449  2
3943500 2443500  7 17 22  14.5  978 169  1.5 6  9.3  86    0    0 353 -445  2
3943500 2443500  7 17 23  14.1  979 220  1.3 5  9.2  87    0    0 343 -441  2
3943500 2443500  7 17 24  13.8  980 209  1.5 4  9.0  87    0    0 333 -435  2
3943500 2443500  7 18  1  14.4  980 251  1.6 3  9.1  88    0    0 324 -425  2
3943500 2443500  7 18  2  13.8  981 271  1.8 1  9.0  86    0    0 311 -415  2
3943500 2443500  7 18  3  13.0  981 241  1.0 2  8.4  85    0    0 303 -409  2
3943500 2443500  7 18  4  13.4  981 211  0.6 3  8.4  85    0    0 308 -405  2
3943500 2443500  7 18  5  13.5  981 189  1.1 5  8.3  83    0    5 321 -401  2
3943500 2443500  7 18  6  14.0  981 240  1.0 3  8.2  81   27   37 322 -399  2
3943500 2443500  7 18  7  15.1  981 139  1.0 3  8.5  80   66   99 316 -402  2
3943500 2443500  7 18  8  16.9  982  80  1.0 4  8.8  75  157  156 325 -411  2
3943500 2443500  7 18  9  18.6  983 331  1.5 4  9.1  69  287  188 334 -427  2
3943500 2443500  7 18 10  19.0  983  39  1.9 2  9.0  64  490  160 331 -446  2
3943500 2443500  7 18 11  20.2  983  10  2.1 2  8.4  57  554  189 327 -465  2
3943500 2443500  7 18 12  21.2  983 331  2.2 2  7.8  50  292  353 330 -482  2
3943500 2443500  7 18 13  22.2  982 335  1.9 2  7.2  43  615  208 334 -493  2
3943500 2443500  7 18 14  22.8  982  50  1.9 2  6.8  39  456  281 337 -500  2
3943500 2443500  7 18 15  23.1  981  21  1.8 2  6.7  37  468  232 341 -501  2
3943500 2443500  7 18 16  23.9  981   5  2.9 2  6.9  37  465  165 344 -498  2
3943500 2443500  7 18 17  23.7  981  35  2.2 3  6.8  36  365  133 349 -491  2
3943500 2443500  7 18 18  22.6  980  60  2.5 2  7.0  38  260  101 347 -481  2
3943500 2443500  7 18 19  23.3  979   3  2.3 1  7.1  40  113   81 339 -468  2
3943500 2443500  7 18 20  21.9  979  16  2.1 2  7.2  40   17   34 339 -454  2
3943500 2443500  7 18 21  19.9  979  24  1.9 0  7.4  47    0    0 329 -442  2
3943500 2443500  7 18 22  18.7  980 128  1.5 2  7.7  53    0    0 323 -434  2
3943500 2443500  7 18 23  18.1  980   6  0.7 4  7.8  57    0    0 337 -429  2
3943500 2443500  7 18 24  16.9  980 357  0.9 3  7.9  61    0    0 339 -424  2
3943500 2443500  7 19  1  16.1  980 292  1.4 1  8.1  67    0    0 324 -419  2
3943500 2443500  7 19  2  15.0  979 280  1.6 0  8.3  72    0    0 308 -416  2
3943500 2443500  7 19  3  14.1  979 306  2.1 0  8.2  77    0    0 301 -412  2
3943500 2443500  7 19  4  13.4  979 318  1.9 1  8.0  79    0    0 302 -409  2
3943500 2443500  7 19  5  13.6  979 304  1.4 1  8.1  81    0    3 306 -406  2
3943500 2443500  7 19  6  15.7  979 326  1.3 1  8.6  80   27   39 309 -405  2
3943500 2443500  7 19  7  17.1  980  55  2.0 0  9.1  75  131   83 309 -409  2
3943500 2443500  7 19  8  19.1  980  73  3.5 0  9.2  68  270  109 309 -420  2
3943500 2443500  7 19  9  20.8  979  82  3.6 0  8.9  59  408  131 314 -437  2
3943500 2443500  7 19 10  22.2  979  62  4.8 0  8.5  51  528  150 320 -457  2
3943500 2443500  7 19 11  23.1  979  69  4.7 1  8.2  46  629  159 329 -476  2
3943500 2443500  7 19 12  24.2  979  89  3.5 1  7.8  41  580  233 337 -494  2
3943500 2443500  7 19 13  25.4  979  85  4.0 3  7.6  38  480  301 347 -510  2
