 	0-1                                                                                                                                                                                                                                                                                                         	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	%                                                                                                                                                                                                                                                                                                           	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	1/h                                                                                                                                                                                                                                                                                                         	m3                                                                                                                                                                                                                                                                                                          	0/1                                                                                                                                                                                                                                                                                                         	0                                                                                                                                                                                                                                                                                                           	
   1590.0000       0.0000      -0.3000       2.5172       1.6315       2.7499      26.0000      20.0000      16.7960      16.4247       0.0000       0.0000      -1.1826       3.4194       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.3000       0.0000       0.5000    2011.8000       0.0000       0.0000
   1591.0000       0.0000      -0.5875       2.4442       1.5980       2.7499      26.0000      20.0000      16.8037      16.4094       0.0000       0.0000      -1.4272       3.3501       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.5875       0.0000       0.5000    2011.8000       0.0000       0.0000
   1592.0000       0.0000      -0.7375       2.4585       1.5693       2.7499      26.0000      20.0000      16.8326      16.4748       0.0000       0.0000      -1.6760       3.2810       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.7375       0.0000       0.5000    2011.8000       0.0000       0.0000
   1593.0000       1.0000      -0.1625       2.6594       1.5343       2.7499      26.0000      20.0000      18.7048      18.0936      18.0936      18.7048      -1.5575       3.3143      24.9600       0.0000       0.0000       0.0000       0.0000       0.0000      -0.1625       0.0000       0.5000    2011.8000       0.0000       0.0000
   1594.0000       1.0000       2.3875       2.9233       1.5363       2.7499      26.0000      20.0000      20.6175      19.4162      19.4162      20.6175      -0.7573       3.5435      23.6237       0.0000       0.0000       0.0000       0.0000       0.0000       2.3875       0.0000       0.5000    2011.8000       0.0000       0.0000
   1595.0000       1.0000       4.6375       2.8479       1.6067       2.7499      26.0000      20.0000      20.5942      19.6240      19.6240      20.5942      -0.1046       3.7424      24.9798       0.0000       0.0000       0.0000       0.0000       0.0000       4.6375       0.0000       0.5000    2011.8000       0.0000       0.0000
   1596.0000       1.0000       6.8875       2.7864       1.7457       2.7499      26.0000      20.0000      20.5140      19.7237      19.7237      20.5140       0.4225       3.8994      26.1495       0.0000       0.0000       0.0000       0.0000       0.0000       6.8875       0.0000       0.5000    2011.8000       0.0000       0.0000
   1597.0000       1.0000       8.2250       2.7281       1.9280       2.7499      26.0000      20.0000      20.4491      19.8017      19.8017      20.4491       0.8599       4.0239      27.0868       0.0000       0.0000       0.0000       0.0000       0.0000       8.2250       0.0000       0.5000    2011.8000       0.0000       0.0000
   1598.0000       1.0000       8.0250       2.6499       2.1139       2.7499      26.0000      20.0000      20.3359      19.8145      19.8145      20.3359       1.1983       4.1226      27.9418       0.0000       0.0000       0.0000       0.0000       0.0000       8.0250       0.0000       0.5000    2011.8000       0.0000       0.0000
   1599.0000       1.0000       8.7625       2.7866       2.2887       2.7499      26.0000      20.0000      20.2731      19.8395      19.8395      20.2731       1.4905       4.2097      28.6386       0.0000       0.0000       0.0000       0.0000       0.0000       8.7625       0.0000       0.5000    2011.8000       0.0000       0.0000
   1600.0000       1.0000       8.8250       2.8332       2.4731       2.7499      26.0000      20.0000      20.2093      19.8463      19.8463      20.2093       1.7558       4.2902      29.2980       0.0000       0.0000       0.0000       0.0000       0.0000       8.8250       0.0000       0.5000    2011.8000       0.0000       0.0000
   1601.0000       1.0000       8.2500       2.9770       2.6404       2.7499      26.0000      20.0000      20.1402      19.8629      19.8629      20.1402       1.9989       4.3652      29.9344       0.0000       0.0000       0.0000       0.0000       0.0000       8.2500       0.0000       0.5000    2011.8000       0.0000       0.0000
   1602.0000       1.0000       7.2750       3.1324       2.7828       2.7499      26.0000      20.0000      20.0436      19.8712      19.8712      20.0436       2.2369       4.4399      30.6253       0.0000       0.0000       0.0000       0.0000       0.0000       7.2750       0.0000       0.5000    2011.8000       0.0000       0.0000
   1603.0000       0.0000       6.2000       3.1439       2.9371       2.7499      26.0000      20.0000      18.5416      18.6129       0.0000       0.0000       2.0095       4.3688       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6.2000       0.0000       0.5000    2011.8000       0.0000       0.0000
   1604.0000       0.0000       5.6500       3.1256       3.0939       2.7499      26.0000      20.0000      16.4519      17.1511       0.0000       0.0000       1.4280       4.1910       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.6500       0.0000       0.5000    2011.8000       0.0000       0.0000
   1605.0000       0.0000       4.9500       2.9224       3.2490       2.7499      26.0000      20.0000      16.3608      16.8145       0.0000       0.0000       1.1497       4.1084       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4.9500       0.0000       0.5000    2011.8000       0.0000       0.0000
   1606.0000       0.0000       4.3750       2.9157       3.4044       2.7499      26.0000      20.0000      16.5251      16.7380       0.0000       0.0000       0.7262       3.9855       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4.3750       0.0000       0.5000    2011.8000       0.0000       0.0000
   1607.0000       0.0000       3.2000       3.0036       3.5178       2.7499      26.0000      20.0000      16.6006      16.6833       0.0000       0.0000       0.4048       3.8944       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3.2000       0.0000       0.5000    2011.8000       0.0000       0.0000
   1608.0000       0.0000       2.4750       3.2937       3.5950       2.7414      26.0000      20.0000      16.6416      16.6415       0.0000       0.0000       0.1793       3.8316       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       2.4750       0.0000       0.5000    2011.8000       0.0000       0.0000
   1609.0000       0.0000       1.8000       3.5706       3.6442       2.7157      26.0000      20.0000      16.6632      16.6017       0.0000       0.0000       0.0631       3.7997       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.8000       0.0000       0.5000    2011.8000       0.0000       0.0000
   1610.0000       0.0000       1.6000       3.7012       3.6951       2.7157      26.0000      20.0000      16.6926      16.5771       0.0000       0.0000       0.0211       3.7882       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.6000       0.0000       0.5000    2011.8000       0.0000       0.0000
   1611.0000       0.0000       1.0500       3.5315       3.7818       2.7157      26.0000      20.0000      16.7060      16.5470       0.0000       0.0000       0.0037       3.7747       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.0500       0.0000       0.5000    2011.8000       0.0000       0.0000
   1612.0000       0.0000       1.1125       3.4499       3.8772       2.7157      26.0000      20.0000      16.7343      16.5338       0.0000       0.0000      -0.0704       3.7515       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.1125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1613.0000       0.0000       0.3500       3.2496       3.9218       2.7157      26.0000      20.0000      16.7344      16.5024       0.0000       0.0000      -0.1736       3.7195       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.3500       0.0000       0.5000    2011.8000       0.0000       0.0000
   1614.0000       0.0000       0.3000       3.2278       3.9414       2.7157      26.0000      20.0000      16.7511      16.4869       0.0000       0.0000      -0.2897       3.6838       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.3000       0.0000       0.5000    2011.8000       0.0000       0.0000
   1615.0000       0.0000       0.3750       3.1774       3.9763       2.7157      26.0000      20.0000      16.7756      16.4797       0.0000       0.0000      -0.4042       3.6488       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.3750       0.0000       0.5000    2011.8000       0.0000       0.0000
   1616.0000       0.0000       0.5625       3.1321       4.0231       2.7157      26.0000      20.0000      16.8150      16.5535       0.0000       0.0000      -0.5336       3.6097       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.5625       0.0000       0.5000    2011.8000       0.0000       0.0000
   1617.0000       1.0000       2.3125       3.3395       4.1095       2.7157      26.0000      20.0000      18.7140      18.1787      18.1787      18.7140      -0.3650       3.6612      27.5473       0.0000       0.0000       0.0000       0.0000       0.0000       2.3125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1618.0000       1.0000       4.2625       3.3082       4.2016       2.7157      26.0000      20.0000      20.6183      19.4724      19.4724      20.6183       0.3344       3.8750      25.8186       0.0000       0.0000       0.0000       0.0000       0.0000       4.2625       0.0000       0.5000    2011.8000       0.0000       0.0000
   1619.0000       1.0000       5.3375       3.2305       4.2507       2.7157      26.0000      20.0000      20.5704      19.6567      19.6567      20.5704       0.9449       4.0486      27.0497       0.0000       0.0000       0.0000       0.0000       0.0000       5.3375       0.0000       0.5000    2011.8000       0.0000       0.0000
   1620.0000       1.0000       5.7750       3.2526       4.2341       2.7157      26.0000      20.0000      20.4350      19.7119      19.7119      20.4350       1.4252       4.1901      28.2235       0.0000       0.0000       0.0000       0.0000       0.0000       5.7750       0.0000       0.5000    2011.8000       0.0000       0.0000
   1621.0000       1.0000       5.4875       3.2440       4.1409       2.7157      26.0000      20.0000      21.2954      20.5112      20.5112      21.2954       2.9516       4.6797      29.8262       0.0000       0.0000       0.0000       0.0000       0.0000       5.4875       0.0000       0.5000    2011.8000       0.0000       0.0000
   1622.0000       1.0000       5.6125       3.4068       4.0334       2.7157      26.0000      20.0000      22.4974      21.3748      21.3748      22.4974       5.1481       5.4537      32.3007       0.0000       0.0000       0.0000       0.0000       0.0000       5.6125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1623.0000       1.0000       5.7625       3.5135       3.9203       2.7157      26.0000      20.0000      23.0299      21.8649      21.8649      23.0299       6.1278       5.8375      33.4616       0.0000       0.0000       0.0000       0.0000       0.0000       5.7625       0.0000       0.5000    2011.8000       0.0000       0.0000
   1624.0000       1.0000       5.2250       3.6934       3.7771       2.7157      26.0000      20.0000      22.5618      21.7018      21.7018      22.5618       6.3683       5.9356      35.0238       0.0000       0.0000       0.0000       0.0000       0.0000       5.2250       0.0000       0.5000    2011.8000       0.0000       0.0000
   1625.0000       1.0000       5.2125       3.8352       3.6396       2.7157      26.0000      20.0000      22.2532      21.6714      21.6714      22.2532       6.3838       5.9421      35.7106       0.0000       0.0000       0.0000       0.0000       0.0000       5.2125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1626.0000       1.0000       4.6375       3.5718       3.5257       2.7157      26.0000      20.0000      22.9740      22.1792      22.1792      22.9740       6.6634       6.0580      34.8351       0.0000       0.0000       0.0000       0.0000       0.0000       4.6375       0.0000       0.5000    2011.8000       0.0000       0.0000
   1627.0000       1.0000       3.0625       3.3472       3.4051       2.7157      26.0000      20.0000      21.9298      21.4645      21.4645      21.9298       6.2273       5.8778      36.0350       0.0000       0.0000       0.0000       0.0000       0.0000       3.0625       0.0000       0.5000    2011.8000       0.0000       0.0000
   1628.0000       1.0000       1.7375       3.2753       3.2535       2.7157      26.0000      20.0000      22.8912      21.9127      21.9127      22.8912       6.5908       6.0276      34.8350       0.0000       0.0000       0.0000       0.0000       0.0000       1.7375       0.0000       0.5000    2011.8000       0.0000       0.0000
   1629.0000       1.0000       0.7375       3.1870       3.0817       2.7157      26.0000      20.0000      22.2731      21.4489      21.4489      22.2731       6.4911       5.9870      35.9549       0.0000       0.0000       0.0000       0.0000       0.0000       0.7375       0.0000       0.5000    2011.8000       0.0000       0.0000
   1630.0000       1.0000       0.0375       3.1835       2.9010       2.7157      26.0000      20.0000      21.6814      21.0663      21.0663      21.6814       6.1822       5.8597      36.4760       0.0000       0.0000       0.0000       0.0000       0.0000       0.0375       0.0000       0.5000    2011.8000       0.0000       0.0000
   1631.0000       1.0000      -0.4750       3.2495       2.7377       2.7157      26.0000      20.0000      22.7138      21.6007      21.6007      22.7138       6.5846       6.0251      35.1960       0.0000       0.0000       0.0000       0.0000       0.0000      -0.4750       0.0000       0.5000    2011.8000       0.0000       0.0000
   1632.0000       1.0000      -1.3125       3.1413       2.5825       2.6745      26.0000      20.0000      22.9720      21.7395      21.7395      22.9720       6.7501       6.0944      35.0448       0.0000       0.0000       0.0000       0.0000       0.0000      -1.3125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1633.0000       0.0000      -1.6375       3.1232       2.4328       2.5510      26.0000      20.0000      20.1666      19.6907       0.0000       0.0000       6.2200       5.8758       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -1.6375       0.0000       0.5000    2011.8000       0.0000       0.0000
   1634.0000       0.0000      -1.6125       3.1588       2.2961       2.5510      26.0000      20.0000      16.7886      17.4782       0.0000       0.0000       5.2703       5.4989       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -1.6125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1635.0000       0.0000      -2.0625       3.0179       2.1651       2.5510      26.0000      20.0000      16.1081      16.7869       0.0000       0.0000       4.7146       5.2892       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.0625       0.0000       0.5000    2011.8000       0.0000       0.0000
   1636.0000       0.0000      -1.8625       3.0445       2.0376       2.5510      26.0000      20.0000      16.1550      16.6321       0.0000       0.0000       4.1171       5.0720       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -1.8625       0.0000       0.5000    2011.8000       0.0000       0.0000
   1637.0000       0.0000      -1.8750       3.0575       1.9331       2.5510      26.0000      20.0000      16.2739      16.5821       0.0000       0.0000       3.5834       4.8846       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -1.8750       0.0000       0.5000    2011.8000       0.0000       0.0000
   1638.0000       0.0000      -1.9125       3.0239       1.8438       2.5510      26.0000      20.0000      16.3629      16.5465       0.0000       0.0000       3.1278       4.7297       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -1.9125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1639.0000       0.0000      -2.2875       2.8989       1.7370       2.5510      26.0000      20.0000      16.4183      16.5059       0.0000       0.0000       2.6692       4.5785       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.2875       0.0000       0.5000    2011.8000       0.0000       0.0000
   1640.0000       0.0000      -0.7625       3.2222       1.6581       2.5510      26.0000      20.0000      16.5449      16.5975       0.0000       0.0000       2.2671       4.4494       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.7625       0.0000       0.5000    2011.8000       0.0000       0.0000
   1641.0000       0.0000       1.8250       3.5480       1.6275       2.5510      26.0000      20.0000      16.6673      16.6834       0.0000       0.0000       1.9907       4.3627       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.8250       0.0000       0.5000    2011.8000       0.0000       0.0000
   1642.0000       0.0000       4.2000       3.5529       1.6163       2.5510      26.0000      20.0000      16.7828      16.7574       0.0000       0.0000       1.7728       4.2954       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4.2000       0.0000       0.5000    2011.8000       0.0000       0.0000
   1643.0000       0.0000       6.8500       3.4287       1.6541       2.5510      26.0000      20.0000      16.9085      16.8425       0.0000       0.0000       1.5556       4.2293       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6.8500       0.0000       0.5000    2011.8000       0.0000       0.0000
   1644.0000       0.0000       8.0375       2.9164       1.7382       2.5510      26.0000      20.0000      16.9844      16.8896       0.0000       0.0000       1.2654       4.1425       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8.0375       0.0000       0.5000    2011.8000       0.0000       0.0000
   1645.0000       0.0000       8.6375       2.6759       1.8555       2.5510      26.0000      20.0000      17.0218      16.9087       0.0000       0.0000       0.8829       4.0305       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8.6375       0.0000       0.5000    2011.8000       0.0000       0.0000
   1646.0000       0.0000       9.3875       2.8253       2.0040       2.5510      26.0000      20.0000      17.0616      16.9292       0.0000       0.0000       0.5223       3.9274       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.3875       0.0000       0.5000    2011.8000       0.0000       0.0000
   1647.0000       0.0000      10.0000       2.9346       2.1731       2.5510      26.0000      20.0000      17.0954      16.9429       0.0000       0.0000       0.2286       3.8453       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       0.0000       0.5000    2011.8000       0.0000       0.0000
   1648.0000       0.0000       9.9625       2.8135       2.3644       2.5510      26.0000      20.0000      17.1043      16.9404       0.0000       0.0000      -0.0214       3.7685       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.9625       0.0000       0.5000    2011.8000       0.0000       0.0000
   1649.0000       0.0000       9.4750       2.7224       2.5520       2.5510      26.0000      20.0000      17.1032      16.9575       0.0000       0.0000      -0.2737       3.6887       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.4750       0.0000       0.5000    2011.8000       0.0000       0.0000
   1650.0000       0.0000       7.9375       2.6078       2.7063       2.5510      26.0000      20.0000      17.0443      16.9436       0.0000       0.0000      -0.5339       3.6097       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7.9375       0.0000       0.5000    2011.8000       0.0000       0.0000
   1651.0000       0.0000       5.0125       2.4860       2.8067       2.5510      26.0000      20.0000      16.9061      16.7419       0.0000       0.0000      -0.8107       3.5274       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.0125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1652.0000       0.0000       3.6750       2.6817       2.8852       2.5510      26.0000      20.0000      16.8909      16.6563       0.0000       0.0000      -1.0587       3.4550       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3.6750       0.0000       0.5000    2011.8000       0.0000       0.0000
   1653.0000       0.0000       2.5375       2.7973       2.9632       2.5510      26.0000      20.0000      16.8748      16.5829       0.0000       0.0000      -1.2380       3.4036       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       2.5375       0.0000       0.5000    2011.8000       0.0000       0.0000
   1654.0000       0.0000       1.6625       2.8732       3.0333       2.5510      26.0000      20.0000      16.8637      16.5315       0.0000       0.0000      -1.3865       3.3616       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.6625       0.0000       0.5000    2011.8000       0.0000       0.0000
   1655.0000       0.0000       1.1250       2.9027       3.1000       2.5510      26.0000      20.0000      16.8597      16.4983       0.0000       0.0000      -1.5080       3.3275       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.1250       0.0000       0.5000    2011.8000       0.0000       0.0000
   1656.0000       0.0000       0.3250       2.8506       3.1672       2.5787      26.0000      20.0000      16.8415      16.4621       0.0000       0.0000      -1.6297       3.2937       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.3250       0.0000       0.5000    2011.8000       0.0000       0.0000
   1657.0000       0.0000       0.1000       2.8846       3.2396       2.6618      26.0000      20.0000      16.8424      16.4436       0.0000       0.0000      -1.7383       3.2638       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.1000       0.0000       0.5000    2011.8000       0.0000       0.0000
   1658.0000       0.0000      -0.4875       2.8234       3.2952       2.6618      26.0000      20.0000      16.8293      16.4172       0.0000       0.0000      -1.8428       3.2353       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.4875       0.0000       0.5000    2011.8000       0.0000       0.0000
   1659.0000       0.0000      -0.6625       2.8588       3.3503       2.6618      26.0000      20.0000      16.8289      16.4019       0.0000       0.0000      -1.9374       3.2097       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.6625       0.0000       0.5000    2011.8000       0.0000       0.0000
   1660.0000       0.0000      -1.6125       2.7403       3.3806       2.6618      26.0000      20.0000      16.8016      16.3662       0.0000       0.0000      -2.0525       3.1788       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -1.6125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1661.0000       0.0000      -2.2375       2.7142       3.3739       2.6618      26.0000      20.0000      16.7847      16.3369       0.0000       0.0000      -2.1730       3.1467       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.2375       0.0000       0.5000    2011.8000       0.0000       0.0000
   1662.0000       0.0000      -2.8875       2.6291       3.3408       2.6618      26.0000      20.0000      16.7709      16.3080       0.0000       0.0000      -2.3018       3.1128       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.8875       0.0000       0.5000    2011.8000       0.0000       0.0000
   1663.0000       0.0000      -2.7125       2.6725       3.3132       2.6618      26.0000      20.0000      16.7804      16.3002       0.0000       0.0000      -2.4207       3.0818       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.7125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1664.0000       0.0000      -1.0125       3.0316       3.2997       2.6618      26.0000      20.0000      16.8704      16.4344       0.0000       0.0000      -2.4796       3.0665       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -1.0125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1665.0000       0.0000       2.2500       3.6273       3.3085       2.6618      26.0000      20.0000      16.9726      16.5675       0.0000       0.0000      -2.3781       3.0929       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       2.2500       0.0000       0.5000    2011.8000       0.0000       0.0000
   1666.0000       0.0000       3.8625       3.6727       3.3091       2.6618      26.0000      20.0000      17.0218      16.6550       0.0000       0.0000      -2.2098       3.1370       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3.8625       0.0000       0.5000    2011.8000       0.0000       0.0000
   1667.0000       0.0000       6.0000       3.7584       3.2789       2.6618      26.0000      20.0000      17.0821      16.7399       0.0000       0.0000      -2.0466       3.1804       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6.0000       0.0000       0.5000    2011.8000       0.0000       0.0000
   1668.0000       0.0000       7.7500       3.7176       3.2547       2.6618      26.0000      20.0000      17.1375      16.8093       0.0000       0.0000      -1.8932       3.2217       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7.7500       0.0000       0.5000    2011.8000       0.0000       0.0000
   1669.0000       0.0000       9.7000       3.7224       3.2769       2.6618      26.0000      20.0000      17.2006      16.8785       0.0000       0.0000      -1.7594       3.2581       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.7000       0.0000       0.5000    2011.8000       0.0000       0.0000
   1670.0000       0.0000      11.5250       3.7121       3.3518       2.6618      26.0000      20.0000      17.2642      16.9453       0.0000       0.0000      -1.6337       3.2926       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      11.5250       0.0000       0.5000    2011.8000       0.0000       0.0000
   1671.0000       0.0000      12.3000       3.5203       3.4459       2.6618      26.0000      20.0000      17.2877      16.9810       0.0000       0.0000      -1.5501       3.3158       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.3000       0.0000       0.5000    2011.8000       0.0000       0.0000
   1672.0000       0.0000      12.8375       3.2456       3.5557       2.6618      26.0000      20.0000      17.2972      17.0054       0.0000       0.0000      -1.5433       3.3177       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.8375       0.0000       0.5000    2011.8000       0.0000       0.0000
   1673.0000       0.0000      12.8125       3.1714       3.6887       2.6618      26.0000      20.0000      17.2987      17.0477       0.0000       0.0000      -1.5815       3.3070       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.8125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1674.0000       0.0000      11.2875       3.2567       3.8296       2.6618      26.0000      20.0000      17.2327      17.0417       0.0000       0.0000      -1.6030       3.3011       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      11.2875       0.0000       0.5000    2011.8000       0.0000       0.0000
   1675.0000       0.0000       8.0125       3.1671       3.9607       2.6618      26.0000      20.0000      17.0721      16.8342       0.0000       0.0000      -1.6321       3.2931       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8.0125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1676.0000       0.0000       6.3875       3.2884       4.0767       2.6618      26.0000      20.0000      17.0230      16.7390       0.0000       0.0000      -1.6527       3.2874       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6.3875       0.0000       0.5000    2011.8000       0.0000       0.0000
   1677.0000       0.0000       5.4500       3.3395       4.1959       2.6618      26.0000      20.0000      17.0101      16.6774       0.0000       0.0000      -1.6399       3.2909       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.4500       0.0000       0.5000    2011.8000       0.0000       0.0000
   1678.0000       0.0000       3.7750       3.2164       4.2987       2.6618      26.0000      20.0000      16.9649      16.6098       0.0000       0.0000      -1.6462       3.2892       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3.7750       0.0000       0.5000    2011.8000       0.0000       0.0000
   1679.0000       0.0000       2.4625       3.1896       4.3646       2.6618      26.0000      20.0000      16.9204      16.5531       0.0000       0.0000      -1.6731       3.2818       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       2.4625       0.0000       0.5000    2011.8000       0.0000       0.0000
   1680.0000       0.0000       1.7500       3.2302       4.4205       2.7984      26.0000      20.0000      16.8953      16.5157       0.0000       0.0000      -1.6928       3.2763       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.7500       0.0000       0.5000    2011.8000       0.0000       0.0000
   1681.0000       0.0000       1.6875       3.2857       4.4866       3.2081      26.0000      20.0000      16.8978      16.5025       0.0000       0.0000      -1.6914       3.2767       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.6875       0.0000       0.5000    2011.8000       0.0000       0.0000
   1682.0000       0.0000       0.2875       3.0461       4.5307       3.2081      26.0000      20.0000      16.8493      16.4545       0.0000       0.0000      -1.7314       3.2657       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.2875       0.0000       0.5000    2011.8000       0.0000       0.0000
   1683.0000       0.0000       0.7125       3.2466       4.5754       3.2081      26.0000      20.0000      16.8647      16.4548       0.0000       0.0000      -1.7610       3.2576       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.7125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1684.0000       0.0000       0.3875       3.2289       4.6506       3.2081      26.0000      20.0000      16.8628      16.4423       0.0000       0.0000      -1.7614       3.2575       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.3875       0.0000       0.5000    2011.8000       0.0000       0.0000
   1685.0000       0.0000      -0.2125       3.1770       4.7355       3.2081      26.0000      20.0000      16.8453      16.4197       0.0000       0.0000      -1.7754       3.2537       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.2125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1686.0000       0.0000      -0.8125       3.0669       4.8212       3.2081      26.0000      20.0000      16.8251      16.3939       0.0000       0.0000      -1.8133       3.2434       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.8125       0.0000       0.5000    2011.8000       0.0000       0.0000
   1687.0000       0.0000      -0.7625       3.1247       4.9054       3.2081      26.0000      20.0000      16.8304      16.3875       0.0000       0.0000      -1.8531       3.2325       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.7625       0.0000       0.5000    2011.8000       0.0000       0.0000
   1688.0000       0.0000       0.4750       3.5102       4.9754       3.2081      26.0000      20.0000      16.9018      16.5104       0.0000       0.0000      -1.8240       3.2405       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.4750       0.0000       0.5000    2011.8000       0.0000       0.0000
   1689.0000       1.0000       3.2875       4.0252       5.0241       3.2081      26.0000      20.0000      18.8288      18.1769      18.1769      18.8288      -1.3448       3.3745      25.1968       0.0000       0.0000       0.0000       0.0000       0.0000       3.2875       0.0000       0.5000    2011.8000       0.0000       0.0000
