 	0-1                                                                                                                                                                                                                                                                                                         	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	%                                                                                                                                                                                                                                                                                                           	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	1/h                                                                                                                                                                                                                                                                                                         	m3                                                                                                                                                                                                                                                                                                          	0/1                                                                                                                                                                                                                                                                                                         	0                                                                                                                                                                                                                                                                                                           	
Period	Occupation_OFFICE_SW     	Tamb                     	X_amb                    	Tamb_m24                 	Tamb_g24                 	Tset_cl_OFFICE_SW        	Tset_ht_OFFICE_SW        	Tair_OFFICE_SW           	Top_OFFICE_SW            	ATop_OFFICE_SW           	ATair_OFFICE_SW          	Tdp_OFFICE_SW            	X_OFFICE_SW              	Arh_OFFICE_SW            	Tsup_al_OFFICE_SW        	Tout_al_OFFICE_SW        	Tsurf_al_OFFICE_SW       	Tsup_mv_OFFICE_SW        	X_mv_OFFICE_SW           	Tearthd_OFFICE_SW        	Thrc_OFFICE_SW           	ACR_tot_OFFICE_SW        	Vol_OFFICE_SW            	SHD_active_OFFICE_SW     	Zero                     	
   3684.0000       0.0000      14.7500       9.1719      15.2052      12.5456      26.0000      20.0000      18.9913      19.2082       0.0000       0.0000      10.9544       8.1213       0.0000       0.0000       0.0000       0.0000      14.7500       9.1719      14.7500      17.9310       0.5000     436.5000       0.0000       0.0000
   3685.0000       0.0000      15.5000       9.2427      15.1733      12.5456      26.0000      20.0000      19.1238      19.3155       0.0000       0.0000      11.2648       8.2927       0.0000       0.0000       0.0000       0.0000      15.5000       9.2427      15.5000      18.2179       0.5000     436.5000       0.0000       0.0000
   3686.0000       0.0000      15.1250       8.8569      15.0870      12.5456      26.0000      20.0000      19.2105      19.3816       0.0000       0.0000      11.4698       8.4077       0.0000       0.0000       0.0000       0.0000      15.1250       8.8569      15.1250      18.1891       0.5000     436.5000       0.0000       0.0000
   3687.0000       0.0000      14.7250       8.9321      14.9396      12.5456      26.0000      20.0000      19.2548      19.4095       0.0000       0.0000      11.5963       8.4794       0.0000       0.0000       0.0000       0.0000      14.7250       8.9321      14.7250      18.1223       0.5000     436.5000       0.0000       0.0000
   3688.0000       0.0000      14.4375       8.9471      14.7477      12.5456      26.0000      20.0000      19.3288      19.4861       0.0000       0.0000      11.7221       8.5512       0.0000       0.0000       0.0000       0.0000      14.4375       8.9471      14.4375      18.1060       0.5000     436.5000       0.0000       0.0000
   3689.0000       0.0000      13.9750       9.0071      14.5264      12.5456      26.0000      20.0000      19.3993      19.5987       0.0000       0.0000      11.8305       8.6136       0.0000       0.0000       0.0000       0.0000      13.9750       9.0071      13.9750      18.0432       0.5000     436.5000       0.0000       0.0000
   3690.0000       0.0000      14.4000       9.3532      14.3203      12.5456      26.0000      20.0000      19.5044      19.7677       0.0000       0.0000      11.9855       8.7035       0.0000       0.0000       0.0000       0.0000      14.4000       9.3532      14.4000      18.2283       0.5000     436.5000       0.0000       0.0000
   3691.0000       0.0000      14.3500       9.1031      14.1638      12.5456      26.0000      20.0000      19.5908      19.9435       0.0000       0.0000      12.1307       8.7884       0.0000       0.0000       0.0000       0.0000      14.3500       9.1031      14.3500      18.2806       0.5000     436.5000       0.0000       0.0000
   3692.0000       0.0000      13.9125       8.8445      14.0424      12.5456      26.0000      20.0000      19.5321      19.9439       0.0000       0.0000      12.1736       8.8136       0.0000       0.0000       0.0000       0.0000      13.9125       8.8445      13.9125      18.1272       0.5000     436.5000       0.0000       0.0000
   3693.0000       0.0000      13.4625       8.8291      13.9290      12.5456      26.0000      20.0000      19.2727      19.5388       0.0000       0.0000      12.1790       8.8168       0.0000       0.0000       0.0000       0.0000      13.4625       8.8291      13.4625      17.8202       0.5000     436.5000       0.0000       0.0000
   3694.0000       0.0000      12.8500       8.6654      13.8070      12.5456      26.0000      20.0000      18.9843      19.2072       0.0000       0.0000      12.1616       8.8066       0.0000       0.0000       0.0000       0.0000      12.8500       8.6654      12.8500      17.4507       0.5000     436.5000       0.0000       0.0000
   3695.0000       0.0000      12.5375       8.5789      13.6847      12.5456      26.0000      20.0000      18.7143      18.9055       0.0000       0.0000      12.1110       8.7768       0.0000       0.0000       0.0000       0.0000      12.5375       8.5789      12.5375      17.1701       0.5000     436.5000       0.0000       0.0000
   3696.0000       0.0000      12.4500       8.5518      13.5933      12.6186      26.0000      20.0000      18.4923      18.6606       0.0000       0.0000      12.0561       8.7446       0.0000       0.0000       0.0000       0.0000      12.4500       8.5518      12.4500      16.9817       0.5000     436.5000       0.0000       0.0000
   3697.0000       0.0000      12.0250       8.3797      13.5507      12.8374      26.0000      20.0000      18.2898      18.4411       0.0000       0.0000      11.9878       8.7048       0.0000       0.0000       0.0000       0.0000      12.0250       8.3797      12.0250      16.7236       0.5000     436.5000       0.0000       0.0000
   3698.0000       0.0000      11.1875       7.9432      13.5058      12.8374      26.0000      20.0000      18.0729      18.2135       0.0000       0.0000      11.8414       8.6199       0.0000       0.0000       0.0000       0.0000      11.1875       7.9432      11.1875      16.3515       0.5000     436.5000       0.0000       0.0000
   3699.0000       0.0000      10.8000       7.8096      13.4332      12.8374      26.0000      20.0000      17.8722      17.9967       0.0000       0.0000      11.6373       8.5028       0.0000       0.0000       0.0000       0.0000      10.8000       7.8096      10.8000      16.1041       0.5000     436.5000       0.0000       0.0000
   3700.0000       0.0000      10.3625       7.6523      13.3451      12.8374      26.0000      20.0000      17.6808      17.7877       0.0000       0.0000      11.4345       8.3878       0.0000       0.0000       0.0000       0.0000      10.3625       7.6523      10.3625      15.8512       0.5000     436.5000       0.0000       0.0000
   3701.0000       0.0000       9.3625       7.1591      13.2295      12.8374      26.0000      20.0000      17.4528      17.5588       0.0000       0.0000      11.1576       8.2332       0.0000       0.0000       0.0000       0.0000       9.3625       7.1591       9.3625      15.4302       0.5000     436.5000       0.0000       0.0000
   3702.0000       0.0000       9.8375       7.4043      13.1082      12.8374      26.0000      20.0000      17.3140      17.4640       0.0000       0.0000      10.8789       8.0800       0.0000       0.0000       0.0000       0.0000       9.8375       7.4043       9.8375      15.4449       0.5000     436.5000       0.0000       0.0000
   3703.0000       0.0000      10.7500       7.9367      13.0181      12.8374      26.0000      20.0000      17.2830      17.4787       0.0000       0.0000      10.7653       8.0183       0.0000       0.0000       0.0000       0.0000      10.7500       7.9367      10.7500      15.6498       0.5000     436.5000       0.0000       0.0000
   3704.0000       0.0000      11.4875       8.3512      12.9413      12.8374      26.0000      20.0000      17.3163      17.5610       0.0000       0.0000      10.8010       8.0377       0.0000       0.0000       0.0000       0.0000      11.4875       8.3512      11.4875      15.8591       0.5000     436.5000       0.0000       0.0000
   3705.0000       1.0000      12.7750       9.0312      12.8879      12.8374      26.0000      20.0000      20.9315      19.9770      19.9770      20.9315      12.4610       8.9958      58.2945       0.0000       0.0000       0.0000      18.0000       9.0312      12.7750      17.9410       2.4800     436.5000       0.0000       0.0000
   3706.0000       1.0000      14.6875       9.5929      12.8935      12.8374      26.0000      20.0000      20.9126      20.2706      20.2706      20.9126      14.5874      10.3478      67.0144       0.0000       0.0000       0.0000      18.0000       9.5929      14.6875      18.0000       2.4800     436.5000       0.0000       0.0000
   3707.0000       1.0000      17.0000       9.6546      12.9822      12.8374      26.0000      20.0000      21.1625      20.5822      20.5822      21.1625      15.6923      11.1222      70.8469       0.0000       0.0000       0.0000      17.4438       9.6546      17.0000      19.6452       2.4800     436.5000       0.0000       0.0000
   3708.0000       1.0000      18.1625       8.7573      13.1200      12.8374      26.0000      20.0000      21.6369      20.9602      20.9602      21.6369      15.7597      11.1709      69.1211       0.0000       0.0000       0.0000      18.1625       8.7573      18.1625      20.7683       2.4800     436.5000       0.0000       0.0000
   3709.0000       1.0000      18.9625       7.9534      13.2612      12.8374      26.0000      20.0000      22.1794      21.3700      21.3700      22.1794      15.0702      10.6787      63.9763       0.0000       0.0000       0.0000      18.9625       7.9534      18.9625      21.3752       2.4800     436.5000       0.0000       0.0000
   3710.0000       1.0000      20.0500       7.5950      13.4411      12.8374      26.0000      20.0000      22.8089      21.8358      21.8358      22.8089      14.3179      10.1627      58.6478       0.0000       0.0000       0.0000      20.0500       7.5950      20.0500      22.1192       2.4800     436.5000       0.0000       0.0000
   3711.0000       1.0000      20.8500       7.2499      13.6795      12.8374      26.0000      20.0000      23.4186      22.3068      22.3068      23.4186      13.6836       9.7455      54.2382       0.0000       0.0000       0.0000      20.8500       7.2499      20.8500      22.7764       2.4800     436.5000       0.0000       0.0000
   3712.0000       1.0000      21.2750       7.1073      13.9537      12.8374      26.0000      20.0000      23.9207      22.7484      22.7484      23.9207      13.1817       9.4262      50.9211       0.0000       0.0000       0.0000      21.2750       7.1073      21.2750      23.2593       2.4800     436.5000       0.0000       0.0000
   3713.0000       1.0000      21.4000       7.1029      14.2570      12.8374      26.0000      20.0000      23.8054      22.8803      22.8803      23.8054      11.8505       8.6296      46.9905       0.0000       0.0000       0.0000      21.4000       7.1029      21.4000      23.2041       5.4800     436.5000       0.0000       0.0000
   3714.0000       1.0000      20.8500       6.8252      14.5439      12.8374      26.0000      20.0000      23.7173      23.0346      23.0346      23.7173      10.6591       7.9618      43.6366       0.0000       0.0000       0.0000      20.8500       6.8252      20.8500      23.0005       5.4800     436.5000       0.0000       0.0000
   3715.0000       0.0000      19.8875       6.9707      14.7878      12.8374      26.0000      20.0000      22.1905      22.2023       0.0000       0.0000       9.5533       7.3882       0.0000       0.0000       0.0000       0.0000      19.8875       6.9707      19.8875      21.6147       4.2055     436.5000       0.0000       0.0000
   3716.0000       0.0000      18.7250       7.3258      15.0003      12.8374      26.0000      20.0000      21.3034      21.6259       0.0000       0.0000       9.2873       7.2541       0.0000       0.0000       0.0000       0.0000      18.7250       7.3258      18.7250      20.6588       4.2195     436.5000       0.0000       0.0000
   3717.0000       0.0000      17.0750       7.1610      15.1705      12.8374      26.0000      20.0000      20.2303      20.6084       0.0000       0.0000       9.2685       7.2448       0.0000       0.0000       0.0000       0.0000      17.0750       7.1610      17.0750      19.4415       4.6609     436.5000       0.0000       0.0000
   3718.0000       0.0000      15.3000       6.9993      15.2900      12.8374      26.0000      20.0000      19.0590      19.6604       0.0000       0.0000       8.9452       7.0869       0.0000       0.0000       0.0000       0.0000      15.3000       6.9993      15.3000      18.1193       5.0224     436.5000       0.0000       0.0000
   3719.0000       0.0000      14.1250       6.9890      15.3691      12.8374      26.0000      20.0000      18.1158      19.0024       0.0000       0.0000       8.7773       7.0060       0.0000       0.0000       0.0000       0.0000      14.1250       6.9890      14.1250      17.1181       5.1147     436.5000       0.0000       0.0000
   3720.0000       0.0000      13.2250       6.9691      15.4133      13.0344      26.0000      20.0000      18.9426      19.3237       0.0000       0.0000       8.7507       6.9933       0.0000       0.0000       0.0000       0.0000      13.2250       6.9691      13.2250      17.5132       0.5000     436.5000       0.0000       0.0000
   3721.0000       0.0000      12.4625       6.8984      15.4353      13.6253      26.0000      20.0000      19.2019      19.3593       0.0000       0.0000       8.7345       6.9855       0.0000       0.0000       0.0000       0.0000      12.4625       6.8984      12.4625      17.5171       0.5000     436.5000       0.0000       0.0000
   3722.0000       0.0000      11.5750       6.6840      15.4519      13.6253      26.0000      20.0000      19.1194      19.2141       0.0000       0.0000       8.6703       6.9550       0.0000       0.0000       0.0000       0.0000      11.5750       6.6840      11.5750      17.2333       0.5000     436.5000       0.0000       0.0000
   3723.0000       0.0000      11.0750       6.6189      15.4656      13.6253      26.0000      20.0000      18.9749      19.0332       0.0000       0.0000       8.5707       6.9077       0.0000       0.0000       0.0000       0.0000      11.0750       6.6189      11.0750      16.9999       0.5000     436.5000       0.0000       0.0000
   3724.0000       0.0000      10.5000       6.4673      15.4720      13.6253      26.0000      20.0000      18.7971      18.8306       0.0000       0.0000       8.4522       6.8520       0.0000       0.0000       0.0000       0.0000      10.5000       6.4673      10.5000      16.7228       0.5000     436.5000       0.0000       0.0000
   3725.0000       0.0000      10.1500       6.4430      15.4931      13.6253      26.0000      20.0000      18.6069      18.6309       0.0000       0.0000       8.3114       6.7862       0.0000       0.0000       0.0000       0.0000      10.1500       6.4430      10.1500      16.4927       0.5000     436.5000       0.0000       0.0000
   3726.0000       0.0000      11.4125       6.9948      15.5456      13.6253      26.0000      20.0000      18.5339      18.5898       0.0000       0.0000       8.2803       6.7718       0.0000       0.0000       0.0000       0.0000      11.4125       6.9948      11.4125      16.7535       0.5000     436.5000       0.0000       0.0000
   3727.0000       0.0000      13.6250       7.7200      15.6431      13.6253      26.0000      20.0000      18.6128      18.7008       0.0000       0.0000       8.4764       6.8634       0.0000       0.0000       0.0000       0.0000      13.6250       7.7200      13.6250      17.3659       0.5000     436.5000       0.0000       0.0000
   3728.0000       0.0000      15.9750       8.2397      15.8067      13.6253      26.0000      20.0000      18.8135      18.9302       0.0000       0.0000       8.8496       7.0409       0.0000       0.0000       0.0000       0.0000      15.9750       8.2397      15.9750      18.1039       0.5000     436.5000       0.0000       0.0000
   3729.0000       1.0000      17.5250       8.2522      16.0052      13.6253      26.0000      20.0000      20.7262      20.2749      20.2749      20.7262      10.9821       8.1498      53.5111       0.0000       0.0000       0.0000      17.5250       8.2522      17.5250      19.9259       2.4800     436.5000       0.0000       0.0000
   3730.0000       1.0000      18.6000       8.1284      16.1831      13.6253      26.0000      20.0000      21.6493      20.9870      20.9870      21.6493      12.9809       9.3028      57.6747       0.0000       0.0000       0.0000      18.6000       8.1284      18.6000      20.8870       2.4800     436.5000       0.0000       0.0000
   3731.0000       1.0000      20.1375       8.1931      16.3240      13.6253      26.0000      20.0000      22.5062      21.6647      21.6647      22.5062      13.7791       9.8072      57.6671       0.0000       0.0000       0.0000      20.1375       8.1931      20.1375      21.9140       2.4800     436.5000       0.0000       0.0000
   3732.0000       1.0000      21.4250       8.0148      16.4554      13.6253      26.0000      20.0000      23.2902      22.2829      22.2829      23.2902      14.0416       9.9784      55.9422       0.0000       0.0000       0.0000      21.4250       8.0148      21.4250      22.8239       2.4800     436.5000       0.0000       0.0000
   3733.0000       1.0000      22.7375       8.2575      16.6055      13.6253      26.0000      20.0000      24.0001      22.8646      22.8646      24.0001      13.9403       9.9129      53.2561       0.0000       0.0000       0.0000      22.7375       8.2575      22.7375      23.6844       3.9800     436.5000       0.0000       0.0000
   3734.0000       1.0000      23.6125       8.2979      16.7593      13.6253      26.0000      20.0000      24.5629      23.3651      23.3651      24.5629      13.1390       9.3996      48.8646       0.0000       0.0000       0.0000      23.6125       8.2979      23.6125      24.3253       5.4800     436.5000       0.0000       0.0000
   3735.0000       1.0000      23.8500       7.8609      16.8936      13.6253      26.0000      20.0000      25.0556      23.8203      23.8203      25.0556      12.4840       8.9989      45.4520       0.0000       0.0000       0.0000      23.8500       7.8609      23.8500      24.7542       5.4800     436.5000       0.0000       0.0000
   3736.0000       1.0000      23.6750       8.0075      17.0030      13.6253      26.0000      20.0000      25.3277      24.1677      24.1677      25.3277      12.2703       8.8708      44.0909       0.0000       0.0000       0.0000      23.6750       8.0075      23.6750      24.9145       5.4800     436.5000       0.0000       0.0000
   3737.0000       1.0000      23.4625       8.1777      17.0908      13.6253      26.0000      20.0000      25.4944      24.4795      24.4795      25.4944      12.5107       9.0143      44.3526       0.0000       0.0000       0.0000      23.4625       8.1777      23.4625      24.9864       5.4800     436.5000       0.0000       0.0000
   3738.0000       1.0000      24.0125       8.2212      17.2037      13.6253      26.0000      20.0000      25.8988      24.9218      24.9218      25.8988      12.6878       9.1213      43.8086       0.0000       0.0000       0.0000      24.0125       8.2212      24.0125      25.4272       5.4800     436.5000       0.0000       0.0000
   3739.0000       0.0000      23.5250       8.0255      17.3505      13.6253      26.0000      20.0000      24.6948      24.3801       0.0000       0.0000      11.9294       8.6728       0.0000       0.0000       0.0000       0.0000      23.5250       8.0255      23.5250      24.4024       3.2805     436.5000       0.0000       0.0000
   3740.0000       0.0000      22.3125       8.0423      17.5017      13.6253      26.0000      20.0000      23.9332      24.0020       0.0000       0.0000      11.2001       8.2568       0.0000       0.0000       0.0000       0.0000      22.3125       8.0423      22.3125      23.5280       3.4596     436.5000       0.0000       0.0000
   3741.0000       0.0000      20.5500       7.8183      17.6475      13.6253      26.0000      20.0000      22.9360      23.0728       0.0000       0.0000      10.7468       8.0086       0.0000       0.0000       0.0000       0.0000      20.5500       7.8183      20.5500      22.3395       4.1287     436.5000       0.0000       0.0000
   3742.0000       0.0000      18.7750       7.6363      17.7955      13.6253      26.0000      20.0000      21.8939      22.1992       0.0000       0.0000      10.3114       7.7764       0.0000       0.0000       0.0000       0.0000      18.7750       7.6363      18.7750      21.1142       4.6161     436.5000       0.0000       0.0000
   3743.0000       0.0000      16.1625       7.4860      17.9014      13.6253      26.0000      20.0000      20.3444      20.9854       0.0000       0.0000       9.8737       7.5491       0.0000       0.0000       0.0000       0.0000      16.1625       7.4860      16.1625      19.2989       5.2884     436.5000       0.0000       0.0000
   3744.0000       0.0000      15.7625       8.0729      17.9983      13.9366      26.0000      20.0000      19.7094      20.3258       0.0000       0.0000      10.3877       7.8175       0.0000       0.0000       0.0000       0.0000      15.7625       8.0729      15.7625      18.7227       5.0205     436.5000       0.0000       0.0000
   3745.0000       0.0000      14.1250       7.6479      18.0813      14.8706      26.0000      20.0000      18.6373      19.5254       0.0000       0.0000      10.3464       7.7951       0.0000       0.0000       0.0000       0.0000      14.1250       7.6479      14.1250      17.5092       5.4312     436.5000       0.0000       0.0000
   3746.0000       0.0000      14.0750       8.1168      18.1689      14.8706      26.0000      20.0000      18.2320      19.2598       0.0000       0.0000      10.5337       7.8947       0.0000       0.0000       0.0000       0.0000      14.0750       8.1168      14.0750      17.1928       5.1055     436.5000       0.0000       0.0000
   3747.0000       0.0000      14.1625       8.2395      18.2899      14.8706      26.0000      20.0000      18.0320      19.1014       0.0000       0.0000      11.0316       8.1636       0.0000       0.0000       0.0000       0.0000      14.1625       8.2395      14.1625      17.0646       4.9561     436.5000       0.0000       0.0000
   3748.0000       0.0000      13.9375       8.1436      18.4286      14.8706      26.0000      20.0000      19.1739      19.6575       0.0000       0.0000      11.1021       8.2024       0.0000       0.0000       0.0000       0.0000      13.9375       8.1436      13.9375      17.8648       0.5000     436.5000       0.0000       0.0000
   3749.0000       0.0000      13.4625       8.0750      18.5705      14.8706      26.0000      20.0000      19.6044      19.8440       0.0000       0.0000      11.0681       8.1836       0.0000       0.0000       0.0000       0.0000      13.4625       8.0750      13.4625      18.0690       0.5000     436.5000       0.0000       0.0000
   3750.0000       0.0000      14.0250       8.6348      18.6913      14.8706      26.0000      20.0000      19.7465      19.9527       0.0000       0.0000      11.1058       8.2044       0.0000       0.0000       0.0000       0.0000      14.0250       8.6348      14.0250      18.3161       0.5000     436.5000       0.0000       0.0000
   3751.0000       0.0000      15.5250       9.5255      18.7814      14.8706      26.0000      20.0000      19.9134      20.1296       0.0000       0.0000      11.3483       8.3395       0.0000       0.0000       0.0000       0.0000      15.5250       9.5255      15.5250      18.8163       0.5000     436.5000       0.0000       0.0000
   3752.0000       0.0000      17.5250      10.3249      18.8469      14.8706      26.0000      20.0000      20.1509      20.3913       0.0000       0.0000      11.7836       8.5869       0.0000       0.0000       0.0000       0.0000      17.5250      10.3249      17.5250      19.4944       0.5000     436.5000       0.0000       0.0000
   3753.0000       1.0000      20.3875      10.5715      18.9468      14.8706      26.0000      20.0000      22.2032      21.7645      21.7645      22.2032      14.0490      10.0001      59.7868       0.0000       0.0000       0.0000      20.3875      10.5715      20.3875      21.7493       2.4800     436.5000       0.0000       0.0000
   3754.0000       1.0000      20.4000       9.4505      19.0454      14.8706      26.0000      20.0000      23.2336      22.5353      22.5353      23.2336      15.6708      11.1061      62.3625       0.0000       0.0000       0.0000      20.4000       9.4505      20.4000      22.5252       2.4800     436.5000       0.0000       0.0000
   3755.0000       1.0000      20.0625       9.3253      19.0700      14.8706      26.0000      20.0000      23.7043      22.9766      22.9766      23.7043      15.8454      11.2333      61.2996       0.0000       0.0000       0.0000      20.0625       9.3253      20.0625      22.7939       2.4800     436.5000       0.0000       0.0000
   3756.0000       1.0000      20.7125       9.6544      19.0475      14.8706      26.0000      20.0000      23.7754      23.1722      23.1722      23.7754      15.6447      11.0883      60.2581       0.0000       0.0000       0.0000      20.7125       9.6544      20.7125      23.0097       4.7300     436.5000       0.0000       0.0000
   3757.0000       1.0000      21.5625       9.5270      19.0056      14.8706      26.0000      20.0000      24.0389      23.4639      23.4639      24.0389      14.9722      10.6093      56.8031       0.0000       0.0000       0.0000      21.5625       9.5270      21.5625      23.4198       5.4800     436.5000       0.0000       0.0000
   3758.0000       1.0000      22.3625       9.5841      18.9511      14.8706      26.0000      20.0000      24.5728      23.8945      23.8945      24.5728      14.7773      10.4741      54.3215       0.0000       0.0000       0.0000      22.3625       9.5841      22.3625      24.0202       5.4800     436.5000       0.0000       0.0000
   3759.0000       1.0000      23.7500      10.0185      18.9296      14.8706      26.0000      20.0000      25.4052      24.5079      24.5079      25.4052      15.1614      10.7421      52.9869       0.0000       0.0000       0.0000      23.7500      10.0185      23.7500      24.9914       5.4800     436.5000       0.0000       0.0000
   3760.0000       1.0000      23.4000      10.1026      18.9219      14.8706      26.0000      20.0000      25.6847      24.8436      24.8436      25.6847      15.4232      10.9275      53.0011       0.0000       0.0000       0.0000      23.4000      10.1026      23.4000      25.1135       5.4800     436.5000       0.0000       0.0000
   3761.0000       1.0000      23.8625      10.9103      18.9277      14.8706      26.0000      20.0000      26.0536      25.2284      25.2284      26.0536      16.1470      11.4581      54.3234       0.0000       0.0000       0.0000      23.8625      10.9103      23.8625      25.5059       5.4800     436.5000       0.0000       0.0000
   3762.0000       1.0000      24.1125      10.5775      18.9391      14.8706      26.0000      20.0000      26.4130      25.6354      25.6354      26.4130      16.4050      11.6508      54.0665       0.0000       0.0000       0.0000      24.1125      10.5775      24.1125      25.8379       5.4800     436.5000       0.0000       0.0000
   3763.0000       0.0000      23.1875       9.8813      18.9311      14.8706      26.0000      20.0000      25.0483      24.9559       0.0000       0.0000      15.1877      10.7645       0.0000       0.0000       0.0000       0.0000      23.1875       9.8813      23.1875      24.5831       3.8683     436.5000       0.0000       0.0000
   3764.0000       0.0000      21.9875       9.9051      18.9156      14.8706      26.0000      20.0000      24.2095      24.4423       0.0000       0.0000      14.2509      10.1175       0.0000       0.0000       0.0000       0.0000      21.9875       9.9051      21.9875      23.6540       3.9366     436.5000       0.0000       0.0000
   3765.0000       0.0000      20.6000       9.9499      18.9128      14.8706      26.0000      20.0000      23.3021      23.5553       0.0000       0.0000      14.0839      10.0063       0.0000       0.0000       0.0000       0.0000      20.6000       9.9499      20.6000      22.6266       4.3227     436.5000       0.0000       0.0000
   3766.0000       0.0000      18.7000       9.4568      18.9093      14.8706      26.0000      20.0000      22.1633      22.6239       0.0000       0.0000      13.6300       9.7111       0.0000       0.0000       0.0000       0.0000      18.7000       9.4568      18.7000      21.2975       4.8360     436.5000       0.0000       0.0000
   3767.0000       0.0000      17.3125       9.4664      18.9397      14.8706      26.0000      20.0000      21.1567      21.7522       0.0000       0.0000      13.2900       9.4940       0.0000       0.0000       0.0000       0.0000      17.3125       9.4664      17.3125      20.1956       5.0215     436.5000       0.0000       0.0000
   3768.0000       0.0000      16.0625       9.4264      18.9674      15.1706      26.0000      20.0000      20.2362      20.9468       0.0000       0.0000      13.2449       9.4656       0.0000       0.0000       0.0000       0.0000      16.0625       9.4264      16.0625      19.1928       5.2119     436.5000       0.0000       0.0000
   3769.0000       0.0000      14.7875       9.2073      18.9873      16.0706      26.0000      20.0000      19.2812      20.1357       0.0000       0.0000      12.9778       9.2992       0.0000       0.0000       0.0000       0.0000      14.7875       9.2073      14.7875      18.1577       5.3827     436.5000       0.0000       0.0000
   3770.0000       0.0000      14.5625       9.4664      19.0123      16.0706      26.0000      20.0000      18.8214      19.7752       0.0000       0.0000      13.0650       9.3533       0.0000       0.0000       0.0000       0.0000      14.5625       9.4664      14.5625      17.7567       5.1798     436.5000       0.0000       0.0000
   3771.0000       0.0000      14.2375       9.3953      19.0223      16.0706      26.0000      20.0000      18.4306      19.4725       0.0000       0.0000      13.1986       9.4366       0.0000       0.0000       0.0000       0.0000      14.2375       9.3953      14.2375      17.3824       5.1689     436.5000       0.0000       0.0000
   3772.0000       0.0000      13.6000       9.0087      19.0129      16.0706      26.0000      20.0000      18.5221      19.4606       0.0000       0.0000      12.8706       9.2332       0.0000       0.0000       0.0000       0.0000      13.6000       9.0087      13.6000      17.2915       2.8801     436.5000       0.0000       0.0000
   3773.0000       0.0000      13.5125       8.8463      19.0088      16.0706      26.0000      20.0000      19.7976      20.1127       0.0000       0.0000      12.7342       9.1496       0.0000       0.0000       0.0000       0.0000      13.5125       8.8463      13.5125      18.2263       0.5000     436.5000       0.0000       0.0000
   3774.0000       0.0000      13.7625       8.6947      19.0042      16.0706      26.0000      20.0000      20.0328      20.2787       0.0000       0.0000      12.6339       9.0886       0.0000       0.0000       0.0000       0.0000      13.7625       8.6947      13.7625      18.4652       0.5000     436.5000       0.0000       0.0000
   3775.0000       0.0000      15.1250       8.9639      18.9879      16.0706      26.0000      20.0000      20.2233      20.4636       0.0000       0.0000      12.5606       9.0443       0.0000       0.0000       0.0000       0.0000      15.1250       8.9639      15.1250      18.9487       0.5000     436.5000       0.0000       0.0000
   3776.0000       0.0000      17.3875       9.5115      18.9799      16.0706      26.0000      20.0000      20.4760      20.7129       0.0000       0.0000      12.6110       9.0748       0.0000       0.0000       0.0000       0.0000      17.3875       9.5115      17.3875      19.7039       0.5000     436.5000       0.0000       0.0000
   3777.0000       1.0000      19.6000       9.8656      18.9549      16.0706      26.0000      20.0000      22.3088      21.9246      21.9246      22.3088      14.0511       9.9933      59.4064       0.0000       0.0000       0.0000      19.6000       9.8656      19.6000      21.6316       2.4800     436.5000       0.0000       0.0000
   3778.0000       1.0000      21.1875      10.0632      18.9579      16.0706      26.0000      20.0000      23.5170      22.7845      22.7845      23.5170      15.6976      11.1273      61.4109       0.0000       0.0000       0.0000      21.1875      10.0632      21.1875      22.9347       2.4800     436.5000       0.0000       0.0000
   3779.0000       1.0000      22.6625      10.2170      19.0394      16.0706      26.0000      20.0000      24.2049      23.3713      23.3713      24.2049      16.1311      11.4450      60.5873       0.0000       0.0000       0.0000      22.6625      10.2170      22.6625      23.8193       4.7300     436.5000       0.0000       0.0000
   3780.0000       1.0000      24.3625       9.9344      19.1783      16.0706      26.0000      20.0000      25.0565      24.0385      24.0385      25.0565      15.6438      11.0866      55.8188       0.0000       0.0000       0.0000      24.3625       9.9344      24.3625      24.8830       5.2792     436.5000       0.0000       0.0000
   3781.0000       1.0000      25.2375       9.3358      19.3333      16.0706      26.0000      20.0000      25.8217      24.6490      24.6490      25.8217      14.9468      10.5925      50.9964       0.0000       0.0000       0.0000      25.2375       9.3358      25.2375      25.6756       5.3626     436.5000       0.0000       0.0000
   3782.0000       1.0000      25.5375       9.1975      19.4767      16.0706      26.0000      20.0000      26.3427      25.1156      25.1156      26.3427      14.4080      10.2227      47.7446       0.0000       0.0000       0.0000      25.5375       9.1975      25.5375      26.1414       5.4800     436.5000       0.0000       0.0000
