 	0-1                                                                                                                                                                                                                                                                                                         	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	%                                                                                                                                                                                                                                                                                                           	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	1/h                                                                                                                                                                                                                                                                                                         	m3                                                                                                                                                                                                                                                                                                          	0/1                                                                                                                                                                                                                                                                                                         	0                                                                                                                                                                                                                                                                                                           	
    728.0000       0.0000      -2.5125       2.3607      -1.2942      -0.9966      26.0000      20.0000      15.2473      15.4909       0.0000       0.0000      -2.4353       3.0780       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.5125       0.0000       0.5000     539.4000       0.0000       0.0000
    729.0000       1.0000      -2.6000       2.3890      -1.2818      -0.9966      26.0000      20.0000      16.8819      17.0694      17.0694      16.8819      -2.5417       3.0505      25.7334       0.0000       0.0000       0.0000       0.0000       0.0000      -2.6000       0.0000       0.5000     539.4000       0.0000       0.0000
    730.0000       1.0000      -2.6625       2.3840      -1.3112      -0.9966      26.0000      20.0000      18.6523      18.2486      18.2486      18.6523      -1.8999       3.2204      24.2674       0.0000       0.0000       0.0000       0.0000       0.0000      -2.6625       0.0000       0.5000     539.4000       0.0000       0.0000
    731.0000       1.0000      -2.4875       2.4156      -1.3834      -0.9966      26.0000      20.0000      18.9333      18.5612      18.5612      18.9333      -1.1803       3.4204      25.3218       0.0000       0.0000       0.0000       0.0000       0.0000      -2.4875       0.0000       0.5000     539.4000       0.0000       0.0000
    732.0000       1.0000      -2.1375       2.4481      -1.4707      -0.9966      26.0000      20.0000      18.9758      18.6855      18.6855      18.9758      -0.5973       3.5909      26.5053       0.0000       0.0000       0.0000       0.0000       0.0000      -2.1375       0.0000       0.5000     539.4000       0.0000       0.0000
    733.0000       1.0000      -1.4875       2.4680      -1.5756      -0.9966      26.0000      20.0000      19.0185      18.7784      18.7784      19.0185      -0.1366       3.7311      27.4608       0.0000       0.0000       0.0000       0.0000       0.0000      -1.4875       0.0000       0.5000     539.4000       0.0000       0.0000
    734.0000       1.0000      -1.2750       2.4145      -1.7031      -0.9966      26.0000      20.0000      19.0304      18.8300      18.8300      19.0304       0.2340       3.8469      28.2866       0.0000       0.0000       0.0000       0.0000       0.0000      -1.2750       0.0000       0.5000     539.4000       0.0000       0.0000
    735.0000       1.0000      -0.9500       2.4328      -1.8433      -0.9966      26.0000      20.0000      19.0415      18.8780      18.8780      19.0415       0.5776       3.9431      28.9696       0.0000       0.0000       0.0000       0.0000       0.0000      -0.9500       0.0000       0.5000     539.4000       0.0000       0.0000
    736.0000       1.0000      -0.4250       2.4682      -1.9554      -0.9966      26.0000      20.0000      19.0376      18.9024      18.9024      19.0376       0.8723       4.0274      29.5925       0.0000       0.0000       0.0000       0.0000       0.0000      -0.4250       0.0000       0.5000     539.4000       0.0000       0.0000
    737.0000       1.0000      -0.5500       2.3435      -2.0234      -0.9966      26.0000      20.0000      19.0745      18.9412      18.9412      19.0745       1.1024       4.0943      30.0125       0.0000       0.0000       0.0000       0.0000       0.0000      -0.5500       0.0000       0.5000     539.4000       0.0000       0.0000
    738.0000       1.0000      -0.5000       2.2761      -2.0476      -0.9966      26.0000      20.0000      19.6792      19.2989      19.2989      19.6792       1.2628       4.1417      29.2349       0.0000       0.0000       0.0000       0.0000       0.0000      -0.5000       0.0000       0.5000     539.4000       0.0000       0.0000
    739.0000       0.0000      -0.3875       2.2242      -2.0078      -0.9966      26.0000      20.0000      17.9636      17.8637       0.0000       0.0000       1.1522       4.1092       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.3875       0.0000       0.5000     539.4000       0.0000       0.0000
    740.0000       0.0000      -0.2625       2.1873      -1.9166      -0.9966      26.0000      20.0000      15.7124      16.3063       0.0000       0.0000       0.3372       3.8757       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.2625       0.0000       0.5000     539.4000       0.0000       0.0000
    741.0000       0.0000      -0.4750       2.1809      -1.8264      -0.9966      26.0000      20.0000      15.6258      16.0889       0.0000       0.0000      -0.1033       3.7433       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.4750       0.0000       0.5000     539.4000       0.0000       0.0000
    742.0000       0.0000      -0.6375       2.2502      -1.7238      -0.9966      26.0000      20.0000      15.5783      15.9744       0.0000       0.0000      -0.5126       3.6162       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.6375       0.0000       0.5000     539.4000       0.0000       0.0000
    743.0000       0.0000      -1.0250       2.2872      -1.6351      -0.9966      26.0000      20.0000      15.5279      15.8901       0.0000       0.0000      -0.8946       3.5028       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -1.0250       0.0000       0.5000     539.4000       0.0000       0.0000
    744.0000       0.0000      -1.5625       2.3155      -1.5886      -1.0243      26.0000      20.0000      15.4695      15.8133       0.0000       0.0000      -1.2463       3.4013       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -1.5625       0.0000       0.5000     539.4000       0.0000       0.0000
    745.0000       0.0000      -2.1125       2.3382      -1.5709      -1.1075      26.0000      20.0000      15.4145      15.7444       0.0000       0.0000      -1.5652       3.3117       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.1125       0.0000       0.5000     539.4000       0.0000       0.0000
    746.0000       0.0000      -3.8000       2.1445      -1.6145      -1.1075      26.0000      20.0000      15.3013      15.6382       0.0000       0.0000      -1.8983       3.2204       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.8000       0.0000       0.5000     539.4000       0.0000       0.0000
    747.0000       0.0000      -4.9000       2.0868      -1.7193      -1.1075      26.0000      20.0000      15.1801      15.5322       0.0000       0.0000      -2.2538       3.1255       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -4.9000       0.0000       0.5000     539.4000       0.0000       0.0000
    748.0000       0.0000      -4.6000       2.2189      -1.8293      -1.1075      26.0000      20.0000      15.1360      15.4805       0.0000       0.0000      -2.5702       3.0432       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -4.6000       0.0000       0.5000     539.4000       0.0000       0.0000
    749.0000       0.0000      -3.6250       2.4178      -1.8985      -1.1075      26.0000      20.0000      15.1685      15.4822       0.0000       0.0000      -2.8027       2.9840       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.6250       0.0000       0.5000     539.4000       0.0000       0.0000
    750.0000       0.0000      -3.2750       2.4615      -1.9368      -1.1075      26.0000      20.0000      15.1942      15.4829       0.0000       0.0000      -2.9401       2.9495       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.2750       0.0000       0.5000     539.4000       0.0000       0.0000
    751.0000       0.0000      -2.9375       2.4847      -1.9601      -1.1075      26.0000      20.0000      15.2163      15.4855       0.0000       0.0000      -3.0666       2.9181       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.9375       0.0000       0.5000     539.4000       0.0000       0.0000
    752.0000       0.0000      -2.7875       2.5052      -1.9740      -1.1075      26.0000      20.0000      15.2333      15.4853       0.0000       0.0000      -3.1829       2.8895       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.7875       0.0000       0.5000     539.4000       0.0000       0.0000
    753.0000       1.0000      -2.5500       2.5214      -1.9779      -1.1075      26.0000      20.0000      16.8941      17.0853      17.0853      16.8941      -3.1986       2.8857      24.3279       0.0000       0.0000       0.0000       0.0000       0.0000      -2.5500       0.0000       0.5000     539.4000       0.0000       0.0000
    754.0000       1.0000      -2.0125       2.5336      -1.9602      -1.1075      26.0000      20.0000      18.6846      18.2704      18.2704      18.6846      -2.3877       3.0911      23.2499       0.0000       0.0000       0.0000       0.0000       0.0000      -2.0125       0.0000       0.5000     539.4000       0.0000       0.0000
    755.0000       1.0000      -1.5250       2.4183      -1.9239      -1.1075      26.0000      20.0000      19.0311      18.6393      18.6393      19.0311      -1.5400       3.3190      24.4251       0.0000       0.0000       0.0000       0.0000       0.0000      -1.5250       0.0000       0.5000     539.4000       0.0000       0.0000
    756.0000       1.0000      -1.2125       2.2260      -1.8833      -1.1075      26.0000      20.0000      19.0773      18.7672      18.7672      19.0773      -0.9149       3.4970      25.6535       0.0000       0.0000       0.0000       0.0000       0.0000      -1.2125       0.0000       0.5000     539.4000       0.0000       0.0000
    757.0000       1.0000      -1.0375       2.1030      -1.8568      -1.1075      26.0000      20.0000      19.0721      18.8213      18.8213      19.0721      -0.4747       3.6276      26.6148       0.0000       0.0000       0.0000       0.0000       0.0000      -1.0375       0.0000       0.5000     539.4000       0.0000       0.0000
    758.0000       1.0000      -1.1000       2.1438      -1.8455      -1.1075      26.0000      20.0000      19.0641      18.8596      18.8596      19.0641      -0.1265       3.7342      27.4054       0.0000       0.0000       0.0000       0.0000       0.0000      -1.1000       0.0000       0.5000     539.4000       0.0000       0.0000
    759.0000       1.0000      -1.2000       2.2714      -1.8483      -1.1075      26.0000      20.0000      19.0476      18.8844      18.8844      19.0476       0.1792       3.8317      28.1455       0.0000       0.0000       0.0000       0.0000       0.0000      -1.2000       0.0000       0.5000     539.4000       0.0000       0.0000
    760.0000       1.0000      -1.3500       2.3318      -1.8766      -1.1075      26.0000      20.0000      18.9994      18.8728      18.8728      18.9994       0.5008       3.9214      28.8872       0.0000       0.0000       0.0000       0.0000       0.0000      -1.3500       0.0000       0.5000     539.4000       0.0000       0.0000
    761.0000       1.0000      -1.7875       2.3781      -1.9238      -1.1075      26.0000      20.0000      19.0128      18.8935      18.8935      19.0128       0.7774       4.0001      29.4385       0.0000       0.0000       0.0000       0.0000       0.0000      -1.7875       0.0000       0.5000     539.4000       0.0000       0.0000
    762.0000       1.0000      -2.1625       2.4705      -1.9864      -1.1075      26.0000      20.0000      19.5855      19.2211      19.2211      19.5855       1.0215       4.0707      28.9051       0.0000       0.0000       0.0000       0.0000       0.0000      -2.1625       0.0000       0.5000     539.4000       0.0000       0.0000
    763.0000       0.0000      -2.3000       2.5126      -2.0625      -1.1075      26.0000      20.0000      17.7993      17.7253       0.0000       0.0000       1.0218       4.0709       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.3000       0.0000       0.5000     539.4000       0.0000       0.0000
    764.0000       0.0000      -2.4375       2.4991      -2.1492      -1.1075      26.0000      20.0000      15.6375      16.2267       0.0000       0.0000       0.4616       3.9103       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.4375       0.0000       0.5000     539.4000       0.0000       0.0000
    765.0000       0.0000      -2.7250       2.4845      -2.2428      -1.1075      26.0000      20.0000      15.4610      15.9590       0.0000       0.0000       0.0948       3.8059       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.7250       0.0000       0.5000     539.4000       0.0000       0.0000
    766.0000       0.0000      -2.6125       2.5196      -2.3303      -1.1075      26.0000      20.0000      15.4005      15.8383       0.0000       0.0000      -0.2485       3.6965       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.6125       0.0000       0.5000     539.4000       0.0000       0.0000
    767.0000       0.0000      -2.5625       2.5532      -2.4011      -1.1075      26.0000      20.0000      15.3711      15.7676       0.0000       0.0000      -0.5692       3.5991       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.5625       0.0000       0.5000     539.4000       0.0000       0.0000
    768.0000       0.0000      -2.9000       2.4853      -2.4590      -1.2173      26.0000      20.0000      15.3333      15.7038       0.0000       0.0000      -0.8771       3.5079       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.9000       0.0000       0.5000     539.4000       0.0000       0.0000
    769.0000       0.0000      -3.1750       2.4281      -2.5114      -1.5468      26.0000      20.0000      15.2914      15.6449       0.0000       0.0000      -1.1875       3.4181       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.1750       0.0000       0.5000     539.4000       0.0000       0.0000
    770.0000       0.0000      -2.7875       2.5052      -2.5036      -1.5468      26.0000      20.0000      15.2876      15.6161       0.0000       0.0000      -1.4702       3.3381       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.7875       0.0000       0.5000     539.4000       0.0000       0.0000
    771.0000       0.0000      -2.8125       2.4812      -2.4282      -1.5468      26.0000      20.0000      15.2817      15.5880       0.0000       0.0000      -1.7140       3.2705       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.8125       0.0000       0.5000     539.4000       0.0000       0.0000
    772.0000       0.0000      -2.8875       2.4804      -2.3484      -1.5468      26.0000      20.0000      15.2669      15.5582       0.0000       0.0000      -1.9329       3.2110       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.8875       0.0000       0.5000     539.4000       0.0000       0.0000
    773.0000       0.0000      -2.3500       2.5682      -2.2896      -1.5468      26.0000      20.0000      15.2847      15.5535       0.0000       0.0000      -2.1312       3.1579       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.3500       0.0000       0.5000     539.4000       0.0000       0.0000
    774.0000       0.0000      -2.0875       2.5698      -2.2382      -1.5468      26.0000      20.0000      15.3022      15.5500       0.0000       0.0000      -2.2741       3.1201       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.0875       0.0000       0.5000     539.4000       0.0000       0.0000
    775.0000       0.0000      -2.3750       2.4852      -2.2044      -1.5468      26.0000      20.0000      15.2933      15.5303       0.0000       0.0000      -2.4281       3.0799       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.3750       0.0000       0.5000     539.4000       0.0000       0.0000
    776.0000       0.0000      -2.4500       2.5082      -2.1894      -1.5468      26.0000      20.0000      15.2773      15.5092       0.0000       0.0000      -2.5836       3.0397       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.4500       0.0000       0.5000     539.4000       0.0000       0.0000
    777.0000       1.0000      -1.6500       2.6535      -2.1612      -1.5468      26.0000      20.0000      16.9536      17.1228      17.1228      16.9536      -2.6199       3.0305      25.4474       0.0000       0.0000       0.0000       0.0000       0.0000      -1.6500       0.0000       0.5000     539.4000       0.0000       0.0000
    778.0000       1.0000      -0.8750       2.7341      -2.1180      -1.5468      26.0000      20.0000      18.7628      18.3258      18.3258      18.7628      -1.8733       3.2277      24.1543       0.0000       0.0000       0.0000       0.0000       0.0000      -0.8750       0.0000       0.5000     539.4000       0.0000       0.0000
    779.0000       1.0000       0.5000       2.9163      -2.0483      -1.5468      26.0000      20.0000      19.1406      18.7130      18.7130      19.1406      -1.0362       3.4620      25.2978       0.0000       0.0000       0.0000       0.0000       0.0000       0.5000       0.0000       0.5000     539.4000       0.0000       0.0000
    780.0000       1.0000       1.4250       2.8924      -1.9475      -1.5468      26.0000      20.0000      19.2400      18.8833      18.8833      19.2400      -0.3538       3.6645      26.6034       0.0000       0.0000       0.0000       0.0000       0.0000       1.4250       0.0000       0.5000     539.4000       0.0000       0.0000
    781.0000       1.0000       2.3875       2.9144      -1.8179      -1.5468      26.0000      20.0000      20.3946      19.8003      19.8003      20.3946       0.9189       4.0476      27.3077       0.0000       0.0000       0.0000       0.0000       0.0000       2.3875       0.0000       0.5000     539.4000       0.0000       0.0000
    782.0000       1.0000       3.3250       2.9534      -1.6498      -1.5468      26.0000      20.0000      21.4548      20.5671      20.5671      21.4548       3.9903       5.0306      31.7674       0.0000       0.0000       0.0000       0.0000       0.0000       3.3250       0.0000       0.5000     539.4000       0.0000       0.0000
    783.0000       1.0000       4.2500       2.9419      -1.4371      -1.5468      26.0000      20.0000      22.0232      21.0570      21.0570      22.0232       5.4853       5.5826      34.0308       0.0000       0.0000       0.0000       0.0000       0.0000       4.2500       0.0000       0.5000     539.4000       0.0000       0.0000
    784.0000       1.0000       4.2750       2.9281      -1.2038      -1.5468      26.0000      20.0000      22.3467      21.3694      21.3694      22.3467       6.1427       5.8432      34.9131       0.0000       0.0000       0.0000       0.0000       0.0000       4.2750       0.0000       0.5000     539.4000       0.0000       0.0000
    785.0000       1.0000       3.9625       2.9521      -0.9659      -1.5468      26.0000      20.0000      22.5622      21.5968      21.5968      22.5622       6.4480       5.9683      35.1900       0.0000       0.0000       0.0000       0.0000       0.0000       3.9625       0.0000       0.5000     539.4000       0.0000       0.0000
    786.0000       1.0000       3.3250       2.9238      -0.7310      -1.5468      26.0000      20.0000      22.9392      21.9238      21.9238      22.9392       6.6054       6.0337      34.7677       0.0000       0.0000       0.0000       0.0000       0.0000       3.3250       0.0000       0.5000     539.4000       0.0000       0.0000
    787.0000       1.0000       2.1500       2.8372      -0.5273      -1.5468      26.0000      20.0000      22.9565      21.8012      21.8012      22.9565       6.6783       6.0642      34.9055       0.0000       0.0000       0.0000       0.0000       0.0000       2.1500       0.0000       0.5000     539.4000       0.0000       0.0000
    788.0000       1.0000       0.5250       2.7673      -0.3795      -1.5468      26.0000      20.0000      22.8948      21.6809      21.6809      22.8948       6.7063       6.0760      35.1034       0.0000       0.0000       0.0000       0.0000       0.0000       0.5250       0.0000       0.5000     539.4000       0.0000       0.0000
    789.0000       1.0000      -1.3000       2.5706      -0.2985      -1.5468      26.0000      20.0000      22.7807      21.5336      21.5336      22.7807       6.7011       6.0738      35.3343       0.0000       0.0000       0.0000       0.0000       0.0000      -1.3000       0.0000       0.5000     539.4000       0.0000       0.0000
    790.0000       1.0000      -1.5125       2.6799      -0.2492      -1.5468      26.0000      20.0000      22.6976      21.4393      21.4393      22.6976       6.6910       6.0696      35.4885       0.0000       0.0000       0.0000       0.0000       0.0000      -1.5125       0.0000       0.5000     539.4000       0.0000       0.0000
    791.0000       1.0000      -2.0500       2.6337      -0.2188      -1.5468      26.0000      20.0000      22.6685      21.3849      21.3849      22.6685       6.6924       6.0701      35.5545       0.0000       0.0000       0.0000       0.0000       0.0000      -2.0500       0.0000       0.5000     539.4000       0.0000       0.0000
    792.0000       1.0000      -2.4125       2.5933      -0.1994      -1.4627      26.0000      20.0000      22.6464      21.3448      21.3448      22.6464       6.6881       6.0683      35.5916       0.0000       0.0000       0.0000       0.0000       0.0000      -2.4125       0.0000       0.5000     539.4000       0.0000       0.0000
    793.0000       0.0000      -2.9500       2.5306      -0.1822      -1.2101      26.0000      20.0000      19.3826      19.0264       0.0000       0.0000       6.0068       5.7900       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.9500       0.0000       0.5000     539.4000       0.0000       0.0000
    794.0000       0.0000      -4.1125       2.3262      -0.2145      -1.2101      26.0000      20.0000      16.9321      17.2751       0.0000       0.0000       4.6646       5.2720       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -4.1125       0.0000       0.5000     539.4000       0.0000       0.0000
    795.0000       0.0000      -3.8500       2.4266      -0.2653      -1.2101      26.0000      20.0000      15.7803      16.4328       0.0000       0.0000       3.4109       4.8264       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.8500       0.0000       0.5000     539.4000       0.0000       0.0000
    796.0000       0.0000      -4.1000       2.4023      -0.3112      -1.2101      26.0000      20.0000      15.5869      16.1876       0.0000       0.0000       3.1770       4.7462       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -4.1000       0.0000       0.5000     539.4000       0.0000       0.0000
    797.0000       0.0000      -3.9500       2.4365      -0.3716      -1.2101      26.0000      20.0000      15.5246      16.0622       0.0000       0.0000       2.7861       4.6167       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.9500       0.0000       0.5000     539.4000       0.0000       0.0000
    798.0000       0.0000      -3.9875       2.4322      -0.4474      -1.2101      26.0000      20.0000      15.4630      15.9597       0.0000       0.0000       2.2199       4.4347       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.9875       0.0000       0.5000     539.4000       0.0000       0.0000
    799.0000       0.0000      -4.0250       2.4447      -0.5207      -1.2101      26.0000      20.0000      15.4144      15.8762       0.0000       0.0000       1.6769       4.2663       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -4.0250       0.0000       0.5000     539.4000       0.0000       0.0000
    800.0000       0.0000      -4.0250       2.4483      -0.5872      -1.2101      26.0000      20.0000      15.3732      15.8050       0.0000       0.0000       1.1612       4.1118       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -4.0250       0.0000       0.5000     539.4000       0.0000       0.0000
    801.0000       0.0000      -2.8500       2.6951      -0.6460      -1.2101      26.0000      20.0000      15.5504      15.9351       0.0000       0.0000       0.7124       3.9815       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.8500       0.0000       0.5000     539.4000       0.0000       0.0000
    802.0000       0.0000      -0.8125       3.0940      -0.6613      -1.2101      26.0000      20.0000      15.8095      16.1012       0.0000       0.0000       0.3990       3.8927       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.8125       0.0000       0.5000     539.4000       0.0000       0.0000
    803.0000       0.0000       0.3500       3.1939      -0.6644      -1.2101      26.0000      20.0000      16.0219      16.2499       0.0000       0.0000       0.1752       3.8305       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.3500       0.0000       0.5000     539.4000       0.0000       0.0000
    804.0000       0.0000       2.7250       3.4398      -0.6361      -1.2101      26.0000      20.0000      16.2015      16.3684       0.0000       0.0000       0.0322       3.7892       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       2.7250       0.0000       0.5000     539.4000       0.0000       0.0000
    805.0000       0.0000       4.7750       3.5847      -0.5509      -1.2101      26.0000      20.0000      16.3558      16.4599       0.0000       0.0000      -0.0155       3.7687       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4.7750       0.0000       0.5000     539.4000       0.0000       0.0000
    806.0000       0.0000       5.9500       3.6827      -0.4428      -1.2101      26.0000      20.0000      16.4629      16.5245       0.0000       0.0000      -0.0465       3.7590       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.9500       0.0000       0.5000     539.4000       0.0000       0.0000
    807.0000       0.0000       6.6500       3.6915      -0.3396      -1.2101      26.0000      20.0000      16.5187      16.5547       0.0000       0.0000      -0.0630       3.7538       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6.6500       0.0000       0.5000     539.4000       0.0000       0.0000
    808.0000       0.0000       6.8125       3.6186      -0.2352      -1.2101      26.0000      20.0000      16.5242      16.5512       0.0000       0.0000      -0.0871       3.7463       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6.8125       0.0000       0.5000     539.4000       0.0000       0.0000
    809.0000       0.0000       5.7125       3.3669      -0.1472      -1.2101      26.0000      20.0000      16.4149      16.4624       0.0000       0.0000      -0.1570       3.7246       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.7125       0.0000       0.5000     539.4000       0.0000       0.0000
    810.0000       0.0000       3.8875       3.1606      -0.1054      -1.2101      26.0000      20.0000      16.1817      16.2617       0.0000       0.0000      -0.2766       3.6878       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3.8875       0.0000       0.5000     539.4000       0.0000       0.0000
    811.0000       0.0000       2.1250       3.1021      -0.1016      -1.2101      26.0000      20.0000      15.9525      16.0778       0.0000       0.0000      -0.4177       3.6447       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       2.1250       0.0000       0.5000     539.4000       0.0000       0.0000
    812.0000       0.0000       1.6125       3.2088      -0.0771      -1.2101      26.0000      20.0000      15.8070      15.9528       0.0000       0.0000      -0.5335       3.6098       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.6125       0.0000       0.5000     539.4000       0.0000       0.0000
    813.0000       0.0000       0.7625       3.1381      -0.0019      -1.2101      26.0000      20.0000      15.7013      15.8598       0.0000       0.0000      -0.6392       3.5781       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.7625       0.0000       0.5000     539.4000       0.0000       0.0000
    814.0000       0.0000      -0.3375       2.9416       0.0631      -1.2101      26.0000      20.0000      15.5910      15.7711       0.0000       0.0000      -0.7800       3.5364       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.3375       0.0000       0.5000     539.4000       0.0000       0.0000
    815.0000       0.0000      -1.1125       2.8487       0.1044      -1.2101      26.0000      20.0000      15.4985      15.6982       0.0000       0.0000      -0.9460       3.4877       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -1.1125       0.0000       0.5000     539.4000       0.0000       0.0000
    816.0000       0.0000      -1.7750       2.7646       0.1347      -1.1155      26.0000      20.0000      15.4198      15.6355       0.0000       0.0000      -1.1245       3.4361       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -1.7750       0.0000       0.5000     539.4000       0.0000       0.0000
    817.0000       0.0000      -1.8375       2.8151       0.1716      -0.8316      26.0000      20.0000      15.3794      15.6002       0.0000       0.0000      -1.2703       3.3944       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -1.8375       0.0000       0.5000     539.4000       0.0000       0.0000
    818.0000       0.0000      -2.4875       2.7232       0.2335      -0.8316      26.0000      20.0000      15.3281      15.5565       0.0000       0.0000      -1.4291       3.3496       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.4875       0.0000       0.5000     539.4000       0.0000       0.0000
    819.0000       0.0000      -2.7000       2.7089       0.2904      -0.8316      26.0000      20.0000      15.2868      15.5224       0.0000       0.0000      -1.5870       3.3055       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.7000       0.0000       0.5000     539.4000       0.0000       0.0000
    820.0000       0.0000      -3.3000       2.6001       0.3286      -0.8316      26.0000      20.0000      15.2384      15.4815       0.0000       0.0000      -1.7547       3.2594       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.3000       0.0000       0.5000     539.4000       0.0000       0.0000
    821.0000       0.0000      -3.4500       2.5742       0.3541      -0.8316      26.0000      20.0000      15.2016      15.4503       0.0000       0.0000      -1.9281       3.2122       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.4500       0.0000       0.5000     539.4000       0.0000       0.0000
    822.0000       0.0000      -3.6375       2.5546       0.3691      -0.8316      26.0000      20.0000      15.1736      15.4241       0.0000       0.0000      -2.0926       3.1681       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.6375       0.0000       0.5000     539.4000       0.0000       0.0000
    823.0000       0.0000      -3.0500       2.6887       0.3996      -0.8316      26.0000      20.0000      15.1828      15.4254       0.0000       0.0000      -2.2133       3.1361       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.0500       0.0000       0.5000     539.4000       0.0000       0.0000
    824.0000       0.0000      -3.0750       2.6793       0.4419      -0.8316      26.0000      20.0000      15.1898      15.4229       0.0000       0.0000      -2.3144       3.1095       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.0750       0.0000       0.5000     539.4000       0.0000       0.0000
    825.0000       0.0000      -2.4250       2.8118       0.4694      -0.8316      26.0000      20.0000      15.3704      15.5871       0.0000       0.0000      -2.4157       3.0831       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.4250       0.0000       0.5000     539.4000       0.0000       0.0000
    826.0000       0.0000      -1.2125       3.1303       0.4640      -0.8316      26.0000      20.0000      15.6279      15.7944       0.0000       0.0000      -2.4394       3.0769       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -1.2125       0.0000       0.5000     539.4000       0.0000       0.0000
