 	0-1                                                                                                                                                                                                                                                                                                         	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	Zero                                                                                                                                                                                                                                                                                                        	
Period	Occupation_OFFICE_SW     	Q_heat_OFFICE_SW         	Q_lat_hu_OFFICE_SW       	Q_al_ht_OFFICE_SW        	Q_ahu_sen_ht_OFFICE_SW   	Q_ahu_sen_dh_ht_OFFICE_SW	Q_ahu_lat_hu_OFFICE_SW   	Q_dhw_OFFICE_SW          	Q_tot_ht_OFFICE_SW       	Q_cool_OFFICE_SW         	Q_lat_dh_OFFICE_SW       	Q_al_cl_OFFICE_SW        	Q_ahu_sen_cl_OFFICE_SW   	Q_ahu_dh_cl_OFFICE_SW    	Q_tot_cl_OFFICE_SW       	Q_light_el_OFFICE_SW     	Q_equip_el_OFFICE_SW     	Q_misc_el_OFFICE_SW      	Q_al_el_OFFICE_SW        	Q_ahu_el_OFFICE_SW       	Q_tot_el_OFFICE_SW       	Q_solabs_OFFICE_SW       	Q_intgain_OFFICE_SW      	Q_surf_OFFICE_SW         	Q_inf_OFFICE_SW          	Q_vent_OFFICE_SW         	Q_coup_OFFICE_SW         	Q_solair_OFFICE_SW       	Zero                     	
    401.0000       1.0000       0.0000       0.0000       0.0000      12.4442       0.0000       2.8086       0.0000      15.2527       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7.5017      24.9256       1.5003       0.0000       3.2056      37.1333       4.8982      47.2808     -32.2272     -10.1485       2.3971       0.0000       0.5026       0.0000
    402.0000       1.0000       0.0000       0.0000       0.0000      12.6082       0.0000       2.4225       0.0000      15.0307       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0023      24.9256       1.5003       0.0000       3.2056      39.6339       0.0000      49.7813     -30.9217     -10.5865       2.1276       0.0000       0.0000       0.0000
    403.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -0.5987      -9.1847       0.0000       0.0000       0.0000       0.0000
    404.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       6.5764      -8.3655       0.0000       0.0000       0.0000       0.0000
    405.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       6.5675      -8.0342       0.0000       0.0000       0.0000       0.0000
    406.0000       0.0000       3.7788       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3.7788       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       5.0557      -8.0045       0.0000       0.0000       0.0000       0.0000
    407.0000       0.0000       9.6012       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.6012       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -0.2043      -8.4723       0.0000       0.0000       0.0000       0.0000
    408.0000       0.0000      12.5509       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.5509       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -3.2356      -8.5306       0.0000       0.0000       0.0000       0.0000
    409.0000       0.0000      14.4366       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.4366       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -5.2573      -8.4630       0.0000       0.0000       0.0000       0.0000
    410.0000       0.0000      16.2412       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      16.2412       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -6.8916      -8.6097       0.0000       0.0000       0.0000       0.0000
    411.0000       0.0000      17.8132       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      17.8132       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -8.2881      -8.7591       0.0000       0.0000       0.0000       0.0000
    412.0000       0.0000      19.5585       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      19.5585       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -9.6013      -9.1083       0.0000       0.0000       0.0000       0.0000
    413.0000       0.0000      20.5260       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      20.5260       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -10.7009      -9.0528       0.0000       0.0000       0.0000       0.0000
    414.0000       0.0000      21.3056       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      21.3056       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -11.6064      -8.9713       0.0000       0.0000       0.0000       0.0000
    415.0000       0.0000      22.0582       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      22.0582       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -12.3738      -8.9690       0.0000       0.0000       0.0000       0.0000
    416.0000       0.0000      22.7298       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      22.7298       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -13.0471      -8.9717       0.0000       0.0000       0.0000       0.0000
    417.0000       1.0000      33.3651       0.0000       0.0000      15.1161       0.0000       1.5244       0.0000      50.0056       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0023      24.9256       1.5003       0.0000       3.2056      39.6339       0.2025      49.7813     -54.2387     -11.3677       3.8621       0.0000       0.0204       0.0000
    418.0000       1.0000      18.0147       0.0000       0.0000      15.4690       0.0000       1.9226       0.0000      35.4063       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       2.5006      24.9256       1.5003       0.0000       3.2056      32.1322       0.7126      42.2796     -42.5250     -11.6416       3.9438       0.0000       0.0720       0.0000
    419.0000       1.0000       9.4448       0.0000       0.0000      16.2017       0.0000       1.8988       0.0000      27.5452       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.9256       1.5003       0.0000       3.2056      29.6316       1.6800      39.7790     -32.9113     -11.5776       4.7399       0.0000       0.1679       0.0000
    420.0000       1.0000       4.4297       0.0000       0.0000      16.3367       0.0000       1.4605       0.0000      22.2269       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.9256       1.5003       0.0000       3.2056      29.6316       2.7363      39.7790     -29.5375     -11.2764       5.1731       0.0000       0.2755       0.0000
    421.0000       1.0000       1.3497       0.0000       0.0000      16.2212       0.0000       1.3487       0.0000      18.9195       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.9256       1.5003       0.0000       3.2056      29.6316       3.3479      39.7790     -27.3845     -10.9043       5.4259       0.0000       0.3404       0.0000
    422.0000       1.0000       0.0000       0.0000       0.0000      16.2220       0.0000       1.6668       0.0000      17.8888       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.9256       1.5003       0.0000       3.2056      29.6316       3.8033      39.7790     -26.3931     -10.8949       5.4361       0.0000       0.3876       0.0000
    423.0000       1.0000       0.0000       0.0000       0.0000      16.0008       0.0000       2.2222       0.0000      18.2230       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.9256       1.5003       0.0000       3.2056      29.6316       5.2929      39.7790     -27.1689     -10.9967       5.1141       0.0000       0.5395       0.0000
    424.0000       1.0000       0.0000       0.0000       0.0000      15.7317       0.0000       3.5064       0.0000      19.2381       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.9256       1.5003       0.0000       3.2056      29.6316       7.3291      39.7790     -28.6200     -11.2152       4.6286       0.0000       0.7468       0.0000
    425.0000       1.0000       0.0000       0.0000       0.0000      15.4659       0.0000       4.8862       0.0000      20.3521       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.0011      24.9256       1.5003       0.0000       3.2056      34.6328       4.4462      44.7802     -29.4080     -11.4417       4.1386       0.0000       0.4541       0.0000
    426.0000       1.0000       0.0000       0.0000       0.0000      15.1283       0.0000       5.3571       0.0000      20.4854       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0023      24.9256       1.5003       0.0000       3.2056      39.6339       0.0000      49.7813     -30.6808     -11.6650       3.5800       0.0000       0.0000       0.0000
    427.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       0.4376     -10.3649       0.0000       0.0000       0.0000       0.0000
    428.0000       0.0000       0.7058       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.7058       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       7.9614      -9.7569       0.0000       0.0000       0.0000       0.0000
    429.0000       0.0000       7.7201       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7.7201       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       3.6416      -9.7690       0.0000       0.0000       0.0000       0.0000
    430.0000       0.0000      14.4121       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.4121       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -3.0423     -10.0281       0.0000       0.0000       0.0000       0.0000
    431.0000       0.0000      18.5157       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      18.5157       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -6.5549     -10.5266       0.0000       0.0000       0.0000       0.0000
    432.0000       0.0000      21.3237       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      21.3237       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -8.9474     -10.9393       0.0000       0.0000       0.0000       0.0000
    433.0000       0.0000      23.6724       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.6724       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -10.8718     -11.3083       0.0000       0.0000       0.0000       0.0000
    434.0000       0.0000      25.5263       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      25.5263       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -12.5015     -11.5327       0.0000       0.0000       0.0000       0.0000
    435.0000       0.0000      26.7487       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.7487       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -13.8084     -11.4997       0.0000       0.0000       0.0000       0.0000
    436.0000       0.0000      28.7304       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      28.7304       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -15.0687     -12.0315       0.0000       0.0000       0.0000       0.0000
    437.0000       0.0000      30.7795       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      30.7795       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -16.3896     -12.6514       0.0000       0.0000       0.0000       0.0000
    438.0000       0.0000      30.3991       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      30.3991       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -17.1622     -11.8605       0.0000       0.0000       0.0000       0.0000
    439.0000       0.0000      30.7602       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      30.7602       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -17.7673     -11.6421       0.0000       0.0000       0.0000       0.0000
    440.0000       0.0000      31.3018       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      31.3018       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -18.2996     -11.6431       0.0000       0.0000       0.0000       0.0000
    441.0000       1.0000      41.9615       0.0000       0.0000      17.4918       0.0000       7.6749       0.0000      67.1282       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0023      24.9256       1.5003       0.0000       3.2056      39.6339       0.2121      49.7813     -59.2407     -13.7754       3.1701       0.0000       0.0213       0.0000
    442.0000       1.0000      25.3486       0.0000       0.0000      16.5676       0.0000       7.1072       0.0000      49.0234       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       2.5006      24.9256       1.5003       0.0000       3.2056      32.1322       0.7232      42.2796     -47.1824     -13.3699       3.3113       0.0000       0.0728       0.0000
    443.0000       1.0000      15.8068       0.0000       0.0000      16.8331       0.0000       7.1131       0.0000      39.7531       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.9256       1.5003       0.0000       3.2056      29.6316       1.6568      39.7790     -37.2030     -12.7988       4.1624       0.0000       0.1653       0.0000
    444.0000       1.0000       9.8585       0.0000       0.0000      16.8023       0.0000       7.0258       0.0000      33.6866       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.9256       1.5003       0.0000       3.2056      29.6316       2.9105      39.7790     -33.4838     -12.2612       4.6638       0.0000       0.2920       0.0000
    445.0000       1.0000       0.0000       0.0000       0.0000      16.7858       0.0000       7.2252       0.0000      24.0110       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.9256       1.5003       0.0000       3.2056      29.6316       4.2221      39.7790     -37.9096     -11.8284       5.0757       0.0000       0.4288       0.0000
    446.0000       1.0000       0.0000       0.0000       0.0000      16.1165       0.0000       7.2496       0.0000      23.3662       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.9256       1.5003       0.0000       3.2056      29.6316       5.2463      39.7790     -37.9034     -11.7432       4.4908       0.0000       0.5353       0.0000
    447.0000       1.0000       0.0000       0.0000       0.0000      15.3471       0.0000       7.1859       0.0000      22.5330       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.9256       1.5003       0.0000       3.2056      29.6316       6.1510      39.7790     -38.0183     -11.7466       3.7180       0.0000       0.6277       0.0000
    448.0000       1.0000       0.0000       0.0000       0.0000      14.7116       0.0000       7.6544       0.0000      22.3660       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.9256       1.5003       0.0000       3.2056      29.6316       7.3346      39.7790     -38.4682     -11.9149       2.9158       0.0000       0.7504       0.0000
    449.0000       1.0000       0.0000       0.0000       0.0000      13.8541       0.0000       7.7370       0.0000      21.5911       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7.5017      24.9256       1.5003       0.0000       3.2056      37.1333       6.0148      47.2808     -42.2253     -12.1853       1.7906       0.0000       0.6184       0.0000
    450.0000       1.0000       0.0000       0.0000       0.0000      13.6499       0.0000       7.0863       0.0000      20.7362       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0023      24.9256       1.5003       0.0000       3.2056      39.6339       0.0000      49.7813     -40.4901     -12.4733       1.3013       0.0000       0.0000       0.0000
    451.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -15.8946     -11.2669       0.0000       0.0000       0.0000       0.0000
    452.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -9.3906     -10.4948       0.0000       0.0000       0.0000       0.0000
    453.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -9.4665     -10.1474       0.0000       0.0000       0.0000       0.0000
    454.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -9.3496      -9.8776       0.0000       0.0000       0.0000       0.0000
    455.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -9.4434      -9.6241       0.0000       0.0000       0.0000       0.0000
    456.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -9.3902      -9.6198       0.0000       0.0000       0.0000       0.0000
    457.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       6.8478      -9.2638       0.0000       0.0000       0.0000       0.0000
    458.0000       0.0000       1.7468       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.7468       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       7.5914      -8.9176       0.0000       0.0000       0.0000       0.0000
    459.0000       0.0000       9.2194       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.2194       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       1.5255      -8.8483       0.0000       0.0000       0.0000       0.0000
    460.0000       0.0000      14.9676       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.9676       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -4.5933      -9.0296       0.0000       0.0000       0.0000       0.0000
    461.0000       0.0000      17.5024       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      17.5024       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -7.5039      -8.9157       0.0000       0.0000       0.0000       0.0000
    462.0000       0.0000      19.2737       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      19.2737       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -9.4481      -8.8261       0.0000       0.0000       0.0000       0.0000
    463.0000       0.0000      20.6490       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      20.6490       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -10.9710      -8.7959       0.0000       0.0000       0.0000       0.0000
    464.0000       0.0000      21.6198       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      21.6198       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -12.1735      -8.6571       0.0000       0.0000       0.0000       0.0000
    465.0000       0.0000      21.1264       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      21.1264       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.2122       1.5003     -12.5410      -8.5461       0.0000       0.0000       0.0216       0.0000
    466.0000       0.0000      20.3379       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      20.3379       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.7112       1.5003     -12.3322      -8.4278       0.0000       0.0000       0.0723       0.0000
    467.0000       0.0000      18.4590       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      18.4590       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       1.7068       1.5003     -12.0110      -8.0018       0.0000       0.0000       0.1726       0.0000
    468.0000       0.0000      17.2998       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      17.2998       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       2.9185       1.5003     -11.9171      -8.0394       0.0000       0.0000       0.2947       0.0000
    469.0000       0.0000      15.3627       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      15.3627       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       4.7581       1.5003     -12.1925      -7.8667       0.0000       0.0000       0.4839       0.0000
    470.0000       0.0000      14.7231       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.7231       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       5.6831       1.5003     -12.1737      -8.0111       0.0000       0.0000       0.5802       0.0000
    471.0000       0.0000      14.3325       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.3325       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       6.0632       1.5003     -12.0161      -8.0970       0.0000       0.0000       0.6184       0.0000
    472.0000       0.0000      13.7925       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      13.7925       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       7.4382       1.5003     -12.8323      -8.0996       0.0000       0.0000       0.7592       0.0000
    473.0000       0.0000      15.4759       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      15.4759       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       5.7139       1.5003     -12.5720      -8.1760       0.0000       0.0000       0.5866       0.0000
    474.0000       0.0000      21.5120       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      21.5120       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -12.1705      -8.4157       0.0000       0.0000       0.0000       0.0000
    475.0000       0.0000      23.9022       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.9022       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -14.2708      -8.7964       0.0000       0.0000       0.0000       0.0000
    476.0000       0.0000      26.1405       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.1405       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -16.0055      -9.2487       0.0000       0.0000       0.0000       0.0000
    477.0000       0.0000      27.5736       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      27.5736       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -17.0846      -9.5722       0.0000       0.0000       0.0000       0.0000
    478.0000       0.0000      28.5585       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      28.5585       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -17.7705      -9.8323       0.0000       0.0000       0.0000       0.0000
    479.0000       0.0000      29.4292       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      29.4292       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -18.2769     -10.1299       0.0000       0.0000       0.0000       0.0000
    480.0000       0.0000      30.2507       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      30.2507       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -18.7120     -10.4467       0.0000       0.0000       0.0000       0.0000
    481.0000       0.0000      30.7844       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      30.7844       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -19.0644     -10.6092       0.0000       0.0000       0.0000       0.0000
    482.0000       0.0000      31.2512       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      31.2512       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -19.3634     -10.7558       0.0000       0.0000       0.0000       0.0000
    483.0000       0.0000      31.4468       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      31.4468       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003     -19.5734     -10.7613       0.0000       0.0000       0.0000       0.0000
