 	0-1                                                                                                                                                                                                                                                                                                         	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	Zero                                                                                                                                                                                                                                                                                                        	
Period	Occupation_A1            	Q_heat_A1                	Q_lat_hu_A1              	Q_al_ht_A1               	Q_ahu_sen_ht_A1          	Q_ahu_sen_dh_ht_A1       	Q_ahu_lat_hu_A1          	Q_dhw_A1                 	Q_tot_ht_A1              	Q_cool_A1                	Q_lat_dh_A1              	Q_al_cl_A1               	Q_ahu_sen_cl_A1          	Q_ahu_dh_cl_A1           	Q_tot_cl_A1              	Q_light_el_A1            	Q_equip_el_A1            	Q_misc_el_A1             	Q_al_el_A1               	Q_ahu_el_A1              	Q_tot_el_A1              	Q_solabs_A1              	Q_intgain_A1             	Q_surf_A1                	Q_inf_A1                 	Q_vent_A1                	Q_coup_A1                	Q_solair_A1              	Zero                     	
   1526.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.1102       0.0000       0.0000       1.1102       1.6500       1.1102      -1.9065      -2.4166       4.8456       0.0000       0.0000       0.0000
   1527.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.0533       0.0000       0.0000       1.0533       1.6359       1.0533      -1.2243      -2.4802       4.3565       0.0000       0.0000       0.0000
   1528.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.9065       0.0000       0.0000       0.9065       1.4604       0.9065      -0.6118      -2.5244       4.0368       0.0000       0.0000       0.0000
   1529.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.0598       0.0000       0.0000       1.0598       1.6083       1.0598      -0.5795      -2.6638       3.7515       0.0000       0.0000       0.0000
   1530.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3.4998       0.0000       1.2394       0.0000       0.0000       4.7393       1.5669       4.7393      -1.2489      -2.7871       2.9570       0.0000       0.0000       0.0000
   1531.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.1224       0.0000       0.0000       0.1224       0.1057       0.1224       2.2191      -2.9532       0.0000       0.0000       0.0000       0.0000
   1532.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000       2.3062      -2.8582       0.0000       0.0000       0.0000       0.0000
   1533.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.4381      -2.7936       1.7005       0.0000       0.0000       0.0000
   1534.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000      -2.3781      -2.7192       2.8586       0.0000       0.0000       0.0000
   1535.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.0848      -2.5906       3.2855       0.0000       0.0000       0.0000
   1536.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.2872      -2.5280       3.5236       0.0000       0.0000       0.0000
   1537.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000      -3.2986      -2.4922       3.6776       0.0000       0.0000       0.0000
   1538.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.2580      -2.4949       3.8116       0.0000       0.0000       0.0000
   1539.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000      -3.1830      -2.5941       3.9806       0.0000       0.0000       0.0000
   1540.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.2567      -2.5142       4.0803       0.0000       0.0000       0.0000
   1541.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000      -3.2605      -2.5707       4.2102       0.0000       0.0000       0.0000
   1542.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.2567      -2.6195       4.3358       0.0000       0.0000       0.0000
   1543.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000      -3.3167      -2.6140       4.4325       0.0000       0.0000       0.0000
   1544.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.7526       0.0000       0.0000       0.7526       0.9528       0.7526      -3.9595      -2.5499       4.0565       0.0000       0.0000       0.0000
   1545.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2143       0.0000       0.0000       1.2143       1.7829       1.2143      -6.4812      -2.5118       5.8788       0.0000       0.0000       0.0000
   1546.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2324       0.0000       0.0000       1.2324       1.7058       1.2324      -7.1217      -2.8682       8.4556       0.0000       0.0000       0.0000
   1547.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4271       0.0000       0.0000       1.4271       1.8852       1.4271      -4.6418      -2.7869       6.4083       0.0000       0.0000       0.0000
   1548.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3959       0.0000       0.0000       1.3959       1.8787       1.3959      -2.7148      -2.6522       5.0747       0.0000       0.0000       0.0000
   1549.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.1443       0.0000       0.0000       1.1443       1.6712       1.1443      -1.4383      -2.6044       4.3660       0.0000       0.0000       0.0000
   1550.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2025       0.0000       0.0000       1.2025       1.7637       1.2025      -0.9186      -2.6056       3.8277       0.0000       0.0000       0.0000
   1551.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.9832       0.0000       0.0000       0.9832       1.5376       0.9832      -0.4416      -2.6792       3.5902       0.0000       0.0000       0.0000
   1552.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.8666       0.0000       0.0000       0.8666       1.3958       0.8666      -0.3504      -2.6267       3.4508       0.0000       0.0000       0.0000
   1553.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.0146       0.0000       0.0000       1.0146       1.5496       1.0146      -0.6995      -2.7084       3.3056       0.0000       0.0000       0.0000
   1554.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3.4998       0.0000       1.2611       0.0000       0.0000       4.7609       1.6539       4.7609      -1.5633      -3.0125       2.6425       0.0000       0.0000       0.0000
   1555.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.1725       0.0000       0.0000       0.1725       0.1417       0.1725       1.6534      -2.9796       0.0000       0.0000       0.0000       0.0000
   1556.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000       1.8327      -2.7521       0.0000       0.0000       0.0000       0.0000
   1557.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.4387      -2.7810       1.2236       0.0000       0.0000       0.0000
   1558.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.1723      -2.7732       2.4149       0.0000       0.0000       0.0000
   1559.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.9064      -2.7639       2.9674       0.0000       0.0000       0.0000
   1560.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000      -3.1950      -2.7577       3.3100       0.0000       0.0000       0.0000
   1561.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.3226      -2.7482       3.5503       0.0000       0.0000       0.0000
   1562.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.3541      -2.7978       3.7703       0.0000       0.0000       0.0000
   1563.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.3620      -2.8813       3.9877       0.0000       0.0000       0.0000
   1564.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000      -3.4502      -2.8787       4.1703       0.0000       0.0000       0.0000
   1565.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000      -3.5559      -2.8182       4.2986       0.0000       0.0000       0.0000
   1566.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.5526      -2.8625       4.4331       0.0000       0.0000       0.0000
   1567.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.5506      -2.8961       4.5619       0.0000       0.0000       0.0000
   1568.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.7546       0.0000       0.0000       0.7546       0.9955       0.7546      -4.1441      -2.9789       4.2778       0.0000       0.0000       0.0000
   1569.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.1418       0.0000       0.0000       1.1418       1.6398       1.1418      -6.6787      -3.0075       6.3342       0.0000       0.0000       0.0000
   1570.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.9812       0.0000       0.0000       0.9812       1.4435       0.9812      -7.4810      -3.2495       9.1172       0.0000       0.0000       0.0000
   1571.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2471       0.0000       0.0000       1.2471       1.6793       1.2471      -5.3741      -3.1854       7.2035       0.0000       0.0000       0.0000
   1572.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2681       0.0000       0.0000       1.2681       1.7147       1.2681      -3.6048      -3.0913       5.9401       0.0000       0.0000       0.0000
   1573.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.1907       0.0000       0.0000       1.1907       1.6613       1.1907      -2.4057      -2.9630       5.0974       0.0000       0.0000       0.0000
   1574.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.9956       0.0000       0.0000       0.9956       1.4777       0.9956      -1.5613      -2.9736       4.6677       0.0000       0.0000       0.0000
   1575.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.8428       0.0000       0.0000       0.8428       1.3274       0.8428      -1.3631      -2.7938       4.3919       0.0000       0.0000       0.0000
   1576.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.7864       0.0000       0.0000       0.7864       1.2671       0.7864      -1.3669      -2.8501       4.2834       0.0000       0.0000       0.0000
   1577.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.9958       0.0000       0.0000       0.9958       1.5493       0.9958      -1.7234      -2.7891       4.0241       0.0000       0.0000       0.0000
   1578.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3.4998       0.0000       1.2758       0.0000       0.0000       4.7756       1.6961       4.7756      -2.5024      -2.9527       3.1455       0.0000       0.0000       0.0000
   1579.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.1627       0.0000       0.0000       0.1627       0.1403       0.1627       1.2842      -2.9429       0.0000       0.0000       0.0000       0.0000
   1580.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000       1.6048      -2.6937       0.0000       0.0000       0.0000       0.0000
   1581.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.7478      -2.7478       1.5139       0.0000       0.0000       0.0000
   1582.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -2.4449      -2.8185       2.7127       0.0000       0.0000       0.0000
   1583.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000      -3.1641      -2.7755       3.2372       0.0000       0.0000       0.0000
   1584.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000      -3.4516      -2.8098       3.5952       0.0000       0.0000       0.0000
   1585.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.5976      -2.7924       3.8375       0.0000       0.0000       0.0000
   1586.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.6105      -2.9319       4.0990       0.0000       0.0000       0.0000
   1587.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.6049      -3.1719       4.4199       0.0000       0.0000       0.0000
   1588.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -3.8472      -3.0983       4.6222       0.0000       0.0000       0.0000
   1589.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000      -4.0818      -2.9552       4.7369       0.0000       0.0000       0.0000
   1590.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -4.0713      -2.9814       4.8514       0.0000       0.0000       0.0000
   1591.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0025       0.0000       0.0000       0.0025       0.0041       0.0025      -4.0188      -3.0315       4.9710       0.0000       0.0000       0.0000
   1592.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.7518       0.0000       0.0000       0.7518       1.0495       0.7518      -4.6133      -3.0816       4.6509       0.0000       0.0000       0.0000
   1593.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2887       0.0000       0.0000       1.2887       1.7494       1.2887      -7.1088      -3.1600       6.6578       0.0000       0.0000       0.0000
   1594.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4255       0.0000       0.0000       1.4255       1.8902       1.4255      -7.8699      -3.1280       8.8616       0.0000       0.0000       0.0000
   1595.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5215       0.0000       0.0000       1.5215       1.9776       1.5215      -5.0328      -2.7930       6.5487       0.0000       0.0000       0.0000
   1596.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4462       0.0000       0.0000       1.4462       1.9413       1.4462      -2.8128      -2.4046       4.9583       0.0000       0.0000       0.0000
   1597.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3787       0.0000       0.0000       1.3787       1.8994       1.3787      -1.3684      -2.1772       3.8978       0.0000       0.0000       0.0000
   1598.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.1760       0.0000       0.0000       1.1760       1.7280       1.1760      -0.2843      -2.2149       3.3143       0.0000       0.0000       0.0000
   1599.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.0046       0.0000       0.0000       1.0046       1.5749       1.0046       0.1938      -2.0740       2.9332       0.0000       0.0000       0.0000
   1600.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.8832       0.0000       0.0000       0.8832       1.4229       0.8832       0.3463      -2.0571       2.7534       0.0000       0.0000       0.0000
   1601.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.1072       0.0000       0.0000       1.1072       1.6682       1.1072       0.0627      -2.1610       2.5091       0.0000       0.0000       0.0000
   1602.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3.4998       0.0000       1.3230       0.0000       0.0000       4.8228       1.7322       4.8228      -0.6558      -2.3560       1.7142       0.0000       0.0000       0.0000
   1603.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.1193       0.0000       0.0000       0.1193       0.1074       0.1193       2.3056      -2.3297       0.0000       0.0000       0.0000       0.0000
   1604.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000       2.4075      -2.1547       0.0000       0.0000       0.0000       0.0000
   1605.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000       0.6329      -2.1307       0.0000       0.0000       0.0000       0.0000
   1606.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000      -0.9272      -2.1884       1.3744       0.0000       0.0000       0.0000
   1607.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000      -1.9772      -2.4116       2.2682       0.0000       0.0000       0.0000
   1608.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000      -2.4012      -2.5337       2.7408       0.0000       0.0000       0.0000
   1609.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -0.0000      -2.6891      -2.6471       3.1144       0.0000       0.0000       0.0000
