 	0-1                                                                                                                                                                                                                                                                                                         	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	%                                                                                                                                                                                                                                                                                                           	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	1/h                                                                                                                                                                                                                                                                                                         	m3                                                                                                                                                                                                                                                                                                          	0/1                                                                                                                                                                                                                                                                                                         	0                                                                                                                                                                                                                                                                                                           	
Period	Occupation_A3            	Tamb                     	X_amb                    	Tamb_m24                 	Tamb_g24                 	Tset_cl_A3               	Tset_ht_A3               	Tair_A3                  	Top_A3                   	ATop_A3                  	ATair_A3                 	Tdp_A3                   	X_A3                     	Arh_A3                   	Tsup_al_A3               	Tout_al_A3               	Tsurf_al_A3              	Tsup_mv_A3               	X_mv_A3                  	Tearthd_A3               	Thrc_A3                  	ACR_tot_A3               	Vol_A3                   	SHD_active_A3            	Zero                     	
   5820.0000       1.0000      22.0125       9.8790      16.4199      17.5808      26.0000      20.0000      21.1908      21.2386      21.2386      21.1908      13.7453       9.7852      62.3532       0.0000       0.0000       0.0000      22.0125       9.8790      22.0125      21.3962       1.5995    2299.7000       0.0000       0.0000
   5821.0000       1.0000      22.9625       9.4770      16.5436      17.5808      26.0000      20.0000      23.4846      22.8961      22.8961      23.4846      15.1405      10.7291      59.3758       0.0000       0.0000       0.0000      22.9625       9.4770      22.9625      23.3540       8.4100    2299.7000       0.0000       0.0000
   5822.0000       1.0000      23.6875       9.1679      16.6928      17.5808      26.0000      20.0000      24.9947      24.0757      24.0757      24.9947      15.7250      11.1453      56.3072       0.0000       0.0000       0.0000      23.6875       9.1679      23.6875      24.6679       8.4100    2299.7000       0.0000       0.0000
   5823.0000       1.0000      24.2375       9.0507      16.8538      17.5808      26.0000      20.0000      25.8504      24.8795      24.8795      25.8504      15.8343      11.2253      53.8922       0.0000       0.0000       0.0000      24.2375       9.0507      24.2375      25.4472       9.1600    2299.7000       0.0000       0.0000
   5824.0000       1.0000      24.3625       8.7831      17.0134      17.5808      26.0000      20.0000      26.1250      25.3245      25.3245      26.1250      15.2580      10.8102      51.0943       0.0000       0.0000       0.0000      24.3625       8.7831      24.3625      25.6844      11.4100    2299.7000       0.0000       0.0000
   5825.0000       1.0000      24.1500       8.6465      17.1749      17.5808      26.0000      20.0000      26.2606      25.6703      25.6703      26.2606      14.8667      10.5360      49.4214       0.0000       0.0000       0.0000      24.1500       8.6465      24.1500      25.7329      11.4100    2299.7000       0.0000       0.0000
   5826.0000       1.0000      23.4000       8.5079      17.3377      17.5808      26.0000      20.0000      26.0336      25.7874      25.7874      26.0336      14.5404      10.3122      49.0429       0.0000       0.0000       0.0000      23.4000       8.5079      23.4000      25.3752      11.4100    2299.7000       0.0000       0.0000
   5827.0000       1.0000      21.3500       8.3124      17.4782      17.5808      26.0000      20.0000      24.7065      25.0319      25.0319      24.7065      14.2394      10.1097      52.0605       0.0000       0.0000       0.0000      21.3500       8.3124      21.3500      23.8674      11.4100    2299.7000       0.0000       0.0000
   5828.0000       1.0000      19.0250       8.4161      17.5722      17.5808      26.0000      20.0000      22.8064      23.6927      23.6927      22.8064      14.2752      10.1335      58.5178       0.0000       0.0000       0.0000      19.0250       8.4161      19.0250      21.8611      11.4100    2299.7000       0.0000       0.0000
   5829.0000       1.0000      17.9875       8.6799      17.6326      17.5808      26.0000      20.0000      22.0897      23.0537      23.0537      22.0897      14.8422      10.5209      63.3748       0.0000       0.0000       0.0000      17.9875       8.6799      17.9875      21.0641       9.9100    2299.7000       0.0000       0.0000
   5830.0000       1.0000      17.2250       8.6553      17.7064      17.5808      26.0000      20.0000      22.0886      22.8662      22.8662      22.0886      15.5199      10.9968      66.2076       0.0000       0.0000       0.0000      17.2250       8.6553      17.2250      20.8727       8.4100    2299.7000       0.0000       0.0000
   5831.0000       1.0000      16.9125       8.6662      17.8132      17.5808      26.0000      20.0000      21.8417      22.6136      22.6136      21.8417      15.6277      11.0746      67.6776       0.0000       0.0000       0.0000      16.9125       8.6662      16.9125      20.6094       8.4100    2299.7000       0.0000       0.0000
   5832.0000       1.0000      15.1625       8.0894      17.8963      17.5963      26.0000      20.0000      22.0882      22.6043      22.6043      22.0882      15.1080      10.7045      64.4856       0.0000       0.0000       0.0000      18.0000       8.0894      15.1625      18.0000       8.4100    2299.7000       0.0000       0.0000
   5833.0000       0.0000      14.1375       8.1364      17.9579      17.6427      26.0000      20.0000      18.9191      20.4206       0.0000       0.0000      12.9020       9.2669       0.0000       0.0000       0.0000       0.0000      14.1375       8.1364      14.1375      17.7237       5.5000    2299.7000       0.0000       0.0000
   5834.0000       0.0000      13.4875       7.8939      18.0153      17.6427      26.0000      20.0000      19.3935      20.3521       0.0000       0.0000      11.9184       8.6662       0.0000       0.0000       0.0000       0.0000      13.4875       7.8939      13.4875      17.9170       0.5000    2299.7000       0.0000       0.0000
   5835.0000       0.0000      12.8250       7.6482      18.0427      17.6427      26.0000      20.0000      20.1086      20.5850       0.0000       0.0000      12.1769       8.8156       0.0000       0.0000       0.0000       0.0000      12.8250       7.6482      12.8250      18.2877       0.5000    2299.7000       0.0000       0.0000
   5836.0000       0.0000      12.3375       7.5621      18.0566      17.6427      26.0000      20.0000      20.1767      20.5684       0.0000       0.0000      11.9935       8.7081       0.0000       0.0000       0.0000       0.0000      12.3375       7.5621      12.3375      18.2169       0.5000    2299.7000       0.0000       0.0000
   5837.0000       0.0000      12.1000       7.5323      18.0775      17.6427      26.0000      20.0000      20.0936      20.4520       0.0000       0.0000      11.8254       8.6107       0.0000       0.0000       0.0000       0.0000      12.1000       7.5323      12.1000      18.0952       0.5000    2299.7000       0.0000       0.0000
   5838.0000       0.0000      12.1750       7.5596      18.0939      17.6427      26.0000      20.0000      19.9556      20.3033       0.0000       0.0000      11.6651       8.5186       0.0000       0.0000       0.0000       0.0000      12.1750       7.5596      12.1750      18.0104       0.5000    2299.7000       0.0000       0.0000
   5839.0000       0.0000      13.9000       8.2756      18.1228      17.6427      26.0000      20.0000      19.9472      20.3366       0.0000       0.0000      11.5840       8.4724       0.0000       0.0000       0.0000       0.0000      13.9000       8.2756      13.9000      18.4354       0.5000    2299.7000       0.0000       0.0000
   5840.0000       0.0000      15.9750       9.0014      18.1743      17.6427      26.0000      20.0000      20.1434      20.5233       0.0000       0.0000      11.6238       8.4950       0.0000       0.0000       0.0000       0.0000      15.9750       9.0014      15.9750      19.1013       0.5000    2299.7000       0.0000       0.0000
   5841.0000       0.0000      18.3875       9.6032      18.2338      17.6427      26.0000      20.0000      20.4797      20.8078       0.0000       0.0000      11.7597       8.5728       0.0000       0.0000       0.0000       0.0000      18.3875       9.6032      18.3875      19.9566       0.5000    2299.7000       0.0000       0.0000
   5842.0000       0.0000      20.2625       9.6636      18.2798      17.6427      26.0000      20.0000      20.8912      21.1389       0.0000       0.0000      11.9256       8.6686       0.0000       0.0000       0.0000       0.0000      20.2625       9.6636      20.2625      20.7340       0.5000    2299.7000       0.0000       0.0000
   5843.0000       0.0000      22.3375       9.9950      18.3270      17.6427      26.0000      20.0000      21.3455      21.5082       0.0000       0.0000      12.1028       8.7720       0.0000       0.0000       0.0000       0.0000      22.3375       9.9950      22.3375      21.5935       0.5000    2299.7000       0.0000       0.0000
   5844.0000       0.0000      24.1000      10.4716      18.4019      17.6427      26.0000      20.0000      21.8357      21.9138       0.0000       0.0000      12.3288       8.9056       0.0000       0.0000       0.0000       0.0000      24.1000      10.4716      24.1000      22.4017       0.5000    2299.7000       0.0000       0.0000
   5845.0000       0.0000      25.6750      10.7085      18.5065      17.6427      26.0000      20.0000      22.3661      22.3569       0.0000       0.0000      12.6098       9.0742       0.0000       0.0000       0.0000       0.0000      25.6750      10.7085      25.6750      23.1933       0.5000    2299.7000       0.0000       0.0000
   5846.0000       0.0000      26.4500      10.4262      18.6224      17.6427      26.0000      20.0000      22.9095      22.8081       0.0000       0.0000      12.9633       9.2903       0.0000       0.0000       0.0000       0.0000      26.4500      10.4262      26.4500      23.7946       0.5000    2299.7000       0.0000       0.0000
   5847.0000       0.0000      26.8750      10.3297      18.7330      17.6427      26.0000      20.0000      23.2605      23.1552       0.0000       0.0000      13.2283       9.4552       0.0000       0.0000       0.0000       0.0000      26.8750      10.3297      26.8750      24.1641       0.5000    2299.7000       0.0000       0.0000
   5848.0000       0.0000      27.5000      10.1108      18.8562      17.6427      26.0000      20.0000      23.5994      23.5064       0.0000       0.0000      13.4220       9.5775       0.0000       0.0000       0.0000       0.0000      27.5000      10.1108      27.5000      24.5746       0.5000    2299.7000       0.0000       0.0000
   5849.0000       0.0000      27.0500       9.5041      18.9816      17.6427      26.0000      20.0000      23.9476      23.8793       0.0000       0.0000      13.4688       9.6073       0.0000       0.0000       0.0000       0.0000      27.0500       9.5041      27.0500      24.7232       0.5000    2299.7000       0.0000       0.0000
   5850.0000       0.0000      26.5750       9.7866      19.1073      17.6427      26.0000      20.0000      24.3064      24.2454       0.0000       0.0000      13.4701       9.6081       0.0000       0.0000       0.0000       0.0000      26.5750       9.7866      26.5750      24.8735       0.5000    2299.7000       0.0000       0.0000
   5851.0000       0.0000      25.1875       9.8857      19.2580      17.6427      26.0000      20.0000      24.5379      24.4519       0.0000       0.0000      13.5323       9.6478       0.0000       0.0000       0.0000       0.0000      25.1875       9.8857      25.1875      24.7003       0.5000    2299.7000       0.0000       0.0000
   5852.0000       0.0000      22.6750       9.7641      19.4145      17.6427      26.0000      20.0000      23.7896      23.8278       0.0000       0.0000      13.5919       9.6860       0.0000       0.0000       0.0000       0.0000      22.6750       9.7641      22.6750      23.5109       3.7649    2299.7000       0.0000       0.0000
   5853.0000       0.0000      21.4875      10.2303      19.5633      17.6427      26.0000      20.0000      22.7307      23.0710       0.0000       0.0000      14.0191       9.9642       0.0000       0.0000       0.0000       0.0000      21.4875      10.2303      21.4875      22.4199       4.6078    2299.7000       0.0000       0.0000
   5854.0000       0.0000      20.1000      10.3695      19.6932      17.6427      26.0000      20.0000      21.7288      22.3093       0.0000       0.0000      14.4551      10.2544       0.0000       0.0000       0.0000       0.0000      20.1000      10.3695      20.1000      21.3216       5.2488    2299.7000       0.0000       0.0000
   5855.0000       0.0000      19.6875      10.7056      19.8071      17.6427      26.0000      20.0000      21.2676      21.8761       0.0000       0.0000      14.8602      10.5316       0.0000       0.0000       0.0000       0.0000      19.6875      10.7056      19.6875      20.8726       4.9364    2299.7000       0.0000       0.0000
   5856.0000       0.0000      18.8125      10.5066      19.9452      17.8005      26.0000      20.0000      20.6510      21.3755       0.0000       0.0000      14.9192      10.5723       0.0000       0.0000       0.0000       0.0000      18.8125      10.5066      18.8125      20.1914       5.4334    2299.7000       0.0000       0.0000
   5857.0000       0.0000      17.9625      10.5895      20.1035      18.2740      26.0000      20.0000      19.9588      20.8286       0.0000       0.0000      14.8992      10.5583       0.0000       0.0000       0.0000       0.0000      17.9625      10.5895      17.9625      19.4597       5.5000    2299.7000       0.0000       0.0000
   5858.0000       0.0000      17.5750      10.5538      20.2682      18.2740      26.0000      20.0000      19.5210      20.4287       0.0000       0.0000      14.8960      10.5561       0.0000       0.0000       0.0000       0.0000      17.5750      10.5538      17.5750      19.0345       5.4261    2299.7000       0.0000       0.0000
   5859.0000       0.0000      17.8250      10.8870      20.4598      18.2740      26.0000      20.0000      19.5133      20.3020       0.0000       0.0000      15.1141      10.7086       0.0000       0.0000       0.0000       0.0000      17.8250      10.8870      17.8250      19.0912       4.9259    2299.7000       0.0000       0.0000
   5860.0000       0.0000      18.5500      11.1318      20.7035      18.2740      26.0000      20.0000      19.9632      20.4900       0.0000       0.0000      15.5353      11.0080       0.0000       0.0000       0.0000       0.0000      18.5500      11.1318      18.5500      19.6099       4.4502    2299.7000       0.0000       0.0000
   5861.0000       0.0000      17.5000      10.4084      20.9436      18.2740      26.0000      20.0000      19.3654      20.0843       0.0000       0.0000      15.1123      10.7082       0.0000       0.0000       0.0000       0.0000      17.5000      10.4084      17.5000      18.8991       5.4525    2299.7000       0.0000       0.0000
   5862.0000       0.0000      17.2125      10.5286      21.1613      18.2740      26.0000      20.0000      18.9906      19.7774       0.0000       0.0000      14.8157      10.5005       0.0000       0.0000       0.0000       0.0000      17.2125      10.5286      17.2125      18.5461       5.1832    2299.7000       0.0000       0.0000
   5863.0000       0.0000      16.7625      10.4853      21.3172      18.2740      26.0000      20.0000      18.6396      19.5479       0.0000       0.0000      14.7964      10.4872       0.0000       0.0000       0.0000       0.0000      16.7625      10.4853      16.7625      18.1703       5.3593    2299.7000       0.0000       0.0000
   5864.0000       0.0000      17.2500      10.9769      21.3933      18.2740      26.0000      20.0000      18.8522      19.6804       0.0000       0.0000      15.1319      10.7214       0.0000       0.0000       0.0000       0.0000      17.2500      10.9769      17.2500      18.4516       4.7178    2299.7000       0.0000       0.0000
   5865.0000       0.0000      18.3375      11.2638      21.4090      18.2740      26.0000      20.0000      19.5065      20.1152       0.0000       0.0000      15.6023      11.0564       0.0000       0.0000       0.0000       0.0000      18.3375      11.2638      18.3375      19.2142       3.8636    2299.7000       0.0000       0.0000
   5866.0000       0.0000      20.0875      11.4996      21.4040      18.2740      26.0000      20.0000      20.3748      20.7408       0.0000       0.0000      15.7600      11.1708       0.0000       0.0000       0.0000       0.0000      20.0875      11.4996      20.0875      20.3030       1.2942    2299.7000       0.0000       0.0000
   5867.0000       0.0000      20.6875      11.0127      21.3612      18.2740      26.0000      20.0000      20.9313      21.2158       0.0000       0.0000      15.7406      11.1566       0.0000       0.0000       0.0000       0.0000      20.6875      11.0127      20.6875      20.8703       0.5000    2299.7000       0.0000       0.0000
   5868.0000       0.0000      20.9250      10.5888      21.2531      18.2740      26.0000      20.0000      21.3582      21.5646       0.0000       0.0000      15.6895      11.1195       0.0000       0.0000       0.0000       0.0000      20.9250      10.5888      20.9250      21.2499       0.5000    2299.7000       0.0000       0.0000
   5869.0000       0.0000      20.8375      10.4924      21.0750      18.2740      26.0000      20.0000      21.7252      21.8718       0.0000       0.0000      15.5948      11.0508       0.0000       0.0000       0.0000       0.0000      20.8375      10.4924      20.8375      21.5033       0.5000    2299.7000       0.0000       0.0000
   5870.0000       0.0000      21.2625      10.9758      20.8634      18.2740      26.0000      20.0000      22.0819      22.1676       0.0000       0.0000      15.5381      11.0099       0.0000       0.0000       0.0000       0.0000      21.2625      10.9758      21.2625      21.8771       0.5000    2299.7000       0.0000       0.0000
   5871.0000       0.0000      20.7375      10.3291      20.6215      18.2740      26.0000      20.0000      21.8425      22.0734       0.0000       0.0000      15.1934      10.7654       0.0000       0.0000       0.0000       0.0000      20.7375      10.3291      20.7375      21.5662       3.2845    2299.7000       0.0000       0.0000
   5872.0000       0.0000      21.7625      10.3070      20.3733      18.2740      26.0000      20.0000      22.0650      22.2774       0.0000       0.0000      14.7794      10.4755       0.0000       0.0000       0.0000       0.0000      21.7625      10.3070      21.7625      21.9894       0.8813    2299.7000       0.0000       0.0000
   5873.0000       0.0000      21.5750       9.9033      20.1438      18.2740      26.0000      20.0000      22.5623      22.6514       0.0000       0.0000      14.6964      10.4185       0.0000       0.0000       0.0000       0.0000      21.5750       9.9033      21.5750      22.3155       0.5000    2299.7000       0.0000       0.0000
   5874.0000       0.0000      20.4750       9.6256      19.8991      18.2740      26.0000      20.0000      21.9478      22.3907       0.0000       0.0000      14.0507       9.9857       0.0000       0.0000       0.0000       0.0000      20.4750       9.6256      20.4750      21.5796       5.0562    2299.7000       0.0000       0.0000
   5875.0000       0.0000      19.7125       9.7384      19.6557      18.2740      26.0000      20.0000      21.3265      22.0128       0.0000       0.0000      13.6719       9.7374       0.0000       0.0000       0.0000       0.0000      19.7125       9.7384      19.7125      20.9230       5.0451    2299.7000       0.0000       0.0000
   5876.0000       0.0000      19.1000       9.9115      19.4777      18.2740      26.0000      20.0000      20.7306      21.3897       0.0000       0.0000      13.8197       9.8332       0.0000       0.0000       0.0000       0.0000      19.1000       9.9115      19.1000      20.3230       5.1272    2299.7000       0.0000       0.0000
   5877.0000       0.0000      18.4875       9.9214      19.3460      18.2740      26.0000      20.0000      20.1967      20.9132       0.0000       0.0000      13.9501       9.9183       0.0000       0.0000       0.0000       0.0000      18.4875       9.9214      18.4875      19.7694       5.1990    2299.7000       0.0000       0.0000
   5878.0000       0.0000      17.9000       9.7190      19.2418      18.2740      26.0000      20.0000      19.6691      20.4408       0.0000       0.0000      13.7776       9.8059       0.0000       0.0000       0.0000       0.0000      17.9000       9.7190      17.9000      19.2268       5.2630    2299.7000       0.0000       0.0000
   5879.0000       0.0000      17.7500       9.7550      19.1588      18.2740      26.0000      20.0000      19.4630      20.1824       0.0000       0.0000      13.7115       9.7630       0.0000       0.0000       0.0000       0.0000      17.7500       9.7550      17.7500      19.0348       5.0976    2299.7000       0.0000       0.0000
   5880.0000       0.0000      16.7500       9.3286      19.0761      18.3321      26.0000      20.0000      18.8263      19.6849       0.0000       0.0000      13.3577       9.5373       0.0000       0.0000       0.0000       0.0000      16.7500       9.3286      16.7500      18.3072       5.5000    2299.7000       0.0000       0.0000
   5881.0000       0.0000      15.4500       9.0592      18.9781      18.5062      26.0000      20.0000      18.3783      19.2591       0.0000       0.0000      12.8353       9.2115       0.0000       0.0000       0.0000       0.0000      15.4500       9.0592      15.4500      17.6462       3.0000    2299.7000       0.0000       0.0000
   5882.0000       0.0000      15.0625       9.2399      18.8724      18.5062      26.0000      20.0000      19.2520      19.6115       0.0000       0.0000      12.9149       9.2603       0.0000       0.0000       0.0000       0.0000      15.0625       9.2399      15.0625      18.2046       0.5000    2299.7000       0.0000       0.0000
   5883.0000       0.0000      15.1375       9.4214      18.7658      18.5062      26.0000      20.0000      19.4428      19.6389       0.0000       0.0000      12.9275       9.2680       0.0000       0.0000       0.0000       0.0000      15.1375       9.4214      15.1375      18.3665       0.5000    2299.7000       0.0000       0.0000
   5884.0000       0.0000      14.8250       9.2710      18.6257      18.5062      26.0000      20.0000      19.4886      19.6117       0.0000       0.0000      12.9376       9.2743       0.0000       0.0000       0.0000       0.0000      14.8250       9.2710      14.8250      18.3227       0.5000    2299.7000       0.0000       0.0000
   5885.0000       0.0000      14.1750       9.0498      18.4776      18.5062      26.0000      20.0000      19.4311      19.5665       0.0000       0.0000      12.9154       9.2606       0.0000       0.0000       0.0000       0.0000      14.1750       9.0498      14.1750      18.1171       0.5000    2299.7000       0.0000       0.0000
   5886.0000       0.0000      14.4875       9.3554      18.3540      18.5062      26.0000      20.0000      19.3585      19.5063       0.0000       0.0000      12.9092       9.2568       0.0000       0.0000       0.0000       0.0000      14.4875       9.3554      14.4875      18.1408       0.5000    2299.7000       0.0000       0.0000
   5887.0000       0.0000      14.9625       9.7047      18.2649      18.5062      26.0000      20.0000      19.3559      19.5667       0.0000       0.0000      12.9518       9.2831       0.0000       0.0000       0.0000       0.0000      14.9625       9.7047      14.9625      18.2575       0.5000    2299.7000       0.0000       0.0000
   5888.0000       0.0000      15.8875       9.9485      18.2021      18.5062      26.0000      20.0000      19.4757      19.7299       0.0000       0.0000      13.0273       9.3297       0.0000       0.0000       0.0000       0.0000      15.8875       9.9485      15.8875      18.5786       0.5000    2299.7000       0.0000       0.0000
   5889.0000       1.0000      17.3375      10.0458      18.1569      18.5062      26.0000      20.0000      19.8699      20.2015      20.2015      19.8699      13.5263       9.6445      66.6877       0.0000       0.0000       0.0000      17.3375      10.0458      17.3375      19.2368       1.5995    2299.7000       0.0000       0.0000
   5890.0000       1.0000      18.5250      10.1298      18.1001      18.5062      26.0000      20.0000      20.4044      20.6927      20.6927      20.4044      14.0487       9.9834      66.7505       0.0000       0.0000       0.0000      18.5250      10.1298      18.5250      19.9346       1.5995    2299.7000       0.0000       0.0000
   5891.0000       1.0000      19.8000      10.3403      18.0493      18.5062      26.0000      20.0000      20.9706      21.2053      21.2053      20.9706      14.5125      10.2934      66.4318       0.0000       0.0000       0.0000      19.8000      10.3403      19.8000      20.6779       1.5995    2299.7000       0.0000       0.0000
   5892.0000       1.0000      21.0750      10.2683      18.0385      18.5062      26.0000      20.0000      21.5697      21.7352      21.7352      21.5697      14.8917      10.5533      65.6259       0.0000       0.0000       0.0000      21.0750      10.2683      21.0750      21.4460       1.5995    2299.7000       0.0000       0.0000
   5893.0000       1.0000      22.2000       9.8660      18.0775      18.5062      26.0000      20.0000      22.1656      22.2528      22.2528      22.1656      15.1125      10.7072      64.1901       0.0000       0.0000       0.0000      22.2000       9.8660      22.2000      22.1742       1.5995    2299.7000       0.0000       0.0000
   5894.0000       1.0000      23.2000       9.5049      18.1493      18.5062      26.0000      20.0000      22.7400      22.7543      22.7543      22.7400      15.1884      10.7606      62.2920       0.0000       0.0000       0.0000      23.2000       9.5049      23.2000      22.8550       1.5995    2299.7000       0.0000       0.0000
   5895.0000       1.0000      23.5625       9.4210      18.2562      18.5062      26.0000      20.0000      23.2115      23.1705      23.1705      23.2115      15.2112      10.7767      60.6273       0.0000       0.0000       0.0000      23.5625       9.4210      23.5625      23.2993       1.5995    2299.7000       0.0000       0.0000
   5896.0000       1.0000      23.5875       9.2744      18.3498      18.5062      26.0000      20.0000      23.5645      23.5196      23.5196      23.5645      15.1996      10.7685      59.3047       0.0000       0.0000       0.0000      23.5875       9.2744      23.5875      23.5702       1.5995    2299.7000       0.0000       0.0000
   5897.0000       1.0000      23.3125       9.0757      18.4215      18.5062      26.0000      20.0000      23.8650      23.8653      23.8653      23.8650      15.1531      10.7357      58.0671       0.0000       0.0000       0.0000      23.3125       9.0757      23.3125      23.7269       1.5995    2299.7000       0.0000       0.0000
   5898.0000       1.0000      21.8625       8.2392      18.4870      18.5062      26.0000      20.0000      23.6568      23.8662      23.8662      23.6568      14.1903      10.0861      55.2599       0.0000       0.0000       0.0000      21.8625       8.2392      21.8625      23.2082       3.8495    2299.7000       0.0000       0.0000
   5899.0000       0.0000      20.1875       7.8477      18.5202      18.5062      26.0000      20.0000      22.0408      22.8181       0.0000       0.0000      11.6442       8.5128       0.0000       0.0000       0.0000       0.0000      20.1875       7.8477      20.1875      21.5775       5.4370    2299.7000       0.0000       0.0000
   5900.0000       0.0000      19.4125       8.2721      18.5360      18.5062      26.0000      20.0000      21.1154      21.9274       0.0000       0.0000      11.0582       8.1784       0.0000       0.0000       0.0000       0.0000      19.4125       8.2721      19.4125      20.6897       5.2225    2299.7000       0.0000       0.0000
   5901.0000       0.0000      17.8875       8.3000      18.5251      18.5062      26.0000      20.0000      20.0379      21.0478       0.0000       0.0000      11.2198       8.2676       0.0000       0.0000       0.0000       0.0000      17.8875       8.3000      17.8875      19.5003       5.5000    2299.7000       0.0000       0.0000
   5902.0000       0.0000      17.3000       8.8053      18.4988      18.5062      26.0000      20.0000      19.3441      20.4020       0.0000       0.0000      11.7322       8.5579       0.0000       0.0000       0.0000       0.0000      17.3000       8.8053      17.3000      18.8331       5.5000    2299.7000       0.0000       0.0000
   5903.0000       0.0000      17.0000       9.1279      18.4679      18.5062      26.0000      20.0000      18.9713      19.9860       0.0000       0.0000      12.3996       8.9481       0.0000       0.0000       0.0000       0.0000      17.0000       9.1279      17.0000      18.4785       5.4276    2299.7000       0.0000       0.0000
   5904.0000       0.0000      16.9875       9.3197      18.4625      18.5023      26.0000      20.0000      18.9046      19.7964       0.0000       0.0000      12.8726       9.2344       0.0000       0.0000       0.0000       0.0000      16.9875       9.3197      16.9875      18.4253       5.2239    2299.7000       0.0000       0.0000
   5905.0000       0.0000      15.3875       8.7467      18.4675      18.4905      26.0000      20.0000      18.1041      19.1765       0.0000       0.0000      12.4762       8.9944       0.0000       0.0000       0.0000       0.0000      15.3875       8.7467      15.3875      17.4249       4.2500    2299.7000       0.0000       0.0000
   5906.0000       0.0000      14.7500       8.9205      18.4568      18.4905      26.0000      20.0000      19.0255      19.5318       0.0000       0.0000      12.3650       8.9272       0.0000       0.0000       0.0000       0.0000      14.7500       8.9205      14.7500      17.9566       0.5000    2299.7000       0.0000       0.0000
   5907.0000       0.0000      15.0250       9.2311      18.4493      18.4905      26.0000      20.0000      19.3068      19.6009       0.0000       0.0000      12.4427       8.9734       0.0000       0.0000       0.0000       0.0000      15.0250       9.2311      15.0250      18.2364       0.5000    2299.7000       0.0000       0.0000
   5908.0000       0.0000      14.7875       8.9556      18.4420      18.4905      26.0000      20.0000      19.3946      19.5905       0.0000       0.0000      12.4542       8.9803       0.0000       0.0000       0.0000       0.0000      14.7875       8.9556      14.7875      18.2428       0.5000    2299.7000       0.0000       0.0000
   5909.0000       0.0000      16.3000       9.3833      18.4982      18.4905      26.0000      20.0000      19.4821      19.6432       0.0000       0.0000      12.4891       9.0013       0.0000       0.0000       0.0000       0.0000      16.3000       9.3833      16.3000      18.6865       0.5000    2299.7000       0.0000       0.0000
   5910.0000       0.0000      15.8500       8.8163      18.5736      18.4905      26.0000      20.0000      19.5277      19.6415       0.0000       0.0000      12.4996       9.0076       0.0000       0.0000       0.0000       0.0000      15.8500       8.8163      15.8500      18.6083       0.5000    2299.7000       0.0000       0.0000
   5911.0000       0.0000      15.6250       8.8152      18.6079      18.4905      26.0000      20.0000      19.5290      19.6946       0.0000       0.0000      12.4591       8.9833       0.0000       0.0000       0.0000       0.0000      15.6250       8.8152      15.6250      18.5530       0.5000    2299.7000       0.0000       0.0000
   5912.0000       0.0000      17.3875       9.8157      18.6552      18.4905      26.0000      20.0000      19.6912      19.8984       0.0000       0.0000      12.5178       9.0185       0.0000       0.0000       0.0000       0.0000      17.3875       9.8157      17.3875      19.1153       0.5000    2299.7000       0.0000       0.0000
   5913.0000       1.0000      19.4750      10.4159      18.7338      18.4905      26.0000      20.0000      20.3056      20.5519      20.5519      20.3056      13.1782       9.4249      63.4527       0.0000       0.0000       0.0000      19.4750      10.4159      19.4750      20.0980       1.5995    2299.7000       0.0000       0.0000
   5914.0000       1.0000      21.8000      10.8037      18.8536      18.4905      26.0000      20.0000      21.1842      21.3151      21.3151      21.1842      13.9495       9.9187      63.2134       0.0000       0.0000       0.0000      21.8000      10.8037      21.8000      21.3381       1.5995    2299.7000       0.0000       0.0000
   5915.0000       1.0000      23.0125      10.5527      18.9912      18.4905      26.0000      20.0000      22.0074      22.0354      22.0354      22.0074      14.5308      10.3059      62.4199       0.0000       0.0000       0.0000      23.0125      10.5527      23.0125      22.2587       1.5995    2299.7000       0.0000       0.0000
   5916.0000       1.0000      24.0625      10.2798      19.1192      18.4905      26.0000      20.0000      22.7317      22.6776      22.6776      22.7317      14.9177      10.5713      61.2435       0.0000       0.0000       0.0000      24.0625      10.2798      24.0625      23.0644       1.5995    2299.7000       0.0000       0.0000
   5917.0000       1.0000      24.8375       9.7821      19.2356      18.4905      26.0000      20.0000      23.3766      23.2658      23.2658      23.3766      15.1222      10.7140      59.6831       0.0000       0.0000       0.0000      24.8375       9.7821      24.8375      23.7418       1.5995    2299.7000       0.0000       0.0000
   5918.0000       1.0000      25.1750       9.0739      19.3281      18.4905      26.0000      20.0000      23.9072      23.7656      23.7656      23.9072      15.1113      10.7064      57.7657       0.0000       0.0000       0.0000      25.1750       9.0739      25.1750      24.2242       1.5995    2299.7000       0.0000       0.0000
