 	0-1                                                                                                                                                                                                                                                                                                         	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	%                                                                                                                                                                                                                                                                                                           	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	1/h                                                                                                                                                                                                                                                                                                         	m3                                                                                                                                                                                                                                                                                                          	0/1                                                                                                                                                                                                                                                                                                         	0                                                                                                                                                                                                                                                                                                           	
Period	Occupation_OFFICE_NE     	Tamb                     	X_amb                    	Tamb_m24                 	Tamb_g24                 	Tset_cl_OFFICE_NE        	Tset_ht_OFFICE_NE        	Tair_OFFICE_NE           	Top_OFFICE_NE            	ATop_OFFICE_NE           	ATair_OFFICE_NE          	Tdp_OFFICE_NE            	X_OFFICE_NE              	Arh_OFFICE_NE            	Tsup_al_OFFICE_NE        	Tout_al_OFFICE_NE        	Tsurf_al_OFFICE_NE       	Tsup_mv_OFFICE_NE        	X_mv_OFFICE_NE           	Tearthd_OFFICE_NE        	Thrc_OFFICE_NE           	ACR_tot_OFFICE_NE        	Vol_OFFICE_NE            	SHD_active_OFFICE_NE     	Zero                     	
   3485.0000       0.0000       4.8250       4.3085      11.9844      12.7107      26.0000      20.0000      18.2758      18.3901       0.0000       0.0000       2.8568       4.6397       0.0000       0.0000       0.0000       0.0000       4.8250       4.3085       4.8250      14.9131       0.5000     435.8000       0.0000       0.0000
   3486.0000       0.0000       5.6375       4.6553      11.9738      12.7107      26.0000      20.0000      18.3272      18.3196       0.0000       0.0000       2.7727       4.6121       0.0000       0.0000       0.0000       0.0000       5.6375       4.6553       5.6375      15.1548       0.5000     435.8000       0.0000       0.0000
   3487.0000       0.0000       7.9750       5.3218      11.9737      12.7107      26.0000      20.0000      18.4942      18.3913       0.0000       0.0000       2.9512       4.6709       0.0000       0.0000       0.0000       0.0000       7.9750       5.3218       7.9750      15.8644       0.5000     435.8000       0.0000       0.0000
   3488.0000       0.0000      10.4000       5.7007      12.0072      12.7107      26.0000      20.0000      18.6055      18.4879       0.0000       0.0000       3.3483       4.8041       0.0000       0.0000       0.0000       0.0000      10.4000       5.7007      10.4000      16.5541       0.5000     435.8000       0.0000       0.0000
   3489.0000       0.0000      12.8125       5.9191      12.0686      12.7107      26.0000      20.0000      18.7731      18.6422       0.0000       0.0000       3.8052       4.9615       0.0000       0.0000       0.0000       0.0000      12.8125       5.9191      12.8125      17.2830       0.5000     435.8000       0.0000       0.0000
   3490.0000       0.0000      15.1875       5.7659      12.1622      12.7107      26.0000      20.0000      18.9501      18.8199       0.0000       0.0000       4.2031       5.1024       0.0000       0.0000       0.0000       0.0000      15.1875       5.7659      15.1875      18.0094       0.5000     435.8000       0.0000       0.0000
   3491.0000       0.0000      16.7500       5.1759      12.2714      12.7107      26.0000      20.0000      19.0923      18.9841       0.0000       0.0000       4.3613       5.1593       0.0000       0.0000       0.0000       0.0000      16.7500       5.1759      16.7500      18.5067       0.5000     435.8000       0.0000       0.0000
   3492.0000       0.0000      17.3250       4.8332      12.3721      12.7107      26.0000      20.0000      19.1816      19.1200       0.0000       0.0000       4.2780       5.1293       0.0000       0.0000       0.0000       0.0000      17.3250       4.8332      17.3250      18.7174       0.5000     435.8000       0.0000       0.0000
   3493.0000       0.0000      17.8375       4.9302      12.4641      12.7107      26.0000      20.0000      19.2627      19.2429       0.0000       0.0000       4.1662       5.0891       0.0000       0.0000       0.0000       0.0000      17.8375       4.9302      17.8375      18.9064       0.5000     435.8000       0.0000       0.0000
   3494.0000       0.0000      18.0875       5.0255      12.5339      12.7107      26.0000      20.0000      19.3231      19.3418       0.0000       0.0000       4.1156       5.0710       0.0000       0.0000       0.0000       0.0000      18.0875       5.0255      18.0875      19.0142       0.5000     435.8000       0.0000       0.0000
   3495.0000       0.0000      18.7500       5.3590      12.5931      12.7107      26.0000      20.0000      19.3849      19.4348       0.0000       0.0000       4.1654       5.0888       0.0000       0.0000       0.0000       0.0000      18.7500       5.3590      18.7500      19.2261       0.5000     435.8000       0.0000       0.0000
   3496.0000       0.0000      19.0625       5.5341      12.6523      12.7107      26.0000      20.0000      19.4343      19.5525       0.0000       0.0000       4.3366       5.1505       0.0000       0.0000       0.0000       0.0000      19.0625       5.5341      19.0625      19.3413       0.5000     435.8000       0.0000       0.0000
   3497.0000       0.0000      18.5125       4.9813      12.6966      12.7107      26.0000      20.0000      19.4406      19.6965       0.0000       0.0000       4.3968       5.1723       0.0000       0.0000       0.0000       0.0000      18.5125       4.9813      18.5125      19.2086       0.5000     435.8000       0.0000       0.0000
   3498.0000       0.0000      17.8875       4.2451      12.7104      12.7107      26.0000      20.0000      19.4236      19.8526       0.0000       0.0000       4.1479       5.0827       0.0000       0.0000       0.0000       0.0000      17.8875       4.2451      17.8875      19.0396       0.5000     435.8000       0.0000       0.0000
   3499.0000       0.0000      17.2000       3.9249      12.7196      12.7107      26.0000      20.0000      19.3732      19.9536       0.0000       0.0000       3.6960       4.9235       0.0000       0.0000       0.0000       0.0000      17.2000       3.9249      17.2000      18.8299       0.5000     435.8000       0.0000       0.0000
   3500.0000       0.0000      16.4375       3.9692      12.7478      12.7107      26.0000      20.0000      19.2604      19.9203       0.0000       0.0000       3.2488       4.7704       0.0000       0.0000       0.0000       0.0000      16.4375       3.9692      16.4375      18.5547       0.5000     435.8000       0.0000       0.0000
   3501.0000       0.0000      15.3625       4.1518      12.8083      12.7107      26.0000      20.0000      19.0496      19.5141       0.0000       0.0000       2.9272       4.6629       0.0000       0.0000       0.0000       0.0000      15.3625       4.1518      15.3625      18.1278       0.5000     435.8000       0.0000       0.0000
   3502.0000       0.0000      14.4625       4.1336      12.8888      12.7107      26.0000      20.0000      18.8056      19.2113       0.0000       0.0000       2.6854       4.5836       0.0000       0.0000       0.0000       0.0000      14.4625       4.1336      14.4625      17.7198       0.5000     435.8000       0.0000       0.0000
   3503.0000       0.0000      12.7375       4.2587      12.9601      12.7107      26.0000      20.0000      18.5110      18.8669       0.0000       0.0000       2.4923       4.5212       0.0000       0.0000       0.0000       0.0000      12.7375       4.2587      12.7375      17.0676       0.5000     435.8000       0.0000       0.0000
   3504.0000       0.0000      10.7375       4.6031      13.0283      12.6829      26.0000      20.0000      18.1711      18.5057       0.0000       0.0000       2.4537       4.5088       0.0000       0.0000       0.0000       0.0000      10.7375       4.6031      10.7375      16.3127       0.5000     435.8000       0.0000       0.0000
   3505.0000       0.0000      10.0625       4.7092      13.1104      12.5994      26.0000      20.0000      17.8832      18.1929       0.0000       0.0000       2.5342       4.5346       0.0000       0.0000       0.0000       0.0000      10.0625       4.7092      10.0625      15.9280       0.5000     435.8000       0.0000       0.0000
   3506.0000       0.0000       9.2750       4.5921      13.2181      12.5994      26.0000      20.0000      17.6202      17.9034       0.0000       0.0000       2.5936       4.5538       0.0000       0.0000       0.0000       0.0000       9.2750       4.5921       9.2750      15.5339       0.5000     435.8000       0.0000       0.0000
   3507.0000       0.0000       7.9375       4.4739      13.3149      12.5994      26.0000      20.0000      17.3242      17.5910       0.0000       0.0000       2.5757       4.5480       0.0000       0.0000       0.0000       0.0000       7.9375       4.4739       7.9375      14.9775       0.5000     435.8000       0.0000       0.0000
   3508.0000       0.0000       7.7625       4.6345      13.4166      12.5994      26.0000      20.0000      17.0858      17.3278       0.0000       0.0000       2.5780       4.5488       0.0000       0.0000       0.0000       0.0000       7.7625       4.6345       7.7625      14.7550       0.5000     435.8000       0.0000       0.0000
   3509.0000       0.0000       7.6000       4.7148      13.5274      12.5994      26.0000      20.0000      17.0154      17.1947       0.0000       0.0000       2.6255       4.5641       0.0000       0.0000       0.0000       0.0000       7.6000       4.7148       7.6000      14.6616       0.5000     435.8000       0.0000       0.0000
   3510.0000       0.0000      10.5500       5.4121      13.7002      12.5994      26.0000      20.0000      17.2587      17.3413       0.0000       0.0000       2.8660       4.6428       0.0000       0.0000       0.0000       0.0000      10.5500       5.4121      10.5500      15.5815       0.5000     435.8000       0.0000       0.0000
   3511.0000       0.0000      11.9250       5.3451      13.8881      12.5994      26.0000      20.0000      17.5541      17.5621       0.0000       0.0000       3.2226       4.7615       0.0000       0.0000       0.0000       0.0000      11.9250       5.3451      11.9250      16.1468       0.5000     435.8000       0.0000       0.0000
   3512.0000       0.0000      12.5875       5.4277      14.0063      12.5994      26.0000      20.0000      17.6935      17.7090       0.0000       0.0000       3.4926       4.8532       0.0000       0.0000       0.0000       0.0000      12.5875       5.4277      12.5875      16.4170       0.5000     435.8000       0.0000       0.0000
   3513.0000       0.0000      13.5875       5.7734      14.0611      12.5994      26.0000      20.0000      17.8615      17.8882       0.0000       0.0000       3.8267       4.9690       0.0000       0.0000       0.0000       0.0000      13.5875       5.7734      13.5875      16.7930       0.5000     435.8000       0.0000       0.0000
   3514.0000       0.0000      13.9875       5.8391      14.0423      12.5994      26.0000      20.0000      17.9769      18.0306       0.0000       0.0000       4.1979       5.1005       0.0000       0.0000       0.0000       0.0000      13.9875       5.8391      13.9875      16.9795       0.5000     435.8000       0.0000       0.0000
   3515.0000       0.0000      14.3125       5.8627      13.9554      12.5994      26.0000      20.0000      18.0283      18.1198       0.0000       0.0000       4.5110       5.2140       0.0000       0.0000       0.0000       0.0000      14.3125       5.8627      14.3125      17.0993       0.5000     435.8000       0.0000       0.0000
   3516.0000       0.0000      15.2000       6.0899      13.8602      12.5994      26.0000      20.0000      18.0907      18.2094       0.0000       0.0000       4.8300       5.3319       0.0000       0.0000       0.0000       0.0000      15.2000       6.0899      15.2000      17.3680       0.5000     435.8000       0.0000       0.0000
   3517.0000       0.0000      15.7125       6.0432      13.7710      12.5994      26.0000      20.0000      18.1347      18.2613       0.0000       0.0000       5.1357       5.4471       0.0000       0.0000       0.0000       0.0000      15.7125       6.0432      15.7125      17.5292       0.5000     435.8000       0.0000       0.0000
   3518.0000       0.0000      16.7125       5.9087      13.7020      12.5994      26.0000      20.0000      18.1842      18.3173       0.0000       0.0000       5.3503       5.5294       0.0000       0.0000       0.0000       0.0000      16.7125       5.9087      16.7125      17.8162       0.5000     435.8000       0.0000       0.0000
   3519.0000       0.0000      17.1625       5.6088      13.6425      12.5994      26.0000      20.0000      18.2127      18.3589       0.0000       0.0000       5.4450       5.5660       0.0000       0.0000       0.0000       0.0000      17.1625       5.6088      17.1625      17.9502       0.5000     435.8000       0.0000       0.0000
   3520.0000       0.0000      16.8625       5.2472      13.5577      12.5994      26.0000      20.0000      18.1917      18.3824       0.0000       0.0000       5.3814       5.5414       0.0000       0.0000       0.0000       0.0000      16.8625       5.2472      16.8625      17.8594       0.5000     435.8000       0.0000       0.0000
   3521.0000       0.0000      17.2250       5.2628      13.4883      12.5994      26.0000      20.0000      18.1993      18.4581       0.0000       0.0000       5.2624       5.4955       0.0000       0.0000       0.0000       0.0000      17.2250       5.2628      17.2250      17.9557       0.5000     435.8000       0.0000       0.0000
   3522.0000       0.0000      16.6625       5.1947      13.4391      12.5994      26.0000      20.0000      18.1816      18.5631       0.0000       0.0000       5.1564       5.4550       0.0000       0.0000       0.0000       0.0000      16.6625       5.1947      16.6625      17.8019       0.5000     435.8000       0.0000       0.0000
   3523.0000       0.0000      15.6875       5.1705      13.3810      12.5994      26.0000      20.0000      18.1217      18.6898       0.0000       0.0000       5.0470       5.4134       0.0000       0.0000       0.0000       0.0000      15.6875       5.1705      15.6875      17.5131       0.5000     435.8000       0.0000       0.0000
   3524.0000       0.0000      14.5125       5.0232      13.3077      12.5994      26.0000      20.0000      18.0057      18.6840       0.0000       0.0000       4.9219       5.3662       0.0000       0.0000       0.0000       0.0000      14.5125       5.0232      14.5125      17.1324       0.5000     435.8000       0.0000       0.0000
   3525.0000       0.0000      12.9125       4.8121      13.2135      12.5994      26.0000      20.0000      17.7770      18.2649       0.0000       0.0000       4.7310       5.2950       0.0000       0.0000       0.0000       0.0000      12.9125       4.8121      12.9125      16.5608       0.5000     435.8000       0.0000       0.0000
   3526.0000       0.0000      11.8125       4.9044      13.1049      12.5994      26.0000      20.0000      17.5059      17.9378       0.0000       0.0000       4.5445       5.2262       0.0000       0.0000       0.0000       0.0000      11.8125       4.9044      11.8125      16.0826       0.5000     435.8000       0.0000       0.0000
   3527.0000       0.0000      10.3375       4.9617      12.9991      12.5994      26.0000      20.0000      17.1972      17.5793       0.0000       0.0000       4.4244       5.1823       0.0000       0.0000       0.0000       0.0000      10.3375       4.9617      10.3375      15.4823       0.5000     435.8000       0.0000       0.0000
   3528.0000       0.0000       9.1250       4.9781      12.9198      12.5939      26.0000      20.0000      16.9244      17.2592       0.0000       0.0000       4.3349       5.1498       0.0000       0.0000       0.0000       0.0000       9.1250       4.9781       9.1250      14.9745       0.5000     435.8000       0.0000       0.0000
   3529.0000       0.0000       8.7500       4.9853      12.8607      12.5773      26.0000      20.0000      17.0387      17.1884       0.0000       0.0000       4.2664       5.1251       0.0000       0.0000       0.0000       0.0000       8.7500       4.9853       8.7500      14.9665       0.5000     435.8000       0.0000       0.0000
   3530.0000       0.0000       8.5875       4.8005      12.8223      12.5773      26.0000      20.0000      17.1944      17.1942       0.0000       0.0000       4.1742       5.0920       0.0000       0.0000       0.0000       0.0000       8.5875       4.8005       8.5875      15.0427       0.5000     435.8000       0.0000       0.0000
   3531.0000       0.0000       7.3000       4.4731      12.7979      12.5773      26.0000      20.0000      17.3174      17.1971       0.0000       0.0000       3.9689       5.0190       0.0000       0.0000       0.0000       0.0000       7.3000       4.4731       7.3000      14.8130       0.5000     435.8000       0.0000       0.0000
   3532.0000       0.0000       6.5125       4.5978      12.7539      12.5773      26.0000      20.0000      17.4033      17.1965       0.0000       0.0000       3.7457       4.9406       0.0000       0.0000       0.0000       0.0000       6.5125       4.5978       6.5125      14.6806       0.5000     435.8000       0.0000       0.0000
   3533.0000       0.0000       6.5125       4.8778      12.7104      12.5773      26.0000      20.0000      17.4677      17.1993       0.0000       0.0000       3.6597       4.9107       0.0000       0.0000       0.0000       0.0000       6.5125       4.8778       6.5125      14.7289       0.5000     435.8000       0.0000       0.0000
   3534.0000       0.0000       6.8375       4.9414      12.5981      12.5773      26.0000      20.0000      17.4199      17.2072       0.0000       0.0000       3.6695       4.9141       0.0000       0.0000       0.0000       0.0000       6.8375       4.9414       6.8375      14.7743       0.5000     435.8000       0.0000       0.0000
   3535.0000       0.0000       7.8875       4.6552      12.4291      12.5773      26.0000      20.0000      17.3142      17.2062       0.0000       0.0000       3.6315       4.9010       0.0000       0.0000       0.0000       0.0000       7.8875       4.6552       7.8875      14.9575       0.5000     435.8000       0.0000       0.0000
   3536.0000       0.0000       8.3750       4.0190      12.2582      12.5773      26.0000      20.0000      17.1971      17.2048       0.0000       0.0000       3.3738       4.8127       0.0000       0.0000       0.0000       0.0000       8.3750       4.0190       8.3750      14.9915       0.5000     435.8000       0.0000       0.0000
   3537.0000       1.0000       8.6375       3.7703      12.0630      12.5773      26.0000      20.0000      21.3419      19.9318      19.9318      21.3419       3.5918       4.8878      31.1394       0.0000       0.0000       0.0000      18.0000       4.0000       8.6375      17.7411       1.3300     435.8000       0.0000       0.0000
   3538.0000       1.0000       9.2125       3.8667      11.8577      12.5773      26.0000      20.0000      21.3026      20.2306      20.2306      21.3026       4.2264       5.1109      32.5893       0.0000       0.0000       0.0000      18.0000       4.0000       9.2125      18.0000       1.3300     435.8000       0.0000       0.0000
   3539.0000       1.0000      10.3875       4.0485      11.6822      12.5773      26.0000      20.0000      20.9377      20.2114      20.2114      20.9377       4.6924       5.2808      34.4248       0.0000       0.0000       0.0000      18.0000       4.0498      10.3875      18.0000       1.3300     435.8000       0.0000       0.0000
   3540.0000       1.0000      11.0125       4.0479      11.5133      12.5773      26.0000      20.0000      20.7397      20.2073      20.2073      20.7397       5.0408       5.4111      35.6990       0.0000       0.0000       0.0000      18.0000       4.0479      11.0125      18.0000       1.3300     435.8000       0.0000       0.0000
   3541.0000       1.0000      11.6375       3.9969      11.3413      12.5773      26.0000      20.0000      20.5999      20.2053      20.2053      20.5999       5.2198       5.4792      36.4569       0.0000       0.0000       0.0000      18.0000       4.0061      11.6375      18.0000       1.3300     435.8000       0.0000       0.0000
   3542.0000       1.0000      12.5375       4.1419      11.1682      12.5773      26.0000      20.0000      20.4841      20.2048      20.2048      20.4841       5.3740       5.5386      37.1126       0.0000       0.0000       0.0000      18.0000       4.1419      12.5375      18.0000       1.3300     435.8000       0.0000       0.0000
   3543.0000       1.0000      13.4375       4.4185      11.0060      12.5773      26.0000      20.0000      20.3771      20.2134      20.2134      20.3771       5.6864       5.6607      38.1747       0.0000       0.0000       0.0000      18.0000       4.4185      13.4375      18.0000       1.3300     435.8000       0.0000       0.0000
   3544.0000       1.0000      12.9250       4.4804      10.8474      12.5773      26.0000      20.0000      20.3352      20.2632      20.2632      20.3352       6.0350       5.7996      39.2040       0.0000       0.0000       0.0000      18.0000       4.4804      12.9250      18.0000       1.3300     435.8000       0.0000       0.0000
   3545.0000       1.0000      12.8875       4.5159      10.6713      12.5773      26.0000      20.0000      20.3478      20.3527      20.3527      20.3478       6.2828       5.9002      39.8469       0.0000       0.0000       0.0000      18.0000       4.5159      12.8875      18.0000       1.3300     435.8000       0.0000       0.0000
   3546.0000       1.0000      12.8875       4.6084      10.5027      12.5773      26.0000      20.0000      20.3726      20.4496      20.4496      20.3726       6.4954       5.9879      40.3713       0.0000       0.0000       0.0000      18.0000       4.6084      12.8875      18.0000       1.3300     435.8000       0.0000       0.0000
   3547.0000       0.0000      12.6750       4.7153      10.3664      12.5773      26.0000      20.0000      19.6190      20.0324       0.0000       0.0000       6.3555       5.9303       0.0000       0.0000       0.0000       0.0000      12.6750       4.7153      12.6750      17.8830       0.5000     435.8000       0.0000       0.0000
   3548.0000       0.0000      11.6125       4.6063      10.2453      12.5773      26.0000      20.0000      19.0908      19.7060       0.0000       0.0000       5.8770       5.7363       0.0000       0.0000       0.0000       0.0000      11.6125       4.6063      11.6125      17.2212       0.5000     435.8000       0.0000       0.0000
   3549.0000       0.0000       9.9875       4.5499      10.1242      12.5773      26.0000      20.0000      18.6269      19.0683       0.0000       0.0000       5.4212       5.5570       0.0000       0.0000       0.0000       0.0000       9.9875       4.5499       9.9875      16.4670       0.5000     435.8000       0.0000       0.0000
   3550.0000       0.0000       8.8000       4.6127       9.9992      12.5773      26.0000      20.0000      18.1877      18.5836       0.0000       0.0000       5.0297       5.4070       0.0000       0.0000       0.0000       0.0000       8.8000       4.6127       8.8000      15.8408       0.5000     435.8000       0.0000       0.0000
   3551.0000       0.0000       7.7875       4.6337       9.8839      12.5773      26.0000      20.0000      17.7769      18.1251       0.0000       0.0000       4.7080       5.2865       0.0000       0.0000       0.0000       0.0000       7.7875       4.6337       7.7875      15.2796       0.5000     435.8000       0.0000       0.0000
   3552.0000       0.0000       7.1125       4.6829       9.7951      12.3833      26.0000      20.0000      17.4155      17.7248       0.0000       0.0000       4.4519       5.1923       0.0000       0.0000       0.0000       0.0000       7.1125       4.6829       7.1125      14.8397       0.5000     435.8000       0.0000       0.0000
   3553.0000       0.0000       5.5000       4.4184       9.6824      11.8012      26.0000      20.0000      17.0555      17.3317       0.0000       0.0000       4.1805       5.0943       0.0000       0.0000       0.0000       0.0000       5.5000       4.4184       5.5000      14.1667       0.5000     435.8000       0.0000       0.0000
   3554.0000       0.0000       4.5500       4.3703       9.5198      11.8012      26.0000      20.0000      17.0488      17.1872       0.0000       0.0000       3.8649       4.9824       0.0000       0.0000       0.0000       0.0000       4.5500       4.3703       4.5500      13.9241       0.5000     435.8000       0.0000       0.0000
   3555.0000       0.0000       4.9500       4.6239       9.3941      11.8012      26.0000      20.0000      17.2377      17.1947       0.0000       0.0000       3.6559       4.9094       0.0000       0.0000       0.0000       0.0000       4.9500       4.6239       4.9500      14.1658       0.5000     435.8000       0.0000       0.0000
   3556.0000       0.0000       4.1750       4.4742       9.3015      11.8012      26.0000      20.0000      17.3646      17.1955       0.0000       0.0000       3.5030       4.8568       0.0000       0.0000       0.0000       0.0000       4.1750       4.4742       4.1750      14.0672       0.5000     435.8000       0.0000       0.0000
   3557.0000       0.0000       3.7875       4.3967       9.1923      11.8012      26.0000      20.0000      17.4604      17.1983       0.0000       0.0000       3.3037       4.7888       0.0000       0.0000       0.0000       0.0000       3.7875       4.3967       3.7875      14.0422       0.5000     435.8000       0.0000       0.0000
   3558.0000       0.0000       4.7500       4.6607       9.0929      11.8012      26.0000      20.0000      17.4467      17.2053       0.0000       0.0000       3.1740       4.7451       0.0000       0.0000       0.0000       0.0000       4.7500       4.6607       4.7500      14.2725       0.5000     435.8000       0.0000       0.0000
   3559.0000       0.0000       6.9000       5.2526       9.0316      11.8012      26.0000      20.0000      17.3723      17.2050       0.0000       0.0000       3.2674       4.7766       0.0000       0.0000       0.0000       0.0000       6.9000       5.2526       6.9000      14.7542       0.5000     435.8000       0.0000       0.0000
   3560.0000       0.0000       9.7500       5.7941       9.0495      11.8012      26.0000      20.0000      17.2840      17.2047       0.0000       0.0000       3.6164       4.8959       0.0000       0.0000       0.0000       0.0000       9.7500       5.7941       9.7500      15.4005       0.5000     435.8000       0.0000       0.0000
   3561.0000       1.0000      12.2625       5.8396       9.1680      11.8012      26.0000      20.0000      21.4262      19.9333      19.9333      21.4262       5.1321       5.4508      34.4752       0.0000       0.0000       0.0000      24.0000       5.8396      12.2625      19.1353       1.3300     435.8000       0.0000       0.0000
   3562.0000       1.0000      13.9625       5.4882       9.3513      11.8012      26.0000      20.0000      21.3727      20.2329      20.2329      21.3727       6.7350       6.0891      38.6021       0.0000       0.0000       0.0000      24.0000       5.4882      13.9625      19.5202       1.3300     435.8000       0.0000       0.0000
   3563.0000       1.0000      15.6500       5.4204       9.5650      11.8012      26.0000      20.0000      20.9379      20.2244      20.2244      20.9379       7.5217       6.4282      41.8278       0.0000       0.0000       0.0000      24.0000       5.4204      15.6500      19.6159       1.3300     435.8000       0.0000       0.0000
   3564.0000       1.0000      16.0125       5.0526       9.7779      11.8012      26.0000      20.0000      20.7620      20.2543      20.2543      20.7620       7.8359       6.5683      43.1940       0.0000       0.0000       0.0000      24.0000       5.0526      16.0125      19.5746       1.3300     435.8000       0.0000       0.0000
   3565.0000       1.0000      16.8250       4.7697       9.9900      11.8012      26.0000      20.0000      20.6511      20.2650      20.2650      20.6511       7.7575       6.5331      43.2591       0.0000       0.0000       0.0000      18.7094       4.7697      16.8250      19.6946       1.3300     435.8000       0.0000       0.0000
   3566.0000       1.0000      17.8125       4.6670      10.2102      11.8012      26.0000      20.0000      20.4846      20.2279      20.2279      20.4846       7.5693       6.4490      43.1489       0.0000       0.0000       0.0000      17.8125       4.6670      17.8125      19.8166       1.3300     435.8000       0.0000       0.0000
   3567.0000       1.0000      18.2500       4.3743      10.4168      11.8012      26.0000      20.0000      20.5955      20.3541      20.3541      20.5955       7.3000       6.3306      42.0761       0.0000       0.0000       0.0000      18.2500       4.3743      18.2500      20.0091       1.3300     435.8000       0.0000       0.0000
   3568.0000       1.0000      18.3625       3.8638      10.6317      11.8012      26.0000      20.0000      20.7207      20.5275      20.5275      20.7207       6.7463       6.0933      40.2036       0.0000       0.0000       0.0000      18.3625       3.8638      18.3625      20.1312       1.3300     435.8000       0.0000       0.0000
   3569.0000       1.0000      18.6500       3.9012      10.8693      11.8012      26.0000      20.0000      20.8990      20.7948      20.7948      20.8990       6.1774       5.8573      38.2391       0.0000       0.0000       0.0000      18.6500       3.9012      18.6500      20.3367       1.3300     435.8000       0.0000       0.0000
   3570.0000       1.0000      18.0875       4.1188      11.0965      11.8012      26.0000      20.0000      20.9970      21.0348      21.0348      20.9970       5.9461       5.7638      37.4068       0.0000       0.0000       0.0000      18.0875       4.1188      18.0875      20.2696       1.3300     435.8000       0.0000       0.0000
   3571.0000       0.0000      17.2750       4.3866      11.2963      11.8012      26.0000      20.0000      20.3257      20.7190       0.0000       0.0000       5.6564       5.6490       0.0000       0.0000       0.0000       0.0000      17.2750       4.3866      17.2750      19.5630       0.5000     435.8000       0.0000       0.0000
   3572.0000       0.0000      16.1625       4.5562      11.4860      11.8012      26.0000      20.0000      19.8821      20.4772       0.0000       0.0000       5.1972       5.4707       0.0000       0.0000       0.0000       0.0000      16.1625       4.5562      16.1625      18.9522       0.5000     435.8000       0.0000       0.0000
   3573.0000       0.0000      14.3750       4.5678      11.6709      11.8012      26.0000      20.0000      19.4776      19.9135       0.0000       0.0000       4.8253       5.3302       0.0000       0.0000       0.0000       0.0000      14.3750       4.5678      14.3750      18.2020       0.5000     435.8000       0.0000       0.0000
   3574.0000       0.0000      13.2750       4.8310      11.8577      11.8012      26.0000      20.0000      19.1075      19.4983       0.0000       0.0000       4.5653       5.2338       0.0000       0.0000       0.0000       0.0000      13.2750       4.8310      13.2750      17.6494       0.5000     435.8000       0.0000       0.0000
   3575.0000       0.0000      11.2750       4.8663      12.0190      11.8012      26.0000      20.0000      18.7068      19.0585       0.0000       0.0000       4.4030       5.1745       0.0000       0.0000       0.0000       0.0000      11.2750       4.8663      11.2750      16.8488       0.5000     435.8000       0.0000       0.0000
   3576.0000       0.0000      10.6000       5.1712      12.1607      11.8254      26.0000      20.0000      18.3719      18.6920       0.0000       0.0000       4.3409       5.1520       0.0000       0.0000       0.0000       0.0000      10.6000       5.1712      10.6000      16.4289       0.5000     435.8000       0.0000       0.0000
   3577.0000       0.0000       9.8125       5.0936      12.3249      11.8981      26.0000      20.0000      18.0690      18.3635       0.0000       0.0000       4.3349       5.1498       0.0000       0.0000       0.0000       0.0000       9.8125       5.0936       9.8125      16.0049       0.5000     435.8000       0.0000       0.0000
   3578.0000       0.0000      10.0000       5.2449      12.5386      11.8981      26.0000      20.0000      17.8414      18.1037       0.0000       0.0000       4.3449       5.1534       0.0000       0.0000       0.0000       0.0000      10.0000       5.2449      10.0000      15.8811       0.5000     435.8000       0.0000       0.0000
   3579.0000       0.0000       9.3875       5.1053      12.7395      11.8981      26.0000      20.0000      17.6094      17.8472       0.0000       0.0000       4.3537       5.1566       0.0000       0.0000       0.0000       0.0000       9.3875       5.1053       9.3875      15.5539       0.5000     435.8000       0.0000       0.0000
   3580.0000       0.0000       9.4000       5.1926      12.9441      11.8981      26.0000      20.0000      17.4149      17.6248       0.0000       0.0000       4.3552       5.1572       0.0000       0.0000       0.0000       0.0000       9.4000       5.1926       9.4000      15.4112       0.5000     435.8000       0.0000       0.0000
   3581.0000       0.0000       8.2250       4.9118      13.1431      11.8981      26.0000      20.0000      17.1793      17.3787       0.0000       0.0000       4.3031       5.1383       0.0000       0.0000       0.0000       0.0000       8.2250       4.9118       8.2250      14.9407       0.5000     435.8000       0.0000       0.0000
   3582.0000       0.0000       9.2750       5.3230      13.3294      11.8981      26.0000      20.0000      17.3560      17.4570       0.0000       0.0000       4.2836       5.1313       0.0000       0.0000       0.0000       0.0000       9.2750       5.3230       9.2750      15.3357       0.5000     435.8000       0.0000       0.0000
   3583.0000       0.0000      10.6125       5.6257      13.5002      11.8981      26.0000      20.0000      17.6051      17.6213       0.0000       0.0000       4.4359       5.1865       0.0000       0.0000       0.0000       0.0000      10.6125       5.6257      10.6125      15.8570       0.5000     435.8000       0.0000       0.0000
