 	0-1                                                                                                                                                                                                                                                                                                         	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	Zero                                                                                                                                                                                                                                                                                                        	
   1127.0000       1.0000       0.0000       0.0000       0.0000      88.7152       0.0000      42.5948       0.0000     131.3100       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000      13.0509      14.5508       0.0000      55.8473     -28.2838     -15.9615      -3.5926       0.0000       0.0000       0.0000
   1128.0000       1.0000       0.0000       0.0000       0.0000      81.2012       0.0000      39.8336       0.0000     121.0348       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000      13.0509      14.5508       0.0000      55.8473     -27.8649     -15.5290      -4.2215       0.0000       0.0000       0.0000
   1129.0000       0.0000       1.4238       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4238       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -2.2961     -13.9648       0.0000       0.0000       0.0000       0.0000
   1130.0000       0.0000      24.1045       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.1045       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999       7.0228     -12.5870     -11.5413       0.0000       0.0000       0.0000
   1131.0000       0.0000      30.7983       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      30.7983       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999       4.2223     -12.5922     -15.1663       0.0000       0.0000       0.0000
   1132.0000       0.0000      33.9982       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      33.9982       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999       1.8668     -12.6461     -16.0073       0.0000       0.0000       0.0000
   1133.0000       0.0000      35.9364       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      35.9364       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -0.2477     -12.4672     -16.4469       0.0000       0.0000       0.0000
   1134.0000       0.0000      37.7266       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      37.7266       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -2.1560     -12.4946     -16.8122       0.0000       0.0000       0.0000
   1135.0000       0.0000      40.1642       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      40.1642       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -3.8597     -12.8810     -17.4736       0.0000       0.0000       0.0000
   1136.0000       0.0000      41.3520       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      41.3520       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4835       0.0000       0.0000       1.4835       1.0417       1.4835      -6.2788     -13.1853     -17.7973       0.0000       0.0164       0.0000
   1137.0000       0.0000      39.2837       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      39.2837       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3828       0.0000       0.0000       1.3828       4.5357       1.3828     -10.5171     -12.9964     -16.6831       0.0000       0.1171       0.0000
   1138.0000       0.0000      37.3379       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      37.3379       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2975       0.0000       0.0000       1.2975       6.6147       1.2975     -12.9820     -12.6000     -15.5298       0.0000       0.2024       0.0000
   1139.0000       0.0000      34.2033       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      34.2033       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2586       0.0000       0.0000       1.2586       6.7641       1.2586     -13.7085     -11.4544     -14.1328       0.0000       0.2413       0.0000
   1140.0000       0.0000      30.6978       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      30.6978       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2460       0.0000       0.0000       1.2460       6.7354       1.2460     -14.2557     -10.2640     -12.4202       0.0000       0.2539       0.0000
   1141.0000       0.0000      28.2687       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      28.2687       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2405       0.0000       0.0000       1.2405       6.1069       1.2405     -14.1956      -9.3937     -11.1551       0.0000       0.2595       0.0000
   1142.0000       0.0000      26.8960       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.8960       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2358       0.0000       0.0000       1.2358       5.6771       1.2358     -14.2571      -8.9139     -10.3796       0.0000       0.2642       0.0000
   1143.0000       0.0000      26.7601       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.7601       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2427       0.0000       0.0000       1.2427       4.7458       1.2427     -13.8015      -8.7336     -10.1952       0.0000       0.2572       0.0000
   1144.0000       0.0000      27.2814       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      27.2814       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2814       0.0000       0.0000       1.2814       3.5761       1.2814     -13.1095      -8.5577     -10.3770       0.0000       0.2185       0.0000
   1145.0000       0.0000      28.3553       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      28.3553       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2813       0.0000       0.0000       1.2813       3.2166       1.2813     -13.0010      -8.7897     -10.8208       0.0000       0.2186       0.0000
   1146.0000       0.0000      30.5521       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      30.5521       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3382       0.0000       0.0000       1.3382       2.2401       1.3382     -12.2631      -9.0606     -11.6152       0.0000       0.1617       0.0000
   1147.0000       0.0000      33.4185       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      33.4185       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -10.7833      -9.1342     -13.1557       0.0000       0.0000       0.0000
   1148.0000       0.0000      35.0768       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      35.0768       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -11.0326      -9.3581     -13.8775       0.0000       0.0000       0.0000
   1149.0000       0.0000      36.1937       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      36.1937       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -11.2625      -9.5196     -14.3349       0.0000       0.0000       0.0000
   1150.0000       0.0000      37.0829       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      37.0829       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -11.4974      -9.6957     -14.6568       0.0000       0.0000       0.0000
   1151.0000       0.0000      38.3546       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      38.3546       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -11.7181     -10.1142     -15.0904       0.0000       0.0000       0.0000
   1152.0000       0.0000      39.6900       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      39.6900       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -11.9081     -10.5178     -15.6509       0.0000       0.0000       0.0000
   1153.0000       0.0000      40.7843       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      40.7843       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -12.0682     -10.8146     -16.1350       0.0000       0.0000       0.0000
   1154.0000       0.0000      41.5917       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      41.5917       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -12.2097     -11.0105     -16.4903       0.0000       0.0000       0.0000
   1155.0000       0.0000      42.1623       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      42.1623       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -12.3384     -11.1539     -16.7545       0.0000       0.0000       0.0000
   1156.0000       0.0000      42.3466       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      42.3466       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -12.4620     -11.0767     -16.8555       0.0000       0.0000       0.0000
   1157.0000       0.0000      42.1495       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      42.1495       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -12.5956     -10.8977     -16.7901       0.0000       0.0000       0.0000
   1158.0000       0.0000      41.5720       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      41.5720       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -12.7295     -10.6086     -16.5408       0.0000       0.0000       0.0000
   1159.0000       0.0000      41.0737       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      41.0737       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -12.8594     -10.4157     -16.2573       0.0000       0.0000       0.0000
   1160.0000       0.0000      39.0441       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      39.0441       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4816       0.0000       0.0000       1.4816       0.9984       1.4816     -13.8538      -9.9816     -15.4473       0.0000       0.0183       0.0000
   1161.0000       0.0000      35.1421       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      35.1421       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3793       0.0000       0.0000       1.3793       4.6235       1.3793     -17.0184      -9.7005     -13.5193       0.0000       0.1207       0.0000
   1162.0000       0.0000      32.1000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      32.1000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2908       0.0000       0.0000       1.2908       6.4645       1.2908     -18.2555      -9.2537     -12.0794       0.0000       0.2091       0.0000
   1163.0000       0.0000      29.4013       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      29.4013       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2567       0.0000       0.0000       1.2567       6.0048       1.2567     -17.4902      -8.5342     -11.0049       0.0000       0.2432       0.0000
   1164.0000       0.0000      24.1699       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.1699       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2393       0.0000       0.0000       1.2393       6.1605       1.2393     -17.3952      -6.6996      -8.9738       0.0000       0.2606       0.0000
   1165.0000       0.0000      21.1140       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      21.1140       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2317       0.0000       0.0000       1.2317       5.9630       1.2317     -16.9991      -6.0051      -7.3543       0.0000       0.2682       0.0000
   1166.0000       0.0000      20.9778       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      20.9778       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2400       0.0000       0.0000       1.2400       5.0992       1.2400     -15.9655      -6.2085      -7.1750       0.0000       0.2600       0.0000
   1167.0000       0.0000      20.5210       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      20.5210       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2481       0.0000       0.0000       1.2481       4.5229       1.2481     -15.1624      -6.0530      -7.1427       0.0000       0.2518       0.0000
   1168.0000       0.0000      20.9162       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      20.9162       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2752       0.0000       0.0000       1.2752       3.6711       1.2752     -14.1448      -6.1173      -7.3320       0.0000       0.2247       0.0000
   1169.0000       0.0000      21.4061       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      21.4061       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2612       0.0000       0.0000       1.2612       3.4751       1.2612     -13.6367      -6.2846      -7.6709       0.0000       0.2388       0.0000
   1170.0000       0.0000      23.7060       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.7060       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3242       0.0000       0.0000       1.3242       2.4201       1.3242     -12.3472      -6.8168      -8.4652       0.0000       0.1757       0.0000
   1171.0000       0.0000      28.0292       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      28.0292       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -10.2349      -7.7370     -10.6773       0.0000       0.0000       0.0000
   1172.0000       0.0000      30.8912       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      30.8912       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -10.0956      -8.4696     -12.0601       0.0000       0.0000       0.0000
   1173.0000       0.0000      32.4501       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      32.4501       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -10.0057      -8.7967     -12.8308       0.0000       0.0000       0.0000
   1174.0000       0.0000      34.6391       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      34.6391       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -9.9922      -9.5717     -13.6907       0.0000       0.0000       0.0000
   1175.0000       0.0000      36.4234       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      36.4234       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -10.0096     -10.1160     -14.5233       0.0000       0.0000       0.0000
   1176.0000       0.0000      38.1209       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      38.1209       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -10.0541     -10.6582     -15.2674       0.0000       0.0000       0.0000
   1177.0000       0.0000      39.4715       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      39.4715       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -10.1211     -11.0428     -15.8925       0.0000       0.0000       0.0000
   1178.0000       0.0000      40.5025       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      40.5025       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -10.2201     -11.2993     -16.3910       0.0000       0.0000       0.0000
   1179.0000       0.0000      40.2051       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      40.2051       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -10.3436     -10.9710     -16.3957       0.0000       0.0000       0.0000
   1180.0000       0.0000      39.5580       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      39.5580       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -10.5001     -10.6277     -16.0939       0.0000       0.0000       0.0000
   1181.0000       0.0000      38.9885       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      38.9885       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -10.6865     -10.3793     -15.7572       0.0000       0.0000       0.0000
   1182.0000       0.0000      38.8789       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      38.8789       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -10.8818     -10.3571     -15.5940       0.0000       0.0000       0.0000
   1183.0000       0.0000      38.5844       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      38.5844       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -11.0692     -10.1329     -15.5210       0.0000       0.0000       0.0000
   1184.0000       0.0000      36.7256       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      36.7256       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4803       0.0000       0.0000       1.4803       0.8493       1.4803     -11.9976      -9.6505     -14.8033       0.0000       0.0197       0.0000
   1185.0000       1.0000      86.4774       0.0000       0.0000       8.1449       0.0000       0.1520       0.0000      94.7743       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3746       0.0000       1.8141       3.1887       4.6618       8.9289     -32.8064     -11.5071     -42.6752       0.0000       0.1253       0.0000
   1186.0000       1.0000      43.2125       0.0000       0.0000       8.2121       0.0000       0.1825       0.0000      51.6071       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2984       0.0000       1.8141       3.1125       5.7374       8.8527     -34.4497     -11.3640     -14.8354       0.0000       0.2015       0.0000
   1187.0000       1.0000      35.3869       0.0000       0.0000       8.6286       0.0000       0.3278       0.0000      44.3434       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2624       0.0000       1.8141       3.0765       6.4988       8.8167     -32.7897     -11.1394     -10.3802       0.0000       0.2375       0.0000
   1188.0000       1.0000      31.0301       0.0000       0.0000       8.5363       0.0000       0.0000       0.0000      39.5664       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2584       0.0000       1.8141       3.0724       6.5438       8.8126     -30.9236     -10.3949      -9.0685       0.0000       0.2416       0.0000
   1189.0000       1.0000      27.8207       0.0000       0.0000       8.5336       0.0000       0.0000       0.0000      36.3544       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2445       0.0000       1.8141       3.0586       6.1742       8.7988     -28.8800      -9.9870      -7.9617       0.0000       0.2554       0.0000
   1190.0000       1.0000      26.1956       0.0000       0.0000       8.5938       0.0000       0.0000       0.0000      34.7894       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2479       0.0000       1.8141       3.0620       5.1206       8.8022     -26.4134      -9.8296      -7.4999       0.0000       0.2520       0.0000
   1191.0000       1.0000      24.6437       0.0000       0.0000       8.5325       0.0000       0.0000       0.0000      33.1762       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2625       0.0000       1.8141       3.0766       4.1690       8.8168     -24.2322      -9.5224      -7.0950       0.0000       0.2374       0.0000
   1192.0000       1.0000      24.8089       0.0000       0.0000       8.8315       0.0000       0.0111       0.0000      33.6515       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2826       0.0000       1.8141       3.0967       3.5230       8.8369     -22.4967      -9.9554      -7.2404       0.0000       0.2173       0.0000
   1193.0000       1.0000      24.8614       0.0000       0.0000       9.1171       0.0000       0.1294       0.0000      34.1079       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2406       0.0000       1.8141       3.0547       3.7519       8.7949     -21.5521     -10.3685      -7.5117       0.0000       0.2594       0.0000
   1194.0000       1.0000      23.1393       0.0000       0.0000       9.3573       0.0000       0.3164       0.0000      32.8130       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3294       0.0000       1.8141       3.1435       2.3370       8.8837     -21.4022     -10.5393      -6.6766       0.0000       0.1705       0.0000
   1195.0000       0.0000       0.2487       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.2487       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -3.4891      -9.0926      -0.3639       0.0000       0.0000       0.0000
   1196.0000       0.0000      14.3786       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.3786       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999       3.1684      -8.0842      -5.7116       0.0000       0.0000       0.0000
   1197.0000       0.0000      23.1785       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.1785       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999       0.7768      -8.6183     -11.3917       0.0000       0.0000       0.0000
   1198.0000       0.0000      25.2232       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      25.2232       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -0.8626      -8.8510     -11.6475       0.0000       0.0000       0.0000
   1199.0000       0.0000      26.9769       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.9769       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -2.1900      -9.0779     -12.0408       0.0000       0.0000       0.0000
   1200.0000       0.0000      28.6359       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      28.6359       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -3.3204      -9.2984     -12.5031       0.0000       0.0000       0.0000
   1201.0000       0.0000      30.0892       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      30.0892       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -4.3162      -9.4747     -12.9552       0.0000       0.0000       0.0000
   1202.0000       0.0000      31.0005       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      31.0005       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -5.1989      -9.4673     -13.2156       0.0000       0.0000       0.0000
   1203.0000       0.0000      32.1304       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      32.1304       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -5.9882      -9.6313     -13.5304       0.0000       0.0000       0.0000
   1204.0000       0.0000      33.2930       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      33.2930       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -6.6900      -9.8352     -13.8933       0.0000       0.0000       0.0000
   1205.0000       0.0000      34.3685       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      34.3685       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -7.3130     -10.0025     -14.2768       0.0000       0.0000       0.0000
   1206.0000       0.0000      34.4133       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      34.4133       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -7.8641      -9.7546     -14.2595       0.0000       0.0000       0.0000
   1207.0000       0.0000      34.8574       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      34.8574       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -8.3720      -9.7568     -14.3187       0.0000       0.0000       0.0000
   1208.0000       0.0000      34.4865       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      34.4865       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4789       0.0000       0.0000       1.4789       1.1550       1.4789      -9.8513      -9.9336     -14.1070       0.0000       0.0210       0.0000
   1209.0000       1.0000      85.6078       0.0000       0.0000       8.5747       0.0000       3.4749       0.0000      97.6575       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3694       0.0000       1.8141       3.1835       4.7951       8.9237     -30.6847     -12.0283     -42.5906       0.0000       0.1305       0.0000
   1210.0000       1.0000      41.5625       0.0000       0.0000       8.4585       0.0000       3.4481       0.0000      53.4691       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2914       0.0000       1.8141       3.1055       6.4940       8.8457     -33.0494     -11.5590     -14.5608       0.0000       0.2085       0.0000
   1211.0000       1.0000      34.4279       0.0000       0.0000       8.7720       0.0000       3.5650       0.0000      46.7649       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2655       0.0000       1.8141       3.0796       5.7140       8.8198     -30.2498     -11.2200     -10.2862       0.0000       0.2344       0.0000
